,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,कातिल,JJ,-50,-50,1,
1,6,2,नर्स,NN,-50,-50,1, 
2,11,3,को,PSP,-50,-50,1, 
3,14,4,चार,QC,-50,-50,1, 
4,18,5,बार,RP,-50,-50,1, 
5,22,6,मृत्युदंड,NN,-50,-50,1, 
6,32,7,मिला,VM,-50,-50,1, 
7,36,8,,SYM,-50,-50,1,
8,38,9,अपना,PRP,-50,-50,2,"
"
9,43,10,चार,QC,-50,-50,2, 
10,47,11,मरीज,NN,-50,-50,2, 
11,54,12,को,PSP,-50,-50,2, 
12,57,13,मार,VM,-50,-50,2, 
13,63,14,का,PSP,-50,-50,2, 
14,66,15,ले,PSP,-50,-50,2, 
15,69,16,",",SYM,-50,-50,2,
16,71,17,अस्पताल,NN,-50,-50,2, 
17,79,18,का,PSP,-50,-50,2, 
18,82,19,नर्स,NN,-50,-50,2, 
19,87,20,कोलिन,XC,-50,-50,2, 
20,93,21,नोरिस,NN,-50,-50,2, 
21,99,22,को,PSP,-50,-50,2, 
22,102,23,आज,NN,-50,-50,2, 
23,105,24,आजीवन,JJ,-50,-50,2, 
24,111,25,कारावास,NN,-50,-50,2, 
25,119,26,में,PSP,-50,-50,2, 
26,123,27,भेज,VM,-50,-50,2, 
27,128,28,गया,VAUX,-50,-50,2, 
28,131,29,,SYM,-50,-50,2,
29,133,30,ग्लासगो,NN,-50,-50,3, 
30,141,31,का,PSP,-50,-50,3, 
31,144,32,रह,VM,-50,-50,3, 
32,149,33,वाली,PSP,-50,-50,3, 
33,154,34,32,QC,-50,-50,3, 
34,157,35,साल,NN,-50,-50,3, 
35,161,36,का,PSP,-50,-50,3, 
36,164,37,नोरिस,NN,-50,-50,3, 
37,170,38,ने,PSP,-50,-50,3, 
38,173,39,2002,QC,-50,-50,3, 
39,178,40,में,PSP,-50,-50,3, 
40,182,41,चार,QC,-50,-50,3, 
41,186,42,महिला,NN,-50,-50,3, 
42,194,43,का,PSP,-50,-50,3, 
43,197,44,सोना,NN,-50,-50,3, 
44,202,45,का,PSP,-50,-50,3, 
45,205,46,दवाई,NN,-50,-50,3, 
46,210,47,का,PSP,-50,-50,3, 
47,213,48,अधिक,QF,-50,-50,3, 
48,218,49,मात्रा,NN,-50,-50,3, 
49,225,50,दे,VM,-50,-50,3, 
50,230,51,हत्या,VAUX,-50,-50,3, 
51,236,52,कर,VAUX,-50,-50,3, 
52,239,53,दे,VAUX,-50,-50,3, 
53,242,54,था,VAUX,-50,-50,3, 
54,244,55,,SYM,-50,-50,3,
55,246,56,कल,NN,-50,-50,4, 
56,248,57,",",SYM,-50,-50,4,
57,250,58,लंबा,JJ,-50,-50,4, 
58,255,59,ट्रायल,NN,-50,-50,4, 
59,262,60,का,PSP,-50,-50,4, 
60,265,61,बाद,NST,-50,-50,4, 
61,269,62,उसे,PRP,-50,-50,4, 
62,273,63,चार,QC,-50,-50,4, 
63,277,64,हत्या,NN,-50,-50,4, 
64,285,65,का,PSP,-50,-50,4, 
65,288,66,दोषी,JJ,-50,-50,4, 
66,293,67,करार,NN,-50,-50,4, 
67,298,68,दे,VM,-50,-50,4, 
68,303,69,गया,VAUX,-50,-50,4, 
69,306,70,,SYM,-50,-50,4,
70,308,71,उसे,PRP,-50,-50,5, 
71,312,72,प्रत्येक,QF,-50,-50,5, 
72,321,73,हत्या,NN,-50,-50,5, 
73,327,74,का,PSP,-50,-50,5, 
74,330,75,ले,PSP,-50,-50,5, 
75,333,76,",",SYM,-50,-50,5,
76,335,77,चार,QC,-50,-50,5, 
77,339,78,आजीवन,JJ,-50,-50,5, 
78,345,79,कारावास,NN,-50,-50,5, 
79,353,80,का,PSP,-50,-50,5, 
80,356,81,सजा,NN,-50,-50,5, 
81,360,82,दे,VM,-50,-50,5, 
82,363,83,गई,VAUX,-50,-50,5, 
83,365,84,,SYM,-50,-50,5,
84,367,85,उसे,PRP,-50,-50,6, 
85,371,86,कम,QF,-50,-50,6, 
86,374,87,से,PSP,-50,-50,6, 
87,377,88,कम,QF,-50,-50,6, 
88,380,89,40,QC,-50,-50,6, 
89,383,90,साल,NN,-50,-50,6, 
90,387,91,तक,RP,-50,-50,6, 
91,390,92,कैद,NN,-50,-50,6, 
92,394,93,रह,VM,-50,-50,6, 
93,399,94,हो,VAUX,-50,-50,6, 
94,403,95,,SYM,-50,-50,6,
95,405,96,पुलिस,NN,-50,-50,7, 
96,411,97,अधिकारी,JJ,-50,-50,7, 
97,419,98,क्रिस,XC,-50,-50,7, 
98,425,99,ग्रेग,NNP,-50,-50,7, 
99,431,100,ने,PSP,-50,-50,7, 
100,434,101,कह,VM,-50,-50,7, 
101,438,102,कि,CC,-50,-50,7, 
102,441,103,नोरिस,NN,-50,-50,7, 
103,447,104,अस्पताल,NN,-50,-50,7, 
104,455,105,में,PSP,-50,-50,7, 
105,459,106,संदिग्ध,JJ,-50,-50,7, 
106,467,107,स्थिति,NN,-50,-50,7, 
107,474,108,में,PSP,-50,-50,7, 
108,478,109,काम,NN,-50,-50,7, 
109,482,110,कर,VM,-50,-50,7, 
110,485,111,रह,VAUX,-50,-50,7, 
111,489,112,था,VAUX,-50,-50,7, 
112,491,113,,SYM,-50,-50,7,
113,493,114,अस्पताल,NN,-50,-50,8, 
114,501,115,का,PSP,-50,-50,8, 
115,504,116,कर्मचारी,NN,-50,-50,8, 
116,516,117,का,PSP,-50,-50,8, 
117,519,118,जागरुकता,NN,-50,-50,8, 
118,528,119,का,PSP,-50,-50,8, 
119,531,120,चल,VM,-50,-50,8, 
120,536,121,ही,RP,-50,-50,8, 
121,539,122,उसे,PRP,-50,-50,8, 
122,543,123,और,CC,-50,-50,8, 
123,546,124,हत्या,NN,-50,-50,8, 
124,554,125,को,PSP,-50,-50,8, 
125,557,126,रोक,VM,-50,-50,8, 
