,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,बढ़ती,XC,-50,-50,1,
1,6,2,महंगाई,NNP,-50,-50,1, 
2,13,3,ने,PSP,-50,-50,1, 
3,16,4,लोग,NN,-50,-50,1, 
4,22,5,का,PSP,-50,-50,1, 
5,25,6,जी,NN,-50,-50,1, 
6,30,7,मुहाल,NN,-50,-50,1, 
7,36,8,कर,VM,-50,-50,1, 
8,42,9,ब्रिटेन,NNP,-50,-50,2,"

"
9,50,10,में,PSP,-50,-50,2, 
10,54,11,रह,VM,-50,-50,2, 
11,57,12,रह,VAUX,-50,-50,2, 
12,61,13,परिवार,NN,-50,-50,2, 
13,70,14,को,PSP,-50,-50,2, 
14,73,15,खा,VM,-50,-50,2, 
15,78,16,और,CC,-50,-50,2, 
16,81,17,ईंधन,NN,-50,-50,2, 
17,86,18,का,PSP,-50,-50,2, 
18,89,19,कीमत,NN,-50,-50,2, 
19,96,20,में,PSP,-50,-50,2, 
20,100,21,31300,QC,-50,-50,2, 
21,106,22,मुद्रा,NN,-50,-50,2, 
22,113,23,अतिरिक्त,JJ,-50,-50,2, 
23,122,24,खर्च,NN,-50,-50,2, 
24,127,25,कर,VM,-50,-50,2, 
25,132,26,पड़,NNP,-50,-50,2, 
26,136,27,रह,VAUX,-50,-50,2, 
27,140,28,है,VAUX,-50,-50,2, 
28,142,29,,SYM,-50,-50,2,
29,144,30,यह,DEM,-50,-50,2, 
30,147,31,पिछला,JJ,-50,-50,2, 
31,153,32,17,QC,-50,-50,2, 
32,156,33,वर्ष,NN,-50,-50,2, 
33,163,34,में,PSP,-50,-50,2, 
34,167,35,सर्वाधिक,JJ,-50,-50,2, 
35,176,36,दर,NN,-50,-50,2, 
36,179,37,है,VM,-50,-50,2, 
37,181,38,,SYM,-50,-50,2,
38,183,39,पिछला,JJ,-50,-50,3, 
39,189,40,साल,NN,-50,-50,3, 
40,193,41,सुपर,JJ,-50,-50,3, 
41,198,42,मार्केट,NN,-50,-50,3, 
42,206,43,में,PSP,-50,-50,3, 
43,210,44,महंगाई,NN,-50,-50,3, 
44,217,45,का,PSP,-50,-50,3, 
45,220,46,दर,NN,-50,-50,3, 
46,223,47,आसमान,NN,-50,-50,3, 
47,229,48,छू,VM,-50,-50,3, 
48,232,49,रह,VAUX,-50,-50,3, 
49,236,50,था,VAUX,-50,-50,3, 
50,238,51,,SYM,-50,-50,3,
51,240,52,जानकारों,NN,-50,-50,4, 
52,249,53,ने,PSP,-50,-50,4, 
53,252,54,कीमत,NN,-50,-50,4, 
54,259,55,में,PSP,-50,-50,4, 
55,263,56,और,CC,-50,-50,4, 
56,266,57,वृद्दि,NN,-50,-50,4, 
57,273,58,हो,VM,-50,-50,4, 
58,278,59,का,PSP,-50,-50,4, 
59,281,60,चेतावनी,NN,-50,-50,4, 
60,289,61,दे,VM,-50,-50,4, 
61,292,62,है,VAUX,-50,-50,4, 
62,294,63,,SYM,-50,-50,4,
63,296,64,महंगाई,JJ,-50,-50,4, 
64,303,65,दर,NN,-50,-50,4, 
65,306,66,को,PSP,-50,-50,4, 
66,309,67,काबू,NN,-50,-50,4, 
67,314,68,में,PSP,-50,-50,4, 
68,318,69,रख,VM,-50,-50,4, 
69,323,70,और,CC,-50,-50,4, 
70,326,71,अर्थव्यवस्था,NN,-50,-50,4, 
71,339,72,को,PSP,-50,-50,4, 
72,342,73,स्थिर,JJ,-50,-50,4, 
73,348,74,रख,VM,-50,-50,4, 
74,353,75,का,PSP,-50,-50,4, 
75,356,76,ले,PSP,-50,-50,4, 
76,360,77,बैंक,NN,-50,-50,4, 
77,365,78,आफ,XC,-50,-50,4, 
78,368,79,इंग्लैंड,NNP,-50,-50,4, 
79,377,80,ब्याज,NN,-50,-50,4, 
80,383,81,दर,NN,-50,-50,4, 
81,388,82,में,PSP,-50,-50,4, 
82,392,83,कटौती,VM,-50,-50,4, 
83,398,84,कर,VAUX,-50,-50,4, 
84,401,85,सक,VAUX,-50,-50,4, 
85,406,86,है,VAUX,-50,-50,4, 
86,408,87,,SYM,-50,-50,4,
87,410,88,बढ़ती,XC,-50,-50,5, 
88,416,89,महंगाई,JJ,-50,-50,5, 
89,423,90,दर,NN,-50,-50,5, 
90,426,91,से,PSP,-50,-50,5, 
91,429,92,बढ़े,JJ,-50,-50,5, 
92,434,93,वेतन,NN,-50,-50,5, 
93,439,94,में,PSP,-50,-50,5, 
94,443,95,भी,RP,-50,-50,5, 
95,446,96,असर,NN,-50,-50,5, 
96,450,97,पड़,VM,-50,-50,5, 
97,454,98,रह,VAUX,-50,-50,5, 
98,458,99,है,VAUX,-50,-50,5, 
99,460,100,,SYM,-50,-50,5,
100,462,101,सबसे,INTF,-50,-50,5, 
101,467,102,खराब,JJ,-50,-50,5, 
102,472,103,हालत,NN,-50,-50,5, 
103,477,104,नर्स,NN,-50,-50,5, 
104,482,105,और,CC,-50,-50,5, 
105,485,106,स्वास्थ्य,XC,-50,-50,5, 
106,495,107,क्षेत्र,NN,-50,-50,5, 
107,503,108,का,PSP,-50,-50,5, 
108,506,109,कर्मचारी,NN,-50,-50,5, 
109,518,110,का,PSP,-50,-50,5, 
110,521,111,है,VAUX,-50,-50,5, 
111,524,112,जो,PRP,-50,-50,5, 
112,530,113,बढ़ती,NN,-50,-50,5, 
113,536,114,महंगाई,NN,-50,-50,5, 
114,543,115,का,PSP,-50,-50,5, 
115,546,116,मुकाबला,NN,-50,-50,5, 
116,554,117,बेहद,INTF,-50,-50,5, 
117,559,118,कम,QF,-50,-50,5, 
118,562,119,वेतन,NN,-50,-50,5,"
"
119,567,120,मिल,VM,-50,-50,5, 
120,571,121,रह,VAUX,-50,-50,5, 
121,575,122,है,VAUX,-50,-50,5, 
122,578,123,,SYM,-50,-50,5,
123,580,124,खाद्य,NN,-50,-50,6, 
124,586,125,और,CC,-50,-50,6, 
125,589,126,ईंधन,NN,-50,-50,6, 
126,594,127,का,PSP,-50,-50,6, 
127,597,128,अलावा,PSP:?,-50,-50,6, 
128,602,129,",",SYM,-50,-50,6,
129,604,130,बिजली,NN,-50,-50,6, 
130,610,131,का,PSP,-50,-50,6, 
131,613,132,बिल,NN,-50,-50,6, 
132,617,133,भी,RP,-50,-50,6, 
133,620,134,बढ़,NN,-50,-50,6, 
134,624,135,गया,VAUX,-50,-50,6, 
135,628,136,है,VAUX,-50,-50,6, 
136,630,137,,SYM,-50,-50,6,
137,632,138,6,QC,-50,-50,7, 
138,634,139,बिजली,NN,-50,-50,7, 
139,640,140,कंपनी,NN,-50,-50,7, 
140,649,141,में,PSP,-50,-50,7, 
141,653,142,से,PSP,-50,-50,7, 
142,656,143,5,QC,-50,-50,7, 
143,658,144,ने,PSP,-50,-50,7, 
144,661,145,अपना,PRP,-50,-50,7,"
"
145,666,146,ग्राहक,NN,-50,-50,7, 
146,675,147,का,PSP,-50,-50,7, 
147,678,148,बिजली,NN,-50,-50,7, 
148,684,149,बिल,NN,-50,-50,7, 
149,688,150,को,PSP,-50,-50,7, 
150,691,151,बढ़ा,XC,-50,-50,7, 
151,696,152,दे,VAUX,-50,-50,7, 
152,701,153,है,VAUX,-50,-50,7, 
153,703,154,,SYM,-50,-50,7,
