,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,अधिकतर,JJ,-50,-50,1,
1,7,2,शिकारिय़ों,NN,-50,-50,1, 
2,16,3,-,SYM,-50,-50,1,
3,18,4,एकत्रित,JJ,-50,-50,1, 
4,26,5,समूह,NN,-50,-50,1, 
5,33,6,को,PSP,-50,-50,1, 
6,36,7,यायावर,NN,-50,-50,1, 
7,43,8,कह,VM,-50,-50,1, 
8,48,9,है।,NN,-50,-50,1, 
9,52,10,इस,DEM,-50,-50,2, 
10,55,11,तरह,NN,-50,-50,2, 
11,59,12,का,PSP,-50,-50,2, 
12,62,13,निर्वाह,NN,-50,-50,2, 
13,70,14,प्रणाली,NN,-50,-50,2, 
14,78,15,का,PSP,-50,-50,2, 
15,81,16,अंतर्गत,PSP,-50,-50,2, 
16,90,17,व्य़वस्थित,JJ,-50,-50,2, 
17,100,18,हो,VM,-50,-50,2, 
18,105,19,कठिन,JJ,-50,-50,2, 
19,110,20,है,VM,-50,-50,2, 
20,113,21,क्योंकि,CC,-50,-50,2, 
21,121,22,एक,QC,-50,-50,2, 
22,124,23,जगह,NN,-50,-50,2, 
23,128,24,का,PSP,-50,-50,2, 
24,131,25,संसाधन,NN,-50,-50,2, 
25,138,26,जल्दी,RB,-50,-50,2, 
26,144,27,ही,RP,-50,-50,2, 
27,147,28,समाप्त,JJ,-50,-50,2, 
28,154,29,हो,VM,-50,-50,2, 
29,157,30,सक,VAUX,-50,-50,2, 
30,162,31,हैं।,JJ,-50,-50,2, 
31,167,32,शिकारी,NN,-50,-50,3, 
32,173,33,-,SYM,-50,-50,3,
33,175,34,एकत्रित,JJ,-50,-50,3, 
34,183,35,समूह,NN,-50,-50,3, 
35,188,36,भी,RP,-50,-50,3, 
36,191,37,इसके,PRP,-50,-50,3, 
37,196,38,परिणामस्वरूप,NN,-50,-50,3, 
38,209,39,अपना,PRP,-50,-50,3, 
39,214,40,निर्वाह,NN,-50,-50,3, 
40,222,41,का,PSP,-50,-50,3, 
41,225,42,ले,PSP,-50,-50,3, 
42,229,43,बहुत,INTF,-50,-50,3, 
43,234,44,निम्न,JJ,-50,-50,3, 
44,240,45,जनसंख्या,NN,-50,-50,3, 
45,249,46,का,PSP,-50,-50,3, 
46,252,47,सघनता,NN,-50,-50,3, 
47,258,48,कर,VM,-50,-50,3, 
48,263,49,हैं।,JJ,-50,-50,3, 
49,268,50,कृषि,XC,-50,-50,4, 
50,273,51,निर्वाह,NN,-50,-50,4, 
51,281,52,का,PSP,-50,-50,4, 
52,284,53,प्रणालियाँ,NN,-50,-50,4, 
53,295,54,जनसंख्या,NN,-50,-50,4, 
54,304,55,का,PSP,-50,-50,4, 
55,307,56,सघनता,NN,-50,-50,4, 
56,313,57,को,PSP,-50,-50,4, 
57,316,58,60,QC,-50,-50,4, 
58,319,59,से,PSP,-50,-50,4, 
59,322,60,100,QC,-50,-50,4, 
60,326,61,तक,RP,-50,-50,4, 
61,329,62,का,PSP,-50,-50,4, 
62,332,63,सहारा,NN,-50,-50,4, 
63,338,64,दे,VM,-50,-50,4, 
64,341,65,सक,VAUX,-50,-50,4, 
65,346,66,है,VAUX,-50,-50,4, 
66,350,67,बजाय,PSP:?,-50,-50,4, 
67,355,68,कि,CC,-50,-50,4, 
68,358,69,भूमि,NN,-50,-50,4, 
