,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,सपिलबर्ग,XC,-50,-50,1,
1,9,2,डार्फर,NN,-50,-50,1, 
2,16,3,पर,PSP,-50,-50,1, 
3,19,4,गहरा,JJ,-50,-50,1, 
4,24,5,लाल,JJ,-50,-50,1, 
5,28,6,रंग,NN,-50,-50,1, 
6,32,7,को,PSP,-50,-50,1, 
7,35,8,दर्शाता,VM,-50,-50,1, 
8,43,9,है,VAUX,-50,-50,1, 
9,46,10,एक,QC,-50,-50,2,"
"
10,49,11,हावभाव,NN,-50,-50,2, 
11,56,12,से,PSP,-50,-50,2, 
12,59,13,चीन,NNP,-50,-50,2, 
13,63,14,का,PSP,-50,-50,2, 
14,66,15,सरकार,NN,-50,-50,2, 
15,72,16,में,PSP,-50,-50,2, 
16,76,17,तंगी,NN,-50,-50,2, 
17,81,18,हो,VM,-50,-50,2, 
18,86,19,का,PSP,-50,-50,2, 
19,89,20,भाव,NN,-50,-50,2, 
20,93,21,को,PSP,-50,-50,2, 
21,95,22,",",SYM,-50,-50,2,
22,97,23,सटीव,XC,-50,-50,2, 
23,102,24,सपिलबर्ग,NNP,-50,-50,2, 
24,111,25,ने,PSP,-50,-50,2, 
25,114,26,बिजलिंग,XC,-50,-50,2, 
26,122,27,ऑलम्पिक,XC,-50,-50,2, 
27,130,28,को,PSP,-50,-50,2, 
28,133,29,डार्फर,NN,-50,-50,2, 
29,140,30,में,PSP,-50,-50,2, 
30,144,31,चीन,NNP,-50,-50,2, 
31,148,32,का,PSP,-50,-50,2, 
32,151,33,सुदान,NN,-50,-50,2, 
33,157,34,निति,NN,-50,-50,2, 
34,162,35,में,PSP,-50,-50,2, 
35,166,36,साथ,NST,-50,-50,2, 
36,170,37,न,NEG,-50,-50,2, 
37,172,38,दे,VM,-50,-50,2, 
38,177,39,का,PSP,-50,-50,2, 
39,180,40,खिलाफ,PSP:?,-50,-50,2, 
40,186,41,आंदोलन,NN,-50,-50,2, 
41,193,42,बताय़ा,VM,-50,-50,2, 
42,199,43,है।,JJ,-50,-50,2, 
43,203,44,उसका,PRP,-50,-50,3, 
44,208,45,पिछे,NN,-50,-50,3, 
45,213,46,हट,VM,-50,-50,3, 
46,218,47,डार्फर,NN,-50,-50,3, 
47,225,48,में,PSP,-50,-50,3, 
48,229,49,दोबारा,NN,-50,-50,3, 
49,236,50,य़ुद्ध,JJ,-50,-50,3, 
50,242,51,का,PSP,-50,-50,3, 
51,245,52,आगमन,NN,-50,-50,3, 
52,250,53,है,VM,-50,-50,3, 
53,253,54,तथा,CC,-50,-50,3, 
54,257,55,चीन,NNP,-50,-50,3, 
55,261,56,को,PSP,-50,-50,3, 
56,264,57,नीचा,JJ,-50,-50,3, 
57,269,58,दिखा,VM,-50,-50,3, 
58,276,59,का,PSP,-50,-50,3, 
59,279,60,तैय़ारी,NN,-50,-50,3, 
60,286,61,है,VM,-50,-50,3, 
61,288,62,",",SYM,-50,-50,3,
62,290,63,जो,PRP,-50,-50,3, 
63,295,64,सुदान,NN,-50,-50,3, 
64,301,65,सरकार,NN,-50,-50,3, 
65,307,66,से,PSP,-50,-50,3, 
66,310,67,संधि,NN,-50,-50,3, 
67,315,68,को,PSP,-50,-50,3, 
68,318,69,तोड,VM,-50,-50,3, 
69,324,70,बुरा,JJ,-50,-50,3, 
70,329,71,संकेत,NN,-50,-50,3, 
71,335,72,दिय़ा,VM,-50,-50,3, 
72,340,73,है।,XC,-50,-50,3, 
73,344,74,चीन,NNP,-50,-50,4, 
74,348,75,जो,PRP,-50,-50,4, 
75,354,76,सुदान,NN,-50,-50,4, 
76,360,77,तेल,NN,-50,-50,4, 
77,364,78,उद्य़ोग,NN,-50,-50,4, 
78,371,79,में,PSP,-50,-50,4, 
79,375,80,काफी,QF,-50,-50,4, 
80,380,81,निवेश,NN,-50,-50,4, 
81,386,82,है,VM,-50,-50,4, 
82,388,83,",",SYM,-50,-50,4,
83,390,84,सरकार,NN,-50,-50,4, 
84,396,85,से,PSP,-50,-50,4, 
85,399,86,नजदीकी,JJ,-50,-50,4, 
86,406,87,रिश्ता,NN,-50,-50,4, 
87,413,88,बना,VM,-50,-50,4, 
88,417,89,रह,VAUX,-50,-50,4, 
89,421,90,है,VAUX,-50,-50,4, 
90,423,91,",",SYM,-50,-50,4,
91,425,92,जो,PRP,-50,-50,4, 
92,432,93,से,PSP,-50,-50,4, 
93,435,94,एक,QC,-50,-50,4, 
94,438,95,मंत्री,NN,-50,-50,4, 
95,445,96,का,PSP,-50,-50,4, 
96,448,97,खिलाफ,PSP:?,-50,-50,4, 
97,454,98,हॉग,NN,-50,-50,4, 
98,458,99,का,PSP,-50,-50,4, 
99,461,100,विश्व,XC,-50,-50,4, 
100,467,101,स्तर,NN,-50,-50,4, 
101,472,102,का,PSP,-50,-50,4, 
102,475,103,अदालत,NN,-50,-50,4, 
103,481,104,में,PSP,-50,-50,4, 
104,485,105,मानवता,NN,-50,-50,4, 
105,492,106,का,PSP,-50,-50,4, 
106,495,107,खिलाफ,PSP:?,-50,-50,4, 
107,501,108,जुर्म,NN,-50,-50,4, 
108,507,109,का,PSP,-50,-50,4, 
