,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,समाजशाष्त्र,NN,-50,-50,1,
1,12,2,संबंधित,JJ,-50,-50,1, 
2,20,3,रूप,NN,-50,-50,1, 
3,24,4,से,PSP,-50,-50,1, 
4,27,5,एक,QC,-50,-50,1, 
5,30,6,नया,JJ,-50,-50,1, 
6,34,7,शैक्षिक,JJ,-50,-50,1, 
7,42,8,शाष्त्र,NN,-50,-50,1, 
8,50,9,है,VM,-50,-50,1, 
9,52,10,,SYM,-50,-50,1,
10,54,11,इसका,PRP,-50,-50,2, 
11,59,12,उदय,NN,-50,-50,2, 
12,63,13,19,QC,-50,-50,2, 
13,66,14,वीं,XC,-50,-50,2, 
14,70,15,सदी,NNP,-50,-50,2, 
15,74,16,का,PSP,-50,-50,2, 
16,77,17,प्रारंभ,NN,-50,-50,2, 
17,85,18,में,PSP,-50,-50,2, 
18,89,19,आधुनिकता,NN,-50,-50,2, 
19,98,20,का,PSP,-50,-50,2, 
20,101,21,समस्या,NN,-50,-50,2, 
21,110,22,का,PSP,-50,-50,2, 
22,113,23,प्रतिसाद,NN,-50,-50,2, 
23,122,24,का,PSP,-50,-50,2, 
24,125,25,रूप,NN,-50,-50,2, 
25,129,26,में,PSP,-50,-50,2, 
26,133,27,हो,VM,-50,-50,2, 
27,136,28,,SYM,-50,-50,2,
28,138,29,लोग,NN,-50,-50,3, 
29,144,30,का,PSP,-50,-50,3, 
30,147,31,स्वयं,PRP,-50,-50,3, 
31,153,32,से,PSP,-50,-50,3, 
32,156,33,भिन्न,JJ,-50,-50,3, 
33,162,34,संस्कृति,NN,-50,-50,3, 
34,174,35,और,CC,-50,-50,3, 
35,177,36,समाजों,NN,-50,-50,3, 
36,184,37,से,PSP,-50,-50,3, 
37,187,38,अधिक,QF,-50,-50,3, 
38,192,39,संपर्क,NN,-50,-50,3, 
39,199,40,आ,VM,-50,-50,3, 
40,203,41,का,PSP,-50,-50,3, 
41,206,42,कारण,NN,-50,-50,3, 
42,211,43,बढ़ती,XC,-50,-50,3, 
43,217,44,मोबिलिटी,XC,-50,-50,3, 
44,226,45,और,CC,-50,-50,3, 
45,229,46,तकनीकी,JJ,-50,-50,3, 
46,236,47,रूप,NN,-50,-50,3, 
47,240,48,से,PSP,-50,-50,3, 
48,243,49,उन्नत,JJ,-50,-50,3, 
49,249,50,परिणाम,NN,-50,-50,3, 
50,255,51,,SYM,-50,-50,3,
51,257,52,पारंपरिक,JJ,-50,-50,4, 
52,266,53,रीति,NN,-50,-50,4, 
53,271,54,और,CC,-50,-50,4, 
54,274,55,रिवाज़ों,NN,-50,-50,4, 
55,283,56,का,PSP,-50,-50,4, 
56,286,57,विघटन,NN,-50,-50,4, 
57,292,58,सहित,PSP,-50,-50,4, 
58,297,59,इस,DEM,-50,-50,4, 
59,300,60,संपर्क,NN,-50,-50,4, 
60,307,61,का,PSP,-50,-50,4, 
61,310,62,प्रभाव,NN,-50,-50,4, 
62,317,63,विचित्र,JJ,-50,-50,4, 
63,325,64,था,VM,-50,-50,4, 
64,327,65,",",SYM,-50,-50,4,
65,329,66,लेकिन,CC,-50,-50,4, 
66,335,67,सिर्फ,RB,-50,-50,4, 
67,341,68,कुछ,QF,-50,-50,4, 
68,345,69,लोग,NN,-50,-50,4, 
69,351,70,का,PSP,-50,-50,4, 
70,354,71,ले,PSP,-50,-50,4, 
71,358,72,और,CC,-50,-50,4, 
72,361,73,इसने,PRP,-50,-50,4, 
73,366,74,उनकी,PRP,-50,-50,4, 
74,371,75,इस,DEM,-50,-50,4, 
75,374,76,समछ,NN,-50,-50,4, 
76,378,77,का,PSP,-50,-50,4, 
77,381,78,पुनरीक्षा,NN,-50,-50,4, 
78,391,79,करी,VM,-50,-50,4, 
79,395,80,कि,CC,-50,-50,4, 
80,398,81,यह,DEM,-50,-50,4, 
81,401,82,विश्व,NN,-50,-50,4, 
82,407,83,कैसे,WQ,-50,-50,4, 
83,412,84,कार्य,NN,-50,-50,4, 
84,418,85,कर,VM,-50,-50,4, 
85,423,86,है,VAUX,-50,-50,4, 
86,425,87,,SYM,-50,-50,4,
87,427,88,समाजशाष्त्रियों,NN,-50,-50,5, 
88,443,89,नें,PSP,-50,-50,5, 
89,447,90,इन,DEM,-50,-50,5, 
90,450,91,बात,NN,-50,-50,5, 
91,456,92,को,PSP,-50,-50,5, 
92,459,93,समछ,NN,-50,-50,5, 
93,463,94,कर,VM,-50,-50,5, 
94,466,95,कि,CC,-50,-50,5, 
95,469,96,ऐसा,PRP,-50,-50,5, 
96,473,97,क्या,WQ,-50,-50,5, 
97,478,98,है,VM,-50,-50,5, 
98,481,99,जो,PRP,-50,-50,5, 
99,484,100,सामाजिक,JJ,-50,-50,5, 
100,492,101,समूह,NN,-50,-50,5, 
101,499,102,को,PSP,-50,-50,5, 
102,502,103,एक,QC,-50,-50,5, 
103,505,104,साथ,NST,-50,-50,5, 
104,509,105,जोड़े,NN,-50,-50,5, 
105,515,106,रख,VM,-50,-50,5, 
106,520,107,है,VAUX,-50,-50,5, 
107,523,108,और,CC,-50,-50,5, 
108,526,109,इसके,PRP,-50,-50,5, 
109,531,110,साथ,NST,-50,-50,5, 
110,535,111,ही,RP,-50,-50,5, 
111,538,112,सामाजिक,JJ,-50,-50,5, 
112,546,113,अखंडता,NN,-50,-50,5, 
113,553,114,का,PSP,-50,-50,5, 
114,556,115,विघटन,NN,-50,-50,5, 
115,562,116,का,PSP,-50,-50,5, 
116,565,117,संभावित,JJ,-50,-50,5, 
117,573,118,समाधान,NN,-50,-50,5, 
118,580,119,खोज,NN,-50,-50,5, 
119,584,120,कर,VM,-50,-50,5, 
120,587,121,इन,DEM,-50,-50,5, 
121,590,122,परिवर्तन,NN,-50,-50,5, 
122,601,123,का,PSP,-50,-50,5, 
123,604,124,प्रतिसाद,NN,-50,-50,5, 
124,613,125,कर,VM,-50,-50,5, 
125,617,126,,SYM,-50,-50,5,
126,619,127,शब्द,XC,-50,-50,6, 
127,624,128,सोसियोलॉजी,NNP,-50,-50,6, 
128,635,129,अगस्त,JJ,-50,-50,6, 
129,641,130,कॉम्ट,NN,-50,-50,6, 
130,647,131,(,SYM,-50,-50,6,
131,648,132,1798,QC,-50,-50,6,
132,652,133,-,SYM,-50,-50,6,
133,653,134,1857,QC,-50,-50,6,
134,657,135,),SYM,-50,-50,6,
135,659,136,द्वारा,PSP,-50,-50,6, 
136,666,137,1838,QC,-50,-50,6, 
137,671,138,में,PSP,-50,-50,6, 
138,675,139,लातिन,XC,-50,-50,6, 
139,681,140,शब्द,NN,-50,-50,6, 
140,686,141,सोसियस,XC,-50,-50,6, 
141,693,142,(,SYM,-50,-50,6,
142,694,143,साथी,NN,-50,-50,6,
143,698,144,",",SYM,-50,-50,6,
144,700,145,संबद्ध,JJ,-50,-50,6, 
145,706,146,),SYM,-50,-50,6,
146,708,147,और,CC,-50,-50,6, 
147,711,148,ग्रीक,XC,-50,-50,6, 
148,717,149,शब्द,NN,-50,-50,6, 
149,722,150,लॉजिया,NN,-50,-50,6, 
150,729,151,(,SYM,-50,-50,6,
151,730,152,अध्ययन,NN,-50,-50,6,
152,736,153,",",SYM,-50,-50,6,
153,738,154,भाषण,NN,-50,-50,6, 
154,742,155,),SYM,-50,-50,6,
155,744,156,को,PSP,-50,-50,6, 
156,747,157,मिला,VM,-50,-50,6, 
157,754,158,बना,VM,-50,-50,6, 
158,760,159,गया,VAUX,-50,-50,6, 
159,764,160,था,VAUX,-50,-50,6, 
160,766,161,,SYM,-50,-50,6,
