,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,सामाजिक,JJ,-50,-50,1,
1,8,2,विज्ञान,XC,-50,-50,1, 
2,16,3,शिक्षा,NN,-50,-50,1, 
3,23,4,का,PSP,-50,-50,1, 
4,26,5,एक,QC,-50,-50,1, 
5,29,6,नया,JJ,-50,-50,1, 
6,33,7,विषय,NN,-50,-50,1, 
7,38,8,है।,JJ,-50,-50,1, 
8,42,9,यह,DEM,-50,-50,2, 
9,45,10,19,QC,-50,-50,2, 
10,47,11,वीं,XC,-50,-50,2,
11,51,12,सदी,NNP,-50,-50,2, 
12,55,13,का,PSP,-50,-50,2, 
13,58,14,शुरुआत,NN,-50,-50,2, 
14,65,15,में,PSP,-50,-50,2, 
15,69,16,आधुनिकता,NN,-50,-50,2, 
16,78,17,का,PSP,-50,-50,2, 
17,81,18,समस्या,NN,-50,-50,2, 
18,88,19,का,PSP,-50,-50,2, 
19,91,20,जवाब,NN,-50,-50,2, 
20,96,21,में,PSP,-50,-50,2, 
21,100,22,आया।,JJ,-50,-50,2, 
22,105,23,स्थानान्तरण,NN,-50,-50,3, 
23,117,24,का,PSP,-50,-50,3, 
24,120,25,बढ़ना,XC,-50,-50,3, 
25,126,26,तथा,CC,-50,-50,3, 
26,130,27,तकनीकि,CC,-50,-50,3, 
27,137,28,बढ़ावा,NN,-50,-50,3, 
28,144,29,का,PSP,-50,-50,3, 
29,147,30,परिणाम,NN,-50,-50,3, 
30,154,31,स्वरुप,JJ,-50,-50,3, 
31,161,32,लोग,NN,-50,-50,3, 
32,167,33,का,PSP,-50,-50,3, 
33,170,34,अपना,PRP,-50,-50,3, 
34,175,35,से,PSP,-50,-50,3, 
35,178,36,अलग,JJ,-50,-50,3, 
36,182,37,संस्कृति,NN,-50,-50,3, 
37,191,38,एवं,CC,-50,-50,3, 
38,195,39,समाज,NN,-50,-50,3, 
39,200,40,का,PSP,-50,-50,3, 
40,203,41,ओर,PSP,-50,-50,3, 
41,206,42,झुकाव,NN,-50,-50,3, 
42,212,43,बढ़ा,XC,-50,-50,3, 
43,217,44,है।,NNP,-50,-50,3, 
44,221,45,इस,DEM,-50,-50,4, 
45,224,46,बदलाव,NN,-50,-50,4, 
46,230,47,का,PSP,-50,-50,4, 
47,233,48,प्रभाव,NN,-50,-50,4, 
48,240,49,भिन्न,JJ,-50,-50,4, 
49,246,50,था,VM,-50,-50,4, 
50,248,51,",",SYM,-50,-50,4,
51,250,52,लेकिन,CC,-50,-50,4, 
52,256,53,कुछ,QF,-50,-50,4, 
