,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,हन्टर,NN,-50,-50,1,
1,5,2,-,SYM,-50,-50,1,
2,6,3,एकीकृत,JJ,-50,-50,1,
3,13,4,कर,VM,-50,-50,1, 
4,18,5,वाला,PSP,-50,-50,1, 
5,23,6,समाजों,NN,-50,-50,1, 
6,30,7,का,PSP,-50,-50,1, 
7,33,8,बड़ी,JJ,-50,-50,1, 
8,38,9,मात्रा,NN,-50,-50,1, 
9,45,10,नोमेडिट,NN,-50,-50,1, 
10,53,11,है,VM,-50,-50,1, 
11,55,12,,SYM,-50,-50,1,
12,57,13,ऐसे,PRP,-50,-50,2, 
13,61,14,सब,QF,-50,-50,2, 
14,63,15,-,SYM,-50,-50,2,
15,64,16,सिस्टेंस,XC,-50,-50,2,
16,73,17,सिस्टम,NNP,-50,-50,2, 
17,80,18,का,PSP,-50,-50,2, 
18,83,19,निपटान,NN,-50,-50,2, 
19,90,20,कर,VM,-50,-50,2, 
20,95,21,जान,VAUX,-50,-50,2, 
21,100,22,कठिन,JJ,-50,-50,2, 
22,105,23,है,VM,-50,-50,2, 
23,107,24,",",SYM,-50,-50,2,
24,109,25,क्योंकि,CC,-50,-50,2, 
25,117,26,एक,QC,-50,-50,2, 
26,120,27,क्षेत्र,NN,-50,-50,2, 
27,128,28,का,PSP,-50,-50,2, 
28,131,29,संसाधन,NN,-50,-50,2, 
29,138,30,जल्द,NN,-50,-50,2, 
30,143,31,ही,RP,-50,-50,2, 
31,146,32,खराब,JJ,-50,-50,2, 
32,151,33,हो,VM,-50,-50,2, 
33,154,34,सक,VAUX,-50,-50,2, 
34,159,35,है,VAUX,-50,-50,2, 
35,162,36,,SYM,-50,-50,2,
36,164,37,हन्टर,NN,-50,-50,3, 
37,169,38,-,SYM,-50,-50,3,
38,170,39,एकीकृत,JJ,-50,-50,3,
39,177,40,कर,VM,-50,-50,3, 
40,182,41,वाला,PSP,-50,-50,3, 
41,187,42,समाजों,NN,-50,-50,3, 
42,194,43,में,PSP,-50,-50,3, 
43,198,44,बहुत,INTF,-50,-50,3, 
44,203,45,कम,QF,-50,-50,3, 
45,206,46,पॉव्यूलेशन,NN,-50,-50,3, 
46,217,47,है,VM,-50,-50,3, 
47,219,48,",",SYM,-50,-50,3,
48,221,49,जो,PRP,-50,-50,3, 
49,227,50,कारण,NN,-50,-50,3, 
50,232,51,उनके,PRP,-50,-50,3, 
51,237,52,सब,QF,-50,-50,3, 
52,239,53,-,SYM,-50,-50,3,
53,240,54,सिस्टेंस,XC,-50,-50,3,
54,249,55,सिस्टम,NNP,-50,-50,3, 
55,256,56,है,VM,-50,-50,3, 
56,259,57,,SYM,-50,-50,3,
57,261,58,खेती,NN,-50,-50,4, 
58,265,59,-,SYM,-50,-50,4,
59,266,60,बाड़ी,NN,-50,-50,4,
60,272,61,सब,QF,-50,-50,4, 
61,274,62,-,SYM,-50,-50,4,
62,275,63,सिस्टेंस,NN,-50,-50,4,
63,284,64,खेजी,NN,-50,-50,4, 
64,289,65,न,NEG,-50,-50,4, 
65,291,66,कर,VM,-50,-50,4, 
66,294,67,गई,VAUX,-50,-50,4, 
67,297,68,ज़मीन,NN,-50,-50,4, 
68,303,69,से,PSP,-50,-50,4, 
69,306,70,पॉप्यूलेशन,XC,-50,-50,4, 
70,317,71,गंतव्य,NN,-50,-50,4, 
71,324,72,60,QC,-50,-50,4, 
72,327,73,से,PSP,-50,-50,4, 
73,330,74,100,QC,-50,-50,4, 
74,334,75,बार,RP,-50,-50,4, 
75,338,76,से,PSP,-50,-50,4, 
76,341,77,अधिक,QF,-50,-50,4, 
77,346,78,का,PSP,-50,-50,4, 
78,349,79,समर्थन,NN,-50,-50,4, 
79,356,80,कर,VM,-50,-50,4, 
80,359,81,सक,VAUX,-50,-50,4, 
81,364,82,है,VAUX,-50,-50,4, 
82,366,83,",",SYM,-50,-50,4,
83,368,84,जो,PRP,-50,-50,4, 
84,374,85,परिणाम,NN,-50,-50,4, 
85,381,86,डेनसर,NN,-50,-50,4, 
86,387,87,पॉप्यूलेशन,NN,-50,-50,4, 
87,398,88,है,VM,-50,-50,4, 
88,401,89,,SYM,-50,-50,4,
89,403,90,हन्टर,NN,-50,-50,5, 
90,408,91,-,SYM,-50,-50,5,
91,409,92,एकीकृत,JJ,-50,-50,5,
92,416,93,कर,VM,-50,-50,5, 
93,421,94,वाला,PSP,-50,-50,5, 
94,426,95,समाजों,NN,-50,-50,5, 
95,433,96,में,PSP,-50,-50,5, 
96,437,97,में,PSP,-50,-50,5, 
97,441,98,गैर,XC,-50,-50,5, 
98,444,99,-,SYM,-50,-50,5,
99,445,100,पदानुक्रम,JJ,-50,-50,5,
100,455,101,समाज,NN,-50,-50,5, 
101,460,102,संरचना,NN,-50,-50,5, 
102,469,103,भी,RP,-50,-50,5, 
103,472,104,है,VM,-50,-50,5, 
104,474,105,",",SYM,-50,-50,5,
105,476,106,लेकिन,CC,-50,-50,5, 
106,482,107,ऐसा,PRP,-50,-50,5, 
107,486,108,हमेशा,RB,-50,-50,5, 
108,492,109,नहीं,NEG,-50,-50,5, 
109,497,110,हो,VM,-50,-50,5, 
110,502,111,है,VAUX,-50,-50,5, 
111,504,112,,SYM,-50,-50,5,
112,506,113,क्योंकि,CC,-50,-50,6, 
113,514,114,हन्टर,NN,-50,-50,6, 
114,519,115,-,SYM,-50,-50,6,
115,520,116,एकीकृत,JJ,-50,-50,6,
116,527,117,कर,VM,-50,-50,6, 
117,532,118,वाला,PSP,-50,-50,6, 
118,537,119,नोमेडिक,JJ,-50,-50,6, 
119,545,120,है,VM,-50,-50,6, 
120,548,121,",",SYM,-50,-50,6,
121,550,122,उनके,PRP,-50,-50,6, 
122,555,123,पास,NST,-50,-50,6, 
123,559,124,आमतौर,NN,-50,-50,6, 
124,565,125,पर,PSP,-50,-50,6, 
125,568,126,आतिरिक्त,JJ,-50,-50,6, 
126,577,127,खाना,NN,-50,-50,6, 
127,582,128,संग्रहीत,JJ,-50,-50,6, 
128,591,129,कर,VM,-50,-50,6, 
129,596,130,का,PSP,-50,-50,6, 
130,599,131,संभावना,NN,-50,-50,6, 
131,607,132,नहीं,NEG,-50,-50,6, 
132,612,133,है,VM,-50,-50,6, 
133,614,134,,SYM,-50,-50,6,
134,616,135,परिणामस्वरूप,NN,-50,-50,7, 
135,628,136,",",SYM,-50,-50,7,
136,630,137,पूरा,JJ,-50,-50,7, 
137,634,138,-,SYM,-50,-50,7,
138,635,139,समय,NN,-50,-50,7,
139,639,140,दे,VM,-50,-50,7, 
140,644,141,वाला,PSP,-50,-50,7, 
141,649,142,नेता,NN,-50,-50,7, 
142,653,143,",",SYM,-50,-50,7,
143,655,144,ब्यूरोक्रेट,NN,-50,-50,7, 
144,667,145,या,CC,-50,-50,7, 
145,670,146,आर्टिसन,NN,-50,-50,7, 
146,678,147,को,PSP,-50,-50,7, 
147,681,148,बहुत,INTF,-50,-50,7, 
148,686,149,कम,QF,-50,-50,7, 
149,689,150,हन्टर,NN,-50,-50,7, 
150,694,151,-,SYM,-50,-50,7,
151,695,152,एकीकृत,JJ,-50,-50,7,
152,702,153,कर,VM,-50,-50,7, 
153,707,154,वाला,PSP,-50,-50,7, 
154,712,155,समाजों,NN,-50,-50,7, 
155,719,156,द्वारा,PSP,-50,-50,7, 
156,726,157,समर्थन,NN,-50,-50,7, 
157,733,158,दे,VM,-50,-50,7, 
158,738,159,जा,VAUX,-50,-50,7, 
159,743,160,है,VAUX,-50,-50,7, 
160,745,161,,SYM,-50,-50,7,
