,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,समाजशास्त्र,NN,-50,-50,1,
1,12,2,का,PSP,-50,-50,1, 
2,15,3,सम्बन्ध,NN,-50,-50,1, 
3,23,4,नया,JJ,-50,-50,1, 
4,27,5,शैक्षिक,JJ,-50,-50,1, 
5,35,6,अनुशासन,NN,-50,-50,1, 
6,43,7,से,PSP,-50,-50,1, 
7,46,8,है।,JJ,-50,-50,1, 
8,50,9,यह,DEM,-50,-50,2, 
9,53,10,आधुनिकता,NN,-50,-50,2, 
10,62,11,का,PSP,-50,-50,2, 
11,65,12,चुनौती,NN,-50,-50,2, 
12,75,13,का,PSP,-50,-50,2, 
13,78,14,साथ,NST,-50,-50,2, 
14,82,15,19,QC,-50,-50,2, 
15,84,16,वीं,XC,-50,-50,2,
16,88,17,शताब्दी,NNP,-50,-50,2, 
17,96,18,का,PSP,-50,-50,2, 
18,99,19,आरम्भ,NN,-50,-50,2, 
19,105,20,में,PSP,-50,-50,2, 
20,109,21,उभरा।,JJ,-50,-50,2, 
21,115,22,मोबाइल,NN,-50,-50,3, 
22,122,23,और,CC,-50,-50,3, 
23,125,24,उन्नत,JJ,-50,-50,3, 
24,131,25,प्रौद्दोगिकी,NN,-50,-50,3, 
25,144,26,का,PSP,-50,-50,3, 
26,147,27,बढ़ने,NN,-50,-50,3, 
27,153,28,से,PSP,-50,-50,3, 
28,156,29,लोग,NN,-50,-50,3, 
29,160,30,अपनी,PRP,-50,-50,3, 
30,165,31,संस्कृति,NN,-50,-50,3, 
31,174,32,और,CC,-50,-50,3, 
32,177,33,सामाजिकता,NN,-50,-50,3, 
33,187,34,से,PSP,-50,-50,3, 
34,190,35,अलग,JJ,-50,-50,3, 
35,194,36,दिखा,VM,-50,-50,3, 
36,201,37,का,PSP,-50,-50,3, 
37,204,38,ओर,PSP,-50,-50,3, 
38,207,39,बढ़ने,NNP,-50,-50,3, 
39,213,40,लगे।,JJ,-50,-50,3, 
40,218,41,इस,DEM,-50,-50,4, 
41,221,42,दिखावा,NN,-50,-50,4, 
42,228,43,का,PSP,-50,-50,4, 
43,231,44,प्रभाव,NN,-50,-50,4, 
44,238,45,भिन्न,JJ,-50,-50,4, 
45,244,46,था,VM,-50,-50,4, 
46,246,47,",",SYM,-50,-50,4,
47,248,48,किन्तु,CC,-50,-50,4, 
48,255,49,कुछ,QF,-50,-50,4, 
49,259,50,लोग,NN,-50,-50,4, 
50,265,51,ने,PSP,-50,-50,4, 
51,268,52,पारंपरिक,JJ,-50,-50,4, 
52,278,53,रीति,XC,-50,-50,4, 
53,283,54,रिवाज,NN,-50,-50,4, 
54,291,55,को,PSP,-50,-50,4, 
55,294,56,तोड़कर,NNP,-50,-50,4, 
56,301,57,और,CC,-50,-50,4, 
57,304,58,संसार,NN,-50,-50,4, 
58,310,59,कैसे,WQ,-50,-50,4, 
59,315,60,काम,NN,-50,-50,4, 
60,319,61,कर,VM,-50,-50,4, 
61,324,62,है,VAUX,-50,-50,4, 
62,327,63,का,PSP,-50,-50,4, 
63,330,64,पुनर्समझ,NN,-50,-50,4, 
64,339,65,पैदा,JJ,-50,-50,4, 
65,344,66,की।,JJ,-50,-50,4, 
66,348,67,समाजशास्त्री,NN,-50,-50,5, 
67,364,68,ने,PSP,-50,-50,5, 
68,367,69,इन,DEM,-50,-50,5, 
69,370,70,परिवर्तन,NN,-50,-50,5, 
70,381,71,का,PSP,-50,-50,5, 
71,384,72,परिप्रेक्ष्य,NN,-50,-50,5, 
72,397,73,में,PSP,-50,-50,5, 
73,401,74,सामाजिक,JJ,-50,-50,5, 
74,409,75,समूह,NN,-50,-50,5, 
75,414,76,को,PSP,-50,-50,5, 
76,417,77,साथ,NST,-50,-50,5, 
77,421,78,रख,VM,-50,-50,5, 
78,426,79,में,PSP,-50,-50,5, 
79,430,80,जो,PRP,-50,-50,5, 
80,433,81,कारक,NN,-50,-50,5, 
81,438,82,है,VM,-50,-50,5, 
82,442,83,उनको,PRP,-50,-50,5, 
83,447,84,समझ,VM,-50,-50,5, 
84,453,85,का,PSP,-50,-50,5, 
85,456,86,कोशिश,NN,-50,-50,5, 
86,462,87,का,PSP,-50,-50,5, 
87,465,88,द्वारा,PSP,-50,-50,5, 
88,472,89,और,CC,-50,-50,5, 
89,475,90,सामाजिक,JJ,-50,-50,5, 
90,483,91,दायित्व,NN,-50,-50,5, 
91,493,92,का,PSP,-50,-50,5, 
92,496,93,तोड़ने,NN,-50,-50,5, 
93,503,94,का,PSP,-50,-50,5, 
94,506,95,संभावित,JJ,-50,-50,5, 
95,515,96,निराकरण,NN,-50,-50,5, 
96,523,97,का,PSP,-50,-50,5, 
97,526,98,खोज,NN,-50,-50,5, 
98,530,99,भी,RP,-50,-50,5, 
99,533,100,की।,JJ,-50,-50,5, 
100,537,101,समाजशास्त्र,NN,-50,-50,6, 
101,549,102,शब्द,NN,-50,-50,6, 
102,554,103,का,PSP,-50,-50,6, 
103,557,104,उत्पत्ति,NN,-50,-50,6, 
104,566,105,ऑगस्टे,JJ,-50,-50,6, 
105,573,106,कॉम्टे,NN,-50,-50,6, 
106,580,107,(,SYM,-50,-50,6,
107,581,108,1798,QC,-50,-50,6,
108,585,109,-,SYM,-50,-50,6,
109,586,110,1857,QC,-50,-50,6,
110,590,111,),SYM,-50,-50,6,
111,592,112,द्वारा,PSP,-50,-50,6, 
112,599,113,1838,QC,-50,-50,6, 
113,604,114,में,PSP,-50,-50,6, 
114,607,115,",",SYM,-50,-50,6,
115,609,116,लैटिन,XC,-50,-50,6, 
116,615,117,शब्द,NN,-50,-50,6, 
117,620,118,सोसियस,XC,-50,-50,6, 
118,627,119,(,SYM,-50,-50,6,
119,628,120,संगत,NN,-50,-50,6,
120,632,121,",",SYM,-50,-50,6,
121,634,122,समूह,NN,-50,-50,6, 
122,638,123,),SYM,-50,-50,6,
123,640,124,और,CC,-50,-50,6, 
124,643,125,ग्रीक,XC,-50,-50,6, 
125,649,126,शब्द,XC,-50,-50,6, 
126,654,127,लॉगिया,NNP,-50,-50,6, 
127,661,128,(,SYM,-50,-50,6,
128,662,129,अध्ययन,NN,-50,-50,6,
129,669,130,का,PSP,-50,-50,6, 
130,671,131,",",SYM,-50,-50,6,
131,673,132,भाषण,NN,-50,-50,6, 
132,677,133,),SYM,-50,-50,6,
133,678,134,,SYM,-50,-50,6,
