,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,सामाजिकता,NN,-50,-50,1,
1,10,2,प्रासंगिक,JJ,-50,-50,1, 
2,20,3,रूप,NN,-50,-50,1, 
3,24,4,से,PSP,-50,-50,1, 
4,27,5,नया,JJ,-50,-50,1, 
5,31,6,अकादमी,JJ,-50,-50,1, 
6,38,7,शिष्टाचार,NN,-50,-50,1, 
7,48,8,है।,JJ,-50,-50,1, 
8,52,9,यह,DEM,-50,-50,2, 
9,55,10,आधुनिकता,NN,-50,-50,2, 
10,64,11,का,PSP,-50,-50,2, 
11,67,12,चुनौती,NN,-50,-50,2, 
12,77,13,का,PSP,-50,-50,2, 
13,80,14,प्रतिसाद,NN,-50,-50,2, 
14,89,15,में,PSP,-50,-50,2, 
15,93,16,19,QC,-50,-50,2, 
16,95,17,वीं,XC,-50,-50,2,
17,99,18,सदी,NNP,-50,-50,2, 
18,103,19,का,PSP,-50,-50,2, 
19,106,20,आरम्भ,NN,-50,-50,2, 
20,111,21,में,PSP,-50,-50,2, 
21,115,22,उत्पन्न,JJ,-50,-50,2, 
22,123,23,हुआ।,JJ,-50,-50,2, 
23,128,24,बढ़ती,NN,-50,-50,3, 
24,134,25,हो,VM,-50,-50,3, 
25,138,26,गतिशीलता,NN,-50,-50,3, 
26,147,27,और,CC,-50,-50,3, 
27,150,28,तकनीकी,JJ,-50,-50,3, 
28,157,29,उन्नति,NN,-50,-50,3, 
29,167,30,का,PSP,-50,-50,3, 
30,170,31,परिणामस्वरूप,NN,-50,-50,3, 
31,183,32,लोग,NN,-50,-50,3, 
32,189,33,का,PSP,-50,-50,3, 
33,192,34,अपनी,PRP,-50,-50,3, 
34,197,35,स्वयं,PRP,-50,-50,3, 
35,203,36,का,PSP,-50,-50,3, 
36,206,37,संस्कृति,NN,-50,-50,3, 
37,218,38,और,CC,-50,-50,3, 
38,221,39,सोसाइटी,NN,-50,-50,3, 
39,229,40,से,PSP,-50,-50,3, 
40,232,41,भिन्न,JJ,-50,-50,3, 
41,238,42,संस्कृति,NN,-50,-50,3, 
42,250,43,और,CC,-50,-50,3, 
43,253,44,सोसाइटी,NN,-50,-50,3, 
44,261,45,से,PSP,-50,-50,3, 
45,264,46,अनावरण,NN,-50,-50,3, 
46,271,47,में,PSP,-50,-50,3, 
47,275,48,वृद्धि,NN,-50,-50,3, 
48,282,49,हुई।,JJ,-50,-50,3, 
49,287,50,इस,DEM,-50,-50,4, 
50,290,51,अनावरण,NN,-50,-50,4, 
51,297,52,का,PSP,-50,-50,4, 
52,300,53,प्रभाव,NN,-50,-50,4, 
53,307,54,भिन्न,JJ,-50,-50,4, 
54,313,55,था,VM,-50,-50,4, 
55,315,56,",",SYM,-50,-50,4,
56,317,57,लेकिन,CC,-50,-50,4, 
57,323,58,कुछ,QF,-50,-50,4, 
58,327,59,लोग,NN,-50,-50,4, 
59,333,60,का,PSP,-50,-50,4, 
60,336,61,ले,PSP,-50,-50,4, 
61,340,62,पारंपरिक,JJ,-50,-50,4, 
62,349,63,नॉर्म,NN,-50,-50,4, 
63,355,64,और,CC,-50,-50,4, 
64,358,65,परंपरा,NN,-50,-50,4, 
65,367,66,का,PSP,-50,-50,4, 
66,370,67,विघटन,NN,-50,-50,4, 
67,376,68,शामिल,JJ,-50,-50,4, 
68,382,69,था,VM,-50,-50,4, 
69,385,70,और,CC,-50,-50,4, 
70,388,71,इसकी,PRP,-50,-50,4, 
71,393,72,एक,QC,-50,-50,4, 
72,396,73,संशोधित,JJ,-50,-50,4, 
73,404,74,समझ,NN,-50,-50,4, 
74,408,75,का,PSP,-50,-50,4, 
75,411,76,वारंटी,NN,-50,-50,4, 
76,418,77,था,VM,-50,-50,4, 
77,421,78,कि,CC,-50,-50,4, 
78,424,79,दुनिया,NN,-50,-50,4, 
79,431,80,कैसे,WQ,-50,-50,4, 
80,436,81,कार्य,NN,-50,-50,4, 
81,442,82,कर,VM,-50,-50,4, 
82,447,83,है।,JJ,-50,-50,4, 
83,451,84,सामाजिकतावादियों,NN,-50,-50,5, 
84,468,85,ने,PSP,-50,-50,5, 
85,471,86,यह,PRP,-50,-50,5, 
86,474,87,समझ,VM,-50,-50,5, 
87,480,88,का,PSP,-50,-50,5, 
88,483,89,प्रयास,NN,-50,-50,5, 
89,490,90,कर,VM,-50,-50,5, 
90,495,91,इन,DEM,-50,-50,5, 
91,498,92,परिवर्तन,NN,-50,-50,5, 
92,509,93,का,PSP,-50,-50,5, 
93,512,94,प्रतिसाद,NN,-50,-50,5, 
94,521,95,कर,VM,-50,-50,5, 
95,526,96,कि,CC,-50,-50,5, 
96,529,97,सामाजिक,JJ,-50,-50,5, 
97,537,98,समूह,NN,-50,-50,5, 
98,544,99,का,PSP,-50,-50,5, 
99,547,100,क्या,WQ,-50,-50,5, 
100,552,101,साथ,NST,-50,-50,5, 
101,556,102,में,PSP,-50,-50,5, 
102,560,103,रख,VM,-50,-50,5, 
103,565,104,है,VAUX,-50,-50,5, 
104,568,105,और,CC,-50,-50,5, 
105,571,106,साथ,NST,-50,-50,5, 
106,575,107,ही,RP,-50,-50,5, 
107,578,108,सामाजिक,JJ,-50,-50,5, 
108,586,109,सॉलिडेरिटी,JJ,-50,-50,5, 
109,597,110,का,PSP,-50,-50,5, 
110,600,111,विघटन,NN,-50,-50,5, 
111,606,112,का,PSP,-50,-50,5, 
112,609,113,संभावित,JJ,-50,-50,5, 
113,617,114,हल,NN,-50,-50,5, 
114,622,115,का,PSP,-50,-50,5, 
115,625,116,अन्वेषण,NN,-50,-50,5, 
116,633,117,भी,RP,-50,-50,5, 
117,636,118,किया।,JJ,-50,-50,5, 
118,642,119,सामाजिकता,NN,-50,-50,6, 
119,652,120,शब्द,NN,-50,-50,6, 
120,657,121,वर्ष,NN,-50,-50,6, 
121,662,122,1838,QC,-50,-50,6, 
122,667,123,में,PSP,-50,-50,6, 
123,671,124,ऑगस्टे,JJ,-50,-50,6, 
124,678,125,कॉम्टे,NN,-50,-50,6, 
125,685,126,(,SYM,-50,-50,6,
126,686,127,1798,QC,-50,-50,6,
127,690,128,-,SYM,-50,-50,6,
128,691,129,1857,QC,-50,-50,6,
129,695,130,),SYM,-50,-50,6,
130,697,131,द्वारा,PSP,-50,-50,6, 
131,704,132,लातिन,XC,-50,-50,6, 
132,710,133,शब्द,NN,-50,-50,6, 
133,715,134,सोशियस,NN,-50,-50,6, 
134,722,135,(,SYM,-50,-50,6,
135,723,136,साथी,NN,-50,-50,6,
136,727,137,",",SYM,-50,-50,6,
137,729,138,सहयोगी,NN,-50,-50,6, 
138,735,139,),SYM,-50,-50,6,
139,737,140,और,CC,-50,-50,6, 
140,740,141,यूनानी,JJ,-50,-50,6, 
141,747,142,शब्द,NN,-50,-50,6, 
142,752,143,लोगिया,VM,-50,-50,6, 
143,759,144,(,SYM,-50,-50,6,
144,760,145,इसका,PRP,-50,-50,6,
145,765,146,अध्ययन,NN,-50,-50,6, 
146,771,147,",",SYM,-50,-50,6,
147,773,148,वाक्,NN,-50,-50,6, 
148,777,149,),SYM,-50,-50,6,
149,779,150,से,PSP,-50,-50,6, 
150,782,151,ले,VM,-50,-50,6, 
151,787,152,गया,VAUX,-50,-50,6, 
152,791,153,था।,JJ,-50,-50,6, 
