,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,स्पीलबर्ग,NNP,-50,-50,1,
1,10,2,ने,PSP,-50,-50,1, 
2,13,3,बता,VM,-50,-50,1, 
3,17,4,दे,VAUX,-50,-50,1, 
4,22,5,कि,CC,-50,-50,1, 
5,25,6,दारफुर,NN,-50,-50,1, 
6,32,7,बीजिंग,XC,-50,-50,1, 
7,39,8,रेड,XC,-50,-50,1, 
8,43,9,कार्ड,NN,-50,-50,1, 
9,49,10,से,PSP,-50,-50,1, 
10,52,11,अधिक,QF,-50,-50,1, 
11,57,12,महत्वपूर्ण,JJ,-50,-50,1, 
12,68,13,है,VM,-50,-50,1, 
13,71,14,दारफुर,NN,-50,-50,2,"
"
14,78,15,में,PSP,-50,-50,2, 
15,82,16,सूडान,NN,-50,-50,2, 
16,88,17,का,PSP,-50,-50,2, 
17,91,18,नीति,NN,-50,-50,2, 
18,96,19,को,PSP,-50,-50,2, 
19,99,20,चीन,NNP,-50,-50,2, 
20,103,21,का,PSP,-50,-50,2, 
21,106,22,समर्थन,NN,-50,-50,2, 
22,113,23,दे,VM,-50,-50,2, 
23,118,24,का,PSP,-50,-50,2, 
24,121,25,विरोध,NN,-50,-50,2, 
25,127,26,में,PSP,-50,-50,2, 
26,131,27,स्टीवन,XC,-50,-50,2, 
27,138,28,स्पीलबर्ग,NNP,-50,-50,2, 
28,148,29,ने,PSP,-50,-50,2, 
29,151,30,बीजिंग,XC,-50,-50,2, 
30,158,31,ओलंपिक्स,NNP,-50,-50,2, 
31,167,32,से,PSP,-50,-50,2, 
32,170,33,अपना,PRP,-50,-50,2, 
33,175,34,हाथ,NN,-50,-50,2, 
34,179,35,खींच,VM,-50,-50,2, 
35,184,36,ले,VAUX,-50,-50,2, 
36,188,37,है,VAUX,-50,-50,2, 
37,191,38,",",SYM,-50,-50,2,
38,193,39,यह,PRP,-50,-50,2, 
39,196,40,एक,QC,-50,-50,2, 
40,199,41,ऐसा,DEM,-50,-50,2, 
41,203,42,कदम,NN,-50,-50,2, 
42,207,43,है,VM,-50,-50,2, 
43,210,44,जो,PRP,-50,-50,2, 
44,216,45,चीन,NNP,-50,-50,2, 
45,220,46,का,PSP,-50,-50,2, 
46,223,47,सरकार,NN,-50,-50,2, 
47,229,48,में,PSP,-50,-50,2, 
48,233,49,हड़कंप,NN,-50,-50,2, 
49,240,50,मच,VM,-50,-50,2, 
50,243,51,सक,VAUX,-50,-50,2, 
51,248,52,है,VAUX,-50,-50,2, 
52,250,53,,SYM,-50,-50,2,
53,252,54,स्पीलबर्ग,NNP,-50,-50,3, 
54,262,55,का,PSP,-50,-50,3, 
55,265,56,यह,DEM,-50,-50,3, 
56,268,57,कदम,NN,-50,-50,3, 
57,272,58,तब,PRP,-50,-50,3, 
58,275,59,सामना,NST,-50,-50,3, 
59,281,60,आ,VM,-50,-50,3, 
60,285,61,जब,PRP,-50,-50,3, 
61,288,62,दारफुर,NN,-50,-50,3, 
62,295,63,में,PSP,-50,-50,3, 
63,299,64,एक,QC,-50,-50,3, 
64,302,65,बार,RP,-50,-50,3, 
65,306,66,फिर,RB,-50,-50,3, 
66,310,67,से,PSP,-50,-50,3, 
67,313,68,लड़ाई,NNP,-50,-50,3, 
68,319,69,शुरू,NN,-50,-50,3, 
69,324,70,हो,VM,-50,-50,3, 
70,327,71,गई,VAUX,-50,-50,3, 
71,330,72,है,VAUX,-50,-50,3, 
72,333,73,और,CC,-50,-50,3, 
73,336,74,इससे,PRP,-50,-50,3, 
74,341,75,चीन,NNP,-50,-50,3, 
75,345,76,को,PSP,-50,-50,3, 
76,348,77,जरूर,RB,-50,-50,3, 
77,353,78,शर्मिंदगी,NN,-50,-50,3, 
78,363,79,हो,VM,-50,-50,3, 
79,367,80,",",SYM,-50,-50,3,
80,369,81,चीन,NNP,-50,-50,3, 
81,373,82,ने,PSP,-50,-50,3, 
82,376,83,सूडानी,JJ,-50,-50,3, 
83,383,84,सरकार,NN,-50,-50,3, 
84,389,85,का,PSP,-50,-50,3, 
85,392,86,साथ,NST,-50,-50,3, 
86,396,87,घनिष्ठ,JJ,-50,-50,3, 
87,403,88,संबंध,NN,-50,-50,3, 
88,409,89,हो,VM,-50,-50,3, 
89,414,90,का,PSP,-50,-50,3, 
90,417,91,नकारात्मक,JJ,-50,-50,3, 
91,427,92,नतीजा,NN,-50,-50,3, 
92,433,93,को,PSP,-50,-50,3, 
93,436,94,रोक,VM,-50,-50,3, 
94,442,95,का,PSP,-50,-50,3, 
95,445,96,मांग,NN,-50,-50,3, 
96,450,97,कर,VM,-50,-50,3, 
97,453,98,है,VAUX,-50,-50,3, 
98,455,99,,SYM,-50,-50,3,
99,458,100,सूडान,NN,-50,-50,4,  
100,464,101,का,PSP,-50,-50,4, 
101,467,102,तेल,NN,-50,-50,4, 
102,471,103,उद्योग,NN,-50,-50,4, 
103,478,104,में,PSP,-50,-50,4, 
104,482,105,व्यापक,JJ,-50,-50,4, 
105,489,106,निवेश,NN,-50,-50,4, 
106,495,107,कर,VM,-50,-50,4, 
107,500,108,वाला,PSP,-50,-50,4, 
108,505,109,चीन,NNP,-50,-50,4, 
109,509,110,सूडान,XC,-50,-50,4, 
110,515,111,सरकार,NNP,-50,-50,4, 
111,521,112,का,PSP,-50,-50,4, 
112,524,113,साथ,NST,-50,-50,4, 
113,528,114,घनिष्ठ,JJ,-50,-50,4, 
114,535,115,संबंध,NN,-50,-50,4, 
115,541,116,बना,VM,-50,-50,4, 
116,546,117,हो,VAUX,-50,-50,4, 
117,550,118,है,VAUX,-50,-50,4, 
118,553,119,जो,PRP,-50,-50,4, 
119,560,120,कि,CC,-50,-50,4, 
120,563,121,एक,QC,-50,-50,4, 
121,566,122,मंत्री,NN,-50,-50,4, 
122,573,123,को,PSP,-50,-50,4, 
123,576,124,हेग,NN,-50,-50,4, 
124,580,125,में,PSP,-50,-50,4, 
125,584,126,अंतर्राष्ट्रीय,JJ,-50,-50,4, 
126,599,127,अपराध,NN,-50,-50,4, 
127,605,128,न्यायालय,NN,-50,-50,4, 
128,614,129,द्वारा,PSP,-50,-50,4, 
129,621,130,मानवता,NN,-50,-50,4, 
130,628,131,का,PSP,-50,-50,4, 
131,631,132,विरुद्ध,JJ,-50,-50,4, 
132,639,133,अपराध,NN,-50,-50,4, 
133,647,134,का,PSP,-50,-50,4, 
134,650,135,दोषी,NN,-50,-50,4, 
135,655,136,भी,RP,-50,-50,4, 
136,658,137,शामिल,JJ,-50,-50,4, 
137,664,138,है,VM,-50,-50,4, 
138,666,139,,SYM,-50,-50,4,
139,668,140,हालांकि,CC,-50,-50,5, 
140,676,141,स्पीलबर्ग,NNP,-50,-50,5, 
141,686,142,मान,VM,-50,-50,5, 
142,692,143,है,VAUX,-50,-50,5, 
143,696,144,कि,CC,-50,-50,5, 
144,699,145,दारफुर,NN,-50,-50,5, 
145,706,146,में,PSP,-50,-50,5, 
146,710,147,जो,PRP,-50,-50,5, 
147,713,148,भी,RP,-50,-50,5, 
148,716,149,अत्याचार,NN,-50,-50,5, 
149,725,150,हो,VM,-50,-50,5, 
150,728,151,रह,VAUX,-50,-50,5, 
151,732,152,है,VAUX,-50,-50,5, 
152,735,153,उसके,PRP,-50,-50,5, 
153,740,154,ले,PSP,-50,-50,5, 
154,744,155,खार्तूम,JJ,-50,-50,5, 
155,752,156,का,PSP,-50,-50,5, 
156,755,157,जिम्मेदारी,NN,-50,-50,5, 
157,766,158,अधिक,QF,-50,-50,5, 
158,771,159,है,VM,-50,-50,5, 
159,773,160,",",SYM,-50,-50,5,
160,775,161,बावजूद,PSP:?,-50,-50,5, 
161,782,162,इसके,PRP,-50,-50,5, 
162,787,163,अंतर्राष्ट्रीय,JJ,-50,-50,5, 
163,802,164,समुदाय,NN,-50,-50,5, 
164,808,165,",",SYM,-50,-50,5,
165,810,166,खासकर,XC,-50,-50,5, 
166,816,167,चीन,NNP,-50,-50,5, 
167,820,168,को,PSP,-50,-50,5, 
168,823,169,प्रताड़ना,XC,-50,-50,5, 
169,833,170,खत्म,JJ,-50,-50,5, 
170,838,171,कर,VM,-50,-50,5, 
171,843,172,का,PSP,-50,-50,5, 
172,846,173,ले,PSP,-50,-50,5, 
173,850,174,और,CC,-50,-50,5, 
174,853,175,अधिक,QF,-50,-50,5, 
175,858,176,कदम,NN,-50,-50,5, 
176,862,177,उठा,VM,-50,-50,5, 
177,868,178,चाह,VAUX,-50,-50,5, 
178,873,179,,SYM,-50,-50,5,
