,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,यद्यपि,CC,-50,-50,1,
1,7,2,विकासशील,JJ,-50,-50,1, 
2,16,3,देश,NN,-50,-50,1, 
3,20,4,निर्धन,NN,-50,-50,1, 
4,29,5,का,PSP,-50,-50,1, 
5,32,6,ले,PSP,-50,-50,1, 
6,37,7,जीवन,NN,-50,-50,1, 
7,42,8,का,PSP,-50,-50,1, 
8,45,9,बेहतर,JJ,-50,-50,1, 
9,51,10,मानकों,NN,-50,-50,1, 
10,58,11,को,PSP,-50,-50,1, 
11,61,12,प्राप्त,JJ,-50,-50,1, 
12,69,13,कर,VM,-50,-50,1, 
13,74,14,का,PSP,-50,-50,1, 
14,77,15,उनके,PRP,-50,-50,1, 
15,82,16,अवसर,NN,-50,-50,1, 
16,89,17,से,PSP,-50,-50,1, 
17,92,18,समझौता,NN,-50,-50,1, 
18,99,19,कर,VM,-50,-50,1, 
19,104,20,का,PSP,-50,-50,1, 
20,107,21,बोधगम्यता,NN,-50,-50,1, 
21,117,22,से,PSP,-50,-50,1, 
22,120,23,अनिच्छुक,JJ,-50,-50,1, 
23,129,24,है,VM,-50,-50,1, 
24,132,25,",",SYM,-50,-50,1,
25,134,26,जलवायु,XC,-50,-50,1, 
26,141,27,परिवर्तन,NN,-50,-50,1, 
27,150,28,का,PSP,-50,-50,1, 
28,153,29,कार्यवाही,NN,-50,-50,1, 
29,163,30,पर,PSP,-50,-50,1, 
30,166,31,आर्थिक,JJ,-50,-50,1, 
31,173,32,विकास,NN,-50,-50,1, 
32,179,33,को,PSP,-50,-50,1, 
33,182,34,बरगलाने,VM,-50,-50,1, 
34,190,35,का,PSP,-50,-50,1, 
35,193,36,आवश्यकता,NN,-50,-50,1, 
36,202,37,नहीं,NEG,-50,-50,1, 
37,207,38,है,VM,-50,-50,1, 
38,209,39,|,SYM,-50,-50,1,
39,211,40,प्रोत्साहन,XC,-50,-50,2, 
40,222,41,राशि,NN,-50,-50,2, 
41,227,42,विकासशील,JJ,-50,-50,2, 
42,236,43,देश,NN,-50,-50,2, 
43,242,44,को,PSP,-50,-50,2, 
44,245,45,हरितता,NN,-50,-50,2, 
45,252,46,और,CC,-50,-50,2, 
46,255,47,शुद्ध,JJ,-50,-50,2, 
47,261,48,प्रौद्योगिकी,NN,-50,-50,2, 
48,274,49,बढ़ाने,NN,-50,-50,2, 
49,281,50,को,PSP,-50,-50,2, 
50,284,51,प्रोत्साहित,JJ,-50,-50,2, 
51,296,52,कर,VM,-50,-50,2, 
52,301,53,का,PSP,-50,-50,2, 
53,304,54,ले,PSP,-50,-50,2, 
54,308,55,जरूरी,JJ,-50,-50,2, 
55,314,56,है,VM,-50,-50,2, 
56,316,57,",",SYM,-50,-50,2,
57,319,58,और,CC,-50,-50,2,  
58,322,59,वन,NN,-50,-50,2, 
59,327,60,का,PSP,-50,-50,2, 
60,330,61,कटाई,NN,-50,-50,2, 
61,335,62,से,PSP,-50,-50,2, 
62,338,63,हो,VM,-50,-50,2, 
63,343,64,वाला,PSP,-50,-50,2, 
64,348,65,उत्सर्जन,NN,-50,-50,2, 
65,359,66,को,PSP,-50,-50,2, 
66,362,67,न्यून,NN,-50,-50,2, 
67,368,68,कर,VM,-50,-50,2, 
68,373,69,में,PSP,-50,-50,2, 
69,377,70,सहायता,NN,-50,-50,2, 
70,384,71,मिल,VM,-50,-50,2, 
71,388,72,सक,VAUX,-50,-50,2, 
72,393,73,|,SYM,-50,-50,2,
73,395,74,दुनिया,NN,-50,-50,3, 
74,402,75,का,PSP,-50,-50,3, 
75,405,76,कुछ,QF,-50,-50,3, 
76,409,77,अधिकांश,JJ,-50,-50,3, 
77,417,78,असुरक्षित,JJ,-50,-50,3, 
78,427,79,देश,NN,-50,-50,3, 
79,433,80,ने,PSP,-50,-50,3, 
80,436,81,जलवायु,NN,-50,-50,3, 
81,443,82,का,PSP,-50,-50,3, 
82,446,83,न्यूमतम,NN,-50,-50,3, 
83,454,84,को,PSP,-50,-50,3, 
84,457,85,परिवर्तन,NN,-50,-50,3, 
85,466,86,कर,VM,-50,-50,3, 
86,471,87,हो,VAUX,-50,-50,3, 
87,475,88,सहयोग,NN,-50,-50,3, 
88,481,89,दे,VM,-50,-50,3, 
89,486,90,है,VAUX,-50,-50,3, 
90,489,91,लेकिन,CC,-50,-50,3, 
91,495,92,इससे,PRP,-50,-50,3, 
92,500,93,दुष्प्रभावित,JJ,-50,-50,3, 
93,513,94,हो,VM,-50,-50,3, 
94,516,95,रह,VAUX,-50,-50,3, 
95,520,96,है,VAUX,-50,-50,3, 
96,523,97,|,SYM,-50,-50,3,
97,525,98,विकासशील,JJ,-50,-50,4, 
98,534,99,देश,NN,-50,-50,4, 
99,540,100,को,PSP,-50,-50,4, 
100,542,101,",",SYM,-50,-50,4,
101,544,102,विशेष,JJ,-50,-50,4, 
102,550,103,रूप,NN,-50,-50,4, 
103,554,104,से,PSP,-50,-50,4, 
104,556,105,",",SYM,-50,-50,4,
105,558,106,जलवायु,NN,-50,-50,4, 
106,565,107,का,PSP,-50,-50,4, 
107,568,108,परिवर्तन,NN,-50,-50,4, 
108,577,109,का,PSP,-50,-50,4, 
109,580,110,प्रभाव,NN,-50,-50,4, 
110,587,111,को,PSP,-50,-50,4, 
111,590,112,अनुकूलित,JJ,-50,-50,4, 
112,599,113,बना,VM,-50,-50,4, 
113,605,114,का,PSP,-50,-50,4, 
114,608,115,आवश्यकता,NN,-50,-50,4, 
115,617,116,हो,VM,-50,-50,4, 
116,622,117,है,VAUX,-50,-50,4, 
117,624,118,|,SYM,-50,-50,4,
118,626,119,इसलिये,CC,-50,-50,5, 
119,632,120,अनुकूलन,NN,-50,-50,5, 
120,640,121,और,CC,-50,-50,5, 
121,643,122,अल्पीकरण,NN,-50,-50,5, 
122,652,123,का,PSP,-50,-50,5, 
123,655,124,प्रयास,NN,-50,-50,5, 
124,664,125,को,PSP,-50,-50,5, 
125,667,126,हाथ,NN,-50,-50,5, 
126,671,127,में,PSP,-50,-50,5, 
127,675,128,हाथ,NN,-50,-50,5, 
128,679,129,दे,VM,-50,-50,5, 
129,683,130,हो,VAUX,-50,-50,5, 
130,687,131,साथ,NST,-50,-50,5, 
131,691,132,जान,VM,-50,-50,5, 
132,696,133,चाह,VAUX,-50,-50,5, 
133,703,134,|,SYM,-50,-50,5,
