,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,हालांकि,CC,-50,-50,1,
1,8,2,विकासशील,JJ,-50,-50,1, 
2,17,3,देश,NN,-50,-50,1, 
3,21,4,निर्धन,NN,-50,-50,1, 
4,28,5,का,PSP,-50,-50,1, 
5,31,6,ले,PSP,-50,-50,1, 
6,36,7,जीवन,NN,-50,-50,1, 
7,41,8,का,PSP,-50,-50,1, 
8,44,9,अच्छे,JJ,-50,-50,1, 
9,50,10,मानक,XC,-50,-50,1, 
10,55,11,स्तर,NN,-50,-50,1, 
11,60,12,प्राप्त,JJ,-50,-50,1, 
12,68,13,कर,VM,-50,-50,1, 
13,73,14,का,PSP,-50,-50,1, 
14,76,15,ले,PSP,-50,-50,1, 
15,80,16,अवसर,NN,-50,-50,1, 
16,87,17,से,PSP,-50,-50,1, 
17,90,18,समझौता,NN,-50,-50,1, 
18,97,19,कर,VM,-50,-50,1, 
19,102,20,का,PSP,-50,-50,1, 
20,105,21,ले,PSP,-50,-50,1, 
21,110,22,बोधगम्यता,NN,-50,-50,1, 
22,120,23,से,PSP,-50,-50,1, 
23,123,24,अनिच्छुक,JJ,-50,-50,1, 
24,132,25,है,VM,-50,-50,1, 
25,135,26,",",SYM,-50,-50,1,
26,137,27,जलवायु,NN,-50,-50,1, 
27,144,28,में,PSP,-50,-50,1, 
28,148,29,परिवर्तन,NN,-50,-50,1, 
29,157,30,पर,PSP,-50,-50,1, 
30,160,31,कार्यवाही,NN,-50,-50,1, 
31,170,32,को,PSP,-50,-50,1, 
32,173,33,आर्थिक,JJ,-50,-50,1, 
33,180,34,विकास,NN,-50,-50,1, 
34,186,35,को,PSP,-50,-50,1, 
35,189,36,धमकी,NN,-50,-50,1, 
36,194,37,दे,VM,-50,-50,1, 
37,199,38,का,PSP,-50,-50,1, 
38,202,39,आवश्यक्ता,NN,-50,-50,1, 
39,212,40,नहीं,NEG,-50,-50,1, 
40,217,41,है,VM,-50,-50,1, 
