,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,हालांकि,CC,-50,-50,1,
1,8,2,विकास,NN,-50,-50,1, 
2,14,3,कर,VM,-50,-50,1, 
3,17,4,रह,VAUX,-50,-50,1, 
4,21,5,देश,NN,-50,-50,1, 
5,25,6,समझ,VM,-50,-50,1, 
6,31,7,है,VAUX,-50,-50,1, 
7,35,8,कि,CC,-50,-50,1, 
8,38,9,गरीब,NN,-50,-50,1, 
9,45,10,का,PSP,-50,-50,1, 
10,48,11,जीवन,NN,-50,-50,1, 
11,53,12,का,PSP,-50,-50,1, 
12,56,13,स्तर,NN,-50,-50,1, 
13,61,14,को,PSP,-50,-50,1, 
14,64,15,बहतर,NN,-50,-50,1, 
15,69,16,कर,VM,-50,-50,1, 
16,74,17,का,PSP,-50,-50,1, 
17,77,18,ले,PSP,-50,-50,1, 
18,81,19,उनके,PRP,-50,-50,1, 
19,86,20,मोकों,NN,-50,-50,1, 
20,92,21,का,PSP,-50,-50,1, 
21,95,22,छोड़ने,NN,-50,-50,1, 
22,102,23,का,PSP,-50,-50,1, 
23,105,24,आवश्यकता,NN,-50,-50,1, 
24,114,25,है,VM,-50,-50,1, 
25,116,26,",",SYM,-50,-50,1,
26,118,27,परिवेश,NN,-50,-50,1, 
27,125,28,का,PSP,-50,-50,1, 
28,128,29,परिवर्तन,NN,-50,-50,1, 
29,137,30,का,PSP,-50,-50,1, 
30,140,31,क्रिया,NN,-50,-50,1, 
31,147,32,से,PSP,-50,-50,1, 
32,150,33,आर्थिक,JJ,-50,-50,1, 
33,157,34,विकास,NN,-50,-50,1, 
34,163,35,को,PSP,-50,-50,1, 
35,166,36,दरने,VM,-50,-50,1, 
36,171,37,का,PSP,-50,-50,1, 
37,174,38,आवश्यकता,NN,-50,-50,1, 
38,183,39,नहीं,NEG,-50,-50,1, 
39,188,40,है,VM,-50,-50,1, 
40,190,41,,SYM,-50,-50,1,
41,192,42,विकास,NN,-50,-50,2, 
42,198,43,कर,VM,-50,-50,2, 
43,201,44,रह,VAUX,-50,-50,2, 
44,205,45,देश,NN,-50,-50,2, 
45,211,46,को,PSP,-50,-50,2, 
46,214,47,अतिरिक्त,JJ,-50,-50,2, 
47,223,48,कार्य,NN,-50,-50,2, 
48,229,49,कर,VM,-50,-50,2, 
49,234,50,और,CC,-50,-50,2, 
50,237,51,अच्छी,JJ,-50,-50,2, 
51,243,52,तकनीक,NN,-50,-50,2, 
52,249,53,कार्यान्वित,JJ,-50,-50,2, 
53,261,54,कर,VM,-50,-50,2, 
54,266,55,हेतु,PSP,-50,-50,2, 
55,271,56,प्रोत्साहित,JJ,-50,-50,2, 
56,283,57,कर,VM,-50,-50,2, 
57,288,58,का,PSP,-50,-50,2, 
58,291,59,ले,PSP,-50,-50,2, 
59,295,60,प्रोत्साहन,XC,-50,-50,2, 
60,306,61,राशि,NN,-50,-50,2, 
61,314,62,प्रदान,NN,-50,-50,2, 
62,321,63,कर,VM,-50,-50,2, 
63,324,64,जान,VAUX,-50,-50,2, 
64,329,65,चाह,VAUX,-50,-50,2, 
65,334,66,",",SYM,-50,-50,2,
66,336,67,और,CC,-50,-50,2, 
67,339,68,जोकि,CC,-50,-50,2, 
68,344,69,डिफ़्रोटेशन,NN,-50,-50,2, 
69,356,70,से,PSP,-50,-50,2, 
70,359,71,इमेंशन,NN,-50,-50,2, 
71,366,72,को,PSP,-50,-50,2, 
72,369,73,कम,QF,-50,-50,2, 
73,372,74,कर,VM,-50,-50,2, 
74,377,75,में,PSP,-50,-50,2, 
75,381,76,भी,RP,-50,-50,2, 
76,384,77,मदद,NN,-50,-50,2, 
77,388,78,कर,VM,-50,-50,2, 
78,391,79,सक,VAUX,-50,-50,2, 
79,396,80,है,VAUX,-50,-50,2, 
80,398,81,,SYM,-50,-50,2,
81,400,82,दुनिया,NN,-50,-50,3, 
82,407,83,का,PSP,-50,-50,3, 
83,410,84,कुछ,QF,-50,-50,3, 
84,414,85,सबसे,INTF,-50,-50,3, 
85,419,86,महत्वपूर्व,JJ,-50,-50,3, 
86,430,87,देश,NN,-50,-50,3, 
87,434,88,ने,PSP,-50,-50,3, 
88,437,89,परिवेश,NN,-50,-50,3, 
89,444,90,परिवर्तन,NN,-50,-50,3, 
90,453,91,में,PSP,-50,-50,3, 
91,457,92,सबसे,INTF,-50,-50,3, 
92,462,93,कम,QF,-50,-50,3, 
93,465,94,योगदान,NN,-50,-50,3, 
94,472,95,कर,VM,-50,-50,3, 
95,477,96,है,VAUX,-50,-50,3, 
96,479,97,",",SYM,-50,-50,3,
97,481,98,लेकिन,CC,-50,-50,3, 
98,487,99,उसका,PRP,-50,-50,3, 
99,492,100,भार,NN,-50,-50,3, 
100,496,101,उठा,VM,-50,-50,3, 
101,500,102,रह,VAUX,-50,-50,3, 
102,504,103,है,VAUX,-50,-50,3, 
103,507,104,,SYM,-50,-50,3,
104,509,105,विशेष,JJ,-50,-50,4, 
105,515,106,रूप,NN,-50,-50,4, 
106,519,107,से,PSP,-50,-50,4, 
107,521,108,",",SYM,-50,-50,4,
108,523,109,विकास,NN,-50,-50,4, 
109,529,110,कर,VM,-50,-50,4, 
110,532,111,रह,VAUX,-50,-50,4, 
111,536,112,देश,NN,-50,-50,4, 
112,542,113,को,PSP,-50,-50,4, 
113,545,114,परिवेश,NN,-50,-50,4, 
114,552,115,परिवर्तन,NN,-50,-50,4, 
115,561,116,का,PSP,-50,-50,4, 
116,564,117,प्रभाव,NN,-50,-50,4, 
117,571,118,को,PSP,-50,-50,4, 
118,574,119,धारण,NN,-50,-50,4, 
119,579,120,कर,VM,-50,-50,4, 
120,584,121,का,PSP,-50,-50,4, 
121,587,122,आवश्यकता,NN,-50,-50,4, 
122,596,123,है,VM,-50,-50,4, 
123,598,124,,SYM,-50,-50,4,
124,600,125,धारण,NN,-50,-50,5, 
125,605,126,कर,VM,-50,-50,5, 
126,610,127,का,PSP,-50,-50,5, 
127,613,128,प्रक्रिया,NN,-50,-50,5, 
128,623,129,और,CC,-50,-50,5, 
129,626,130,मिटिगेशन,NNP,-50,-50,5, 
130,635,131,का,PSP,-50,-50,5, 
131,638,132,प्रभाव,NN,-50,-50,5, 
132,647,133,को,PSP,-50,-50,5, 
133,650,134,साथ,NST,-50,-50,5, 
134,653,135,-,SYM,-50,-50,5,
135,654,136,साथ,RDP,-50,-50,5,
136,658,137,चल,VM,-50,-50,5, 
137,663,138,चाह,VAUX,-50,-50,5, 
138,668,139,,SYM,-50,-50,5,
