,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,समाजशास्त्र,NN,-50,-50,1,
1,12,2,का,PSP,-50,-50,1, 
2,15,3,एक,QC,-50,-50,1, 
3,18,4,अपेक्षाकृत,JJ,-50,-50,1, 
4,29,5,नया,JJ,-50,-50,1, 
5,33,6,शैक्षिक,JJ,-50,-50,1, 
6,41,7,अनुशासन,NN,-50,-50,1, 
7,49,8,है,VM,-50,-50,1, 
8,51,9,,SYM,-50,-50,1,
9,53,10,यह,DEM,-50,-50,2, 
10,56,11,आधुनिकता,NN,-50,-50,2, 
11,65,12,का,PSP,-50,-50,2, 
12,68,13,चुनौती,NN,-50,-50,2, 
13,78,14,का,PSP,-50,-50,2, 
14,81,15,जवाब,NN,-50,-50,2, 
15,86,16,में,PSP,-50,-50,2, 
16,90,17,19,QC,-50,-50,2, 
17,93,18,वीं,XC,-50,-50,2, 
18,97,19,सदी,NNP,-50,-50,2, 
19,101,20,का,PSP,-50,-50,2, 
20,104,21,आरम्भ,NN,-50,-50,2, 
21,109,22,में,PSP,-50,-50,2, 
22,113,23,उभर,VM,-50,-50,2, 
23,117,24,,SYM,-50,-50,2,
24,119,25,बढ़ती,XC,-50,-50,3, 
25,125,26,गतिशीलता,NN,-50,-50,3, 
26,134,27,और,CC,-50,-50,3, 
27,137,28,प्रौद्योगिकीय,JJ,-50,-50,3, 
28,151,29,अग्रिमों,NN,-50,-50,3, 
29,160,30,ने,PSP,-50,-50,3, 
30,163,31,लोग,NN,-50,-50,3, 
31,169,32,को,PSP,-50,-50,3, 
32,172,33,आपनी,PRP,-50,-50,3, 
33,177,34,संस्कृति,NN,-50,-50,3, 
34,186,35,और,CC,-50,-50,3, 
35,189,36,समाज,NN,-50,-50,3, 
36,194,37,से,PSP,-50,-50,3, 
37,197,38,अलग,JJ,-50,-50,3, 
38,201,39,संस्कृति,NN,-50,-50,3, 
39,210,40,और,CC,-50,-50,3, 
40,213,41,समाओं,NN,-50,-50,3, 
41,219,42,को,PSP,-50,-50,3, 
42,222,43,देख,VM,-50,-50,3, 
43,228,44,का,PSP,-50,-50,3, 
44,231,45,अवसर,NN,-50,-50,3, 
45,236,46,बड़ा,NNP,-50,-50,3, 
46,241,47,दे,VM,-50,-50,3, 
47,245,48,है,VAUX,-50,-50,3, 
48,247,49,,SYM,-50,-50,3,
49,249,50,इस,DEM,-50,-50,4, 
50,252,51,जोखिम,NN,-50,-50,4, 
51,258,52,का,PSP,-50,-50,4, 
52,261,53,प्रभाव,NN,-50,-50,4, 
53,268,54,विविध,JJ,-50,-50,4, 
54,274,55,है,VM,-50,-50,4, 
55,276,56,",",SYM,-50,-50,4,
56,278,57,लेकिन,CC,-50,-50,4, 
57,284,58,कुछ,QF,-50,-50,4, 
58,288,59,लोग,NN,-50,-50,4, 
59,294,60,का,PSP,-50,-50,4, 
60,297,61,ले,PSP,-50,-50,4, 
61,301,62,पारंपरिक,JJ,-50,-50,4, 
62,310,63,मानदंडों,NN,-50,-50,4, 
63,319,64,और,CC,-50,-50,4, 
64,322,65,रीति,XC,-50,-50,4, 
65,327,66,रिवाज,NN,-50,-50,4, 
66,335,67,का,PSP,-50,-50,4, 
67,338,68,टूट,VM,-50,-50,4, 
68,344,69,आदि,RP,-50,-50,4, 
69,348,70,शामिल,JJ,-50,-50,4, 
70,354,71,है,VM,-50,-50,4, 
71,357,72,और,CC,-50,-50,4, 
72,360,73,दुनिया,NN,-50,-50,4, 
73,367,74,कैसे,WQ,-50,-50,4, 
74,372,75,काम,NN,-50,-50,4, 
75,376,76,कर,VM,-50,-50,4, 
76,381,77,है,VAUX,-50,-50,4, 
77,384,78,इसकी,PRP,-50,-50,4, 
78,389,79,एक,QC,-50,-50,4, 
79,392,80,संशोधित,JJ,-50,-50,4, 
80,400,81,समझ,NN,-50,-50,4, 
81,404,82,है,VM,-50,-50,4, 
82,406,83,,SYM,-50,-50,4,
83,408,84,समाजशास्त्रि,NN,-50,-50,5, 
84,421,85,इन,DEM,-50,-50,5, 
85,424,86,बदलाव,NN,-50,-50,5, 
86,432,87,को,PSP,-50,-50,5, 
87,435,88,समझ,VM,-50,-50,5, 
88,441,89,का,PSP,-50,-50,5, 
89,444,90,ले,PSP,-50,-50,5, 
90,448,91,यह,PRP,-50,-50,5, 
91,451,92,समझ,VM,-50,-50,5, 
92,457,93,का,PSP,-50,-50,5, 
93,460,94,क्या,WQ,-50,-50,5, 
94,465,95,सामाजिक,JJ,-50,-50,5, 
95,473,96,समूह,NN,-50,-50,5, 
96,480,97,को,PSP,-50,-50,5, 
97,483,98,एक,QC,-50,-50,5, 
98,486,99,साथ,NST,-50,-50,5, 
99,490,100,रख,VM,-50,-50,5, 
100,495,101,है,VAUX,-50,-50,5, 
101,498,102,और,CC,-50,-50,5, 
102,501,103,सामाजिक,JJ,-50,-50,5, 
103,509,104,एकजुटता,NN,-50,-50,5, 
104,517,105,का,PSP,-50,-50,5, 
105,520,106,टूट,VM,-50,-50,5, 
106,526,107,का,PSP,-50,-50,5, 
107,529,108,ले,PSP,-50,-50,5, 
108,533,109,संभव,JJ,-50,-50,5, 
109,538,110,समाधान,NN,-50,-50,5, 
110,545,111,का,PSP,-50,-50,5, 
111,548,112,खोज,NN,-50,-50,5, 
112,552,113,कर,VM,-50,-50,5, 
113,557,114,का,PSP,-50,-50,5, 
114,560,115,कोशिश,NN,-50,-50,5, 
115,566,116,कर,VM,-50,-50,5, 
116,569,117,रह,VAUX,-50,-50,5, 
117,574,118,है,VAUX,-50,-50,5, 
118,577,119,,SYM,-50,-50,5,
119,579,120,पारिभाषिक,JJ,-50,-50,6, 
120,589,121,शब्द,NN,-50,-50,6, 
121,594,122,समाजशास्त्र,NN,-50,-50,6, 
122,606,123,अगस्टे,XC,-50,-50,6, 
123,613,124,कोम्टे,NN,-50,-50,6, 
124,620,125,(,SYM,-50,-50,6,
125,621,126,1798,QC,-50,-50,6,
126,625,127,-,SYM,-50,-50,6,
127,626,128,1857,QC,-50,-50,6,
128,630,129,),SYM,-50,-50,6,
129,632,130,द्वारा,PSP,-50,-50,6, 
130,639,131,1838,QC,-50,-50,6, 
131,644,132,में,PSP,-50,-50,6, 
132,648,133,लैटिन,XC,-50,-50,6, 
133,654,134,शब्द,NN,-50,-50,6, 
134,659,135,(,SYM,-50,-50,6,
135,660,136,साथी,NN,-50,-50,6,
136,664,137,",",SYM,-50,-50,6,
137,666,138,सहयोगी,NN,-50,-50,6, 
138,672,139,),SYM,-50,-50,6,
139,674,140,सोसियस,NN,-50,-50,6, 
140,681,141,का,PSP,-50,-50,6, 
141,684,142,और,CC,-50,-50,6, 
142,687,143,ग्रीक,XC,-50,-50,6, 
143,693,144,शब्द,XC,-50,-50,6, 
144,698,145,लॉगिया,NNP,-50,-50,6, 
145,705,146,(,SYM,-50,-50,6,
146,706,147,अध्ययन,NN,-50,-50,6,
147,713,148,का,PSP,-50,-50,6, 
148,715,149,",",SYM,-50,-50,6,
149,717,150,भाषण,NN,-50,-50,6, 
150,721,151,),SYM,-50,-50,6,
151,723,152,से,PSP,-50,-50,6, 
152,726,153,गढ़ा,XC,-50,-50,6, 
153,731,154,गया,VAUX,-50,-50,6, 
154,735,155,था,VAUX,-50,-50,6, 
155,737,156,,SYM,-50,-50,6,
