,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,जीवन,XC,-50,-50,1,
1,5,2,शैली,NN,-50,-50,1, 
2,10,3,में,PSP,-50,-50,1, 
3,14,4,बढ़,NN,-50,-50,1, 
4,18,5,रह,VM,-50,-50,1, 
5,22,6,खर्चा,NN,-50,-50,1, 
6,28,7,से,PSP,-50,-50,1, 
7,31,8,परिवार,NN,-50,-50,1, 
8,38,9,परेशान,JJ,-50,-50,1, 
9,45,10,है,VM,-50,-50,1, 
10,48,11,,SYM,-50,-50,1,
11,50,12,भोज्य,JJ,-50,-50,2,"
"
12,56,13,पदार्थ,NN,-50,-50,2, 
13,65,14,और,CC,-50,-50,2, 
14,68,15,ईंधन,NN,-50,-50,2, 
15,73,16,का,PSP,-50,-50,2, 
16,76,17,कीमत,NN,-50,-50,2, 
17,83,18,में,PSP,-50,-50,2, 
18,87,19,पिछला,JJ,-50,-50,2, 
19,93,20,17,QC,-50,-50,2, 
20,96,21,साला,NN,-50,-50,2, 
21,102,22,का,PSP,-50,-50,2, 
22,105,23,सबसे,INTF,-50,-50,2, 
23,110,24,अधिक,QF,-50,-50,2, 
24,115,25,महंगाई,NN,-50,-50,2, 
25,122,26,का,PSP,-50,-50,2, 
26,125,27,कारण,NN,-50,-50,2, 
27,130,28,ब्रिटिश,JJ,-50,-50,2, 
28,138,29,परिवार,NN,-50,-50,2, 
29,147,30,को,PSP,-50,-50,2, 
30,150,31,"31,300",QC,-50,-50,2, 
31,157,32,पाउंड,NN,-50,-50,2, 
32,163,33,प्रति,RP:?,-50,-50,2, 
33,169,34,वर्ष,NN,-50,-50,2, 
34,174,35,अतिरिक्त,JJ,-50,-50,2, 
35,183,36,खर्च,NN,-50,-50,2, 
36,188,37,कर,VM,-50,-50,2, 
37,193,38,पड़ता,NNP,-50,-50,2, 
38,199,39,है,VM,-50,-50,2, 
39,201,40,,SYM,-50,-50,2,
40,203,41,पिछला,JJ,-50,-50,3, 
41,209,42,साल,NN,-50,-50,3, 
42,213,43,सुपर,XC,-50,-50,3, 
43,218,44,बाज़ार,NNP,-50,-50,3, 
44,225,45,में,PSP,-50,-50,3, 
45,229,46,कीमत,NN,-50,-50,3, 
46,236,47,में,PSP,-50,-50,3, 
47,240,48,महंगाई,JJ,-50,-50,3, 
48,247,49,अलार्म,NN,-50,-50,3, 
49,253,50,/,SYM,-50,-50,3,
50,254,51,खतरनाक,JJ,-50,-50,3,
51,261,52,दर,NN,-50,-50,3, 
52,264,53,से,PSP,-50,-50,3, 
53,267,54,बढ़ी,NN,-50,-50,3, 
54,271,55,,SYM,-50,-50,3,
55,273,56,विश्लेषकों,NN,-50,-50,4, 
56,284,57,ने,PSP,-50,-50,4, 
57,287,58,चेतावनी,NN,-50,-50,4, 
58,295,59,दे,VM,-50,-50,4, 
