,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,दारफुर,NN,-50,-50,1,
1,7,2,पर,PSP,-50,-50,1, 
2,10,3,स्पीलबर्ग,NNP,-50,-50,1, 
3,20,4,ने,PSP,-50,-50,1, 
4,23,5,दिखा,VM,-50,-50,1, 
5,30,6,बीजिंग,NN,-50,-50,1, 
6,37,7,को,PSP,-50,-50,1, 
7,40,8,लाल,JJ,-50,-50,1, 
8,44,9,कार्ड,NN,-50,-50,1, 
9,50,10,एक,QC,-50,-50,2,"
"
10,53,11,इशारा,NN,-50,-50,2, 
11,59,12,यकीन,NN,-50,-50,2, 
12,64,13,है,VM,-50,-50,2, 
13,67,14,कि,CC,-50,-50,2, 
14,70,15,चीनी,XC,-50,-50,2, 
15,75,16,सरकार,NNP,-50,-50,2, 
16,81,17,को,PSP,-50,-50,2, 
17,84,18,हिला,VM,-50,-50,2, 
18,91,19,का,PSP,-50,-50,2, 
19,94,20,ले,PSP,-50,-50,2, 
20,97,21,",",SYM,-50,-50,2,
21,99,22,दारफुर,NN,-50,-50,2, 
22,106,23,में,PSP,-50,-50,2, 
23,110,24,चीन,NNP,-50,-50,2, 
24,114,25,द्वारा,PSP,-50,-50,2, 
25,121,26,सूडान,NN,-50,-50,2, 
26,127,27,नीति,NN,-50,-50,2, 
27,132,28,का,PSP,-50,-50,2, 
28,135,29,समर्थन,NN,-50,-50,2, 
29,142,30,का,PSP,-50,-50,2, 
30,145,31,खिलाफ,PSP:?,-50,-50,2, 
31,151,32,विरोध,NN,-50,-50,2, 
32,157,33,हेतु,PSP,-50,-50,2, 
33,162,34,स्टीवन,XC,-50,-50,2, 
34,169,35,स्पीलबर्ग,NNP,-50,-50,2, 
35,179,36,ने,PSP,-50,-50,2, 
36,182,37,बीजिंग,XC,-50,-50,2, 
37,189,38,ओलंपिक,NNP,-50,-50,2, 
38,196,39,से,PSP,-50,-50,2, 
39,199,40,अपनी,PRP,-50,-50,2, 
40,204,41,भागीदारी,NN,-50,-50,2, 
41,213,42,से,PSP,-50,-50,2, 
42,216,43,हाथ,NN,-50,-50,2, 
43,220,44,बाहर,NST,-50,-50,2, 
44,225,45,खींच,VM,-50,-50,2, 
45,230,46,ले,VAUX,-50,-50,2, 
46,234,47,,SYM,-50,-50,2,
47,236,48,उनकी,PRP,-50,-50,3, 
48,241,49,वापसी,JJ,-50,-50,3, 
49,247,50,दारफुर,NN,-50,-50,3, 
50,254,51,में,PSP,-50,-50,3, 
51,258,52,शुरू,NN,-50,-50,3, 
52,263,53,हो,VM,-50,-50,3, 
53,267,54,लड़ाई,NNP,-50,-50,3, 
54,273,55,का,PSP,-50,-50,3, 
55,276,56,जवाब,NN,-50,-50,3, 
56,281,57,है,VM,-50,-50,3, 
57,284,58,और,CC,-50,-50,3, 
58,287,59,चीन,NNP,-50,-50,3, 
59,290,60,",",SYM,-50,-50,3,
60,292,61,जो,PRP,-50,-50,3, 
61,295,62,कि,CC,-50,-50,3, 
62,298,63,सूडानी,JJ,-50,-50,3, 
63,305,64,सरकार,NN,-50,-50,3, 
64,311,65,का,PSP,-50,-50,3, 
65,314,66,साथ,NST,-50,-50,3, 
66,318,67,घनिष्ठ,JJ,-50,-50,3, 
67,325,68,संबंध,NN,-50,-50,3, 
68,331,69,हो,VM,-50,-50,3, 
69,336,70,से,PSP,-50,-50,3, 
70,339,71,नकारात्मक,JJ,-50,-50,3, 
71,349,72,नतीजा,NN,-50,-50,3, 
72,355,73,को,PSP,-50,-50,3, 
73,358,74,रोक,VM,-50,-50,3, 
74,364,75,का,PSP,-50,-50,3, 
75,367,76,मांग,NN,-50,-50,3, 
76,372,77,कर,VM,-50,-50,3, 
77,375,78,है,VAUX,-50,-50,3, 
78,378,79,शर्मिंदा,NN,-50,-50,3, 
79,387,80,कर,VM,-50,-50,3, 
80,392,81,का,PSP,-50,-50,3, 
81,395,82,ले,PSP,-50,-50,3, 
82,399,83,तैयार,JJ,-50,-50,3, 
