,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,अधिकांशतः,RB,-50,-50,1,
1,10,2,हंटर,XC,-50,-50,1, 
2,14,3,-,SYM,-50,-50,1,
3,15,4,गैदरर,RDP,-50,-50,1,
4,21,5,समाज,NN,-50,-50,1, 
5,26,6,उन्मादी,JJ,-50,-50,1, 
6,34,7,हो,VM,-50,-50,1, 
7,39,8,हैं।,NN,-50,-50,1, 
8,44,9,इस,DEM,-50,-50,2, 
9,47,10,प्रकार,NN,-50,-50,2, 
10,54,11,का,PSP,-50,-50,2, 
11,57,12,सिस्टम,XC,-50,-50,2, 
12,64,13,सबसिस्टेंस,NNP,-50,-50,2, 
13,75,14,में,PSP,-50,-50,2, 
14,79,15,रह,VM,-50,-50,2, 
15,84,16,कठिन,JJ,-50,-50,2, 
16,89,17,हो,VM,-50,-50,2, 
17,94,18,है,VAUX,-50,-50,2, 
18,97,19,क्योंकि,CC,-50,-50,2, 
19,105,20,एक,QC,-50,-50,2, 
20,108,21,क्षेत्र,NN,-50,-50,2, 
21,116,22,का,PSP,-50,-50,2, 
22,119,23,संसाधन,NN,-50,-50,2, 
23,126,24,जल्दी,RB,-50,-50,2, 
24,132,25,ही,RP,-50,-50,2, 
25,135,26,थक,VM,-50,-50,2, 
26,138,27,जा,VAUX,-50,-50,2, 
27,143,28,हैं।,JJ,-50,-50,2, 
28,148,29,हंटर,XC,-50,-50,3, 
29,152,30,-,SYM,-50,-50,3,
30,153,31,गैदरर,RDP,-50,-50,3,
31,159,32,समाजों,NN,-50,-50,3, 
32,166,33,में,PSP,-50,-50,3, 
33,170,34,उनके,PRP,-50,-50,3, 
34,175,35,सिस्टम,XC,-50,-50,3, 
35,182,36,सबसिस्टेंस,NN,-50,-50,3, 
36,193,37,का,PSP,-50,-50,3, 
37,196,38,परिणामस्वरूप,NN,-50,-50,3, 
38,209,39,बहुत,INTF,-50,-50,3, 
39,214,40,कम,QF,-50,-50,3, 
40,217,41,जनसंख्या,NN,-50,-50,3, 
41,226,42,घनत्व,NN,-50,-50,3, 
42,232,43,हो,VM,-50,-50,3, 
43,237,44,का,PSP,-50,-50,3, 
44,240,45,संभावना,NN,-50,-50,3, 
45,248,46,हो,VM,-50,-50,3, 
46,253,47,है।,JJ,-50,-50,3, 
47,257,48,कृषि,XC,-50,-50,4, 
48,262,49,सबसिस्टेंस,XC,-50,-50,4, 
49,273,50,सिस्टम,NNP,-50,-50,4, 
50,280,51,में,PSP,-50,-50,4, 
51,284,52,बंजर,JJ,-50,-50,4, 
52,289,53,भूमि,NN,-50,-50,4, 
53,294,54,का,PSP,-50,-50,4, 
54,297,55,तुल,NN,-50,-50,4, 
55,303,56,में,PSP,-50,-50,4, 
56,307,57,60,QC,-50,-50,4, 
57,310,58,से,PSP,-50,-50,4, 
58,313,59,100,QC,-50,-50,4, 
59,317,60,गुना,VM,-50,-50,4, 
60,322,61,अधिक,QF,-50,-50,4, 
61,327,62,जनसंख्या,NN,-50,-50,4, 
62,336,63,घनत्व,NN,-50,-50,4, 
63,342,64,हो,VM,-50,-50,4, 
64,345,65,सक,VAUX,-50,-50,4, 
65,350,66,है,VAUX,-50,-50,4, 
66,353,67,जो,PRP,-50,-50,4, 
67,359,68,कारण,NN,-50,-50,4, 
68,364,69,वहाँ,PRP,-50,-50,4, 
69,369,70,अधिक,QF,-50,-50,4, 
70,374,71,जनसंख्या,NN,-50,-50,4, 
71,383,72,हो,VM,-50,-50,4, 
72,388,73,है।,JJ,-50,-50,4, 
73,392,74,हंटर,NN,-50,-50,5, 
74,396,75,-,SYM,-50,-50,5,
75,397,76,गैदरर,XC,-50,-50,5,
