,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,परिवार,NN,-50,-50,1,
1,9,2,का,PSP,-50,-50,1, 
2,12,3,जीविका,NN,-50,-50,1, 
3,19,4,व्यय,NN,-50,-50,1, 
4,24,5,में,PSP,-50,-50,1, 
5,28,6,वृद्धि,NN,-50,-50,1, 
6,35,7,पिछला,JJ,-50,-50,2,"
"
7,41,8,17,QC,-50,-50,2, 
8,44,9,वर्ष,NN,-50,-50,2, 
9,51,10,में,PSP,-50,-50,2, 
10,55,11,भोजन,NN,-50,-50,2, 
11,60,12,और,CC,-50,-50,2, 
12,63,13,इंधन,NN,-50,-50,2, 
13,68,14,का,PSP,-50,-50,2, 
14,71,15,सबसे,INTF,-50,-50,2, 
15,76,16,तीव्र,JJ,-50,-50,2, 
16,82,17,महंगाई,NN,-50,-50,2, 
17,89,18,दर,NN,-50,-50,2, 
18,92,19,का,PSP,-50,-50,2, 
19,95,20,कारण,NN,-50,-50,2, 
20,100,21,ब्रिटिश,JJ,-50,-50,2, 
21,108,22,परिवार,NN,-50,-50,2, 
22,117,23,को,PSP,-50,-50,2, 
23,120,24,प्रति,RP:?,-50,-50,2, 
24,126,25,वर्ष,NN,-50,-50,2, 
25,131,26,£,NN,-50,-50,2,
26,132,27,"31,300",QC,-50,-50,2,
27,139,28,अतिरिक्त,JJ,-50,-50,2, 
28,148,29,बोझ,NN,-50,-50,2, 
29,152,30,उठा,VM,-50,-50,2, 
30,158,31,पड़ा,XC,-50,-50,2, 
31,163,32,है।,NNP,-50,-50,2, 
32,167,33,पिछला,JJ,-50,-50,3, 
33,173,34,वर्ष,NN,-50,-50,3, 
34,180,35,में,PSP,-50,-50,3, 
35,184,36,सुपरमार्केट,NN,-50,-50,3, 
36,196,37,में,PSP,-50,-50,3, 
37,200,38,कीमत,NN,-50,-50,3, 
38,207,39,बहुत,QF,-50,-50,3, 
39,212,40,ही,RP,-50,-50,3, 
40,215,41,तेज़ी,NN,-50,-50,3, 
41,221,42,से,PSP,-50,-50,3, 
42,224,43,ऊपर,NST,-50,-50,3, 
43,228,44,गईं,VM,-50,-50,3, 
