,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,कातिल,JJ,-50,-50,1,
1,6,2,नर्स,NN,-50,-50,1, 
2,11,3,को,PSP,-50,-50,1, 
3,14,4,चार,QC,-50,-50,1, 
4,18,5,वर्ष,NN,-50,-50,1, 
5,23,6,का,PSP,-50,-50,1, 
6,26,7,कारावास,NN,-50,-50,1, 
7,34,8,का,PSP,-50,-50,1, 
8,37,9,सजा,NN,-50,-50,1, 
9,41,10,मिल,VM,-50,-50,1, 
10,47,11,चिकित्सालय,NN,-50,-50,2,"

"
11,58,12,का,PSP,-50,-50,2, 
12,61,13,नर्स,NN,-50,-50,2, 
13,66,14,कॉलिन,XC,-50,-50,2, 
14,72,15,नोरिस,NN,-50,-50,2, 
15,78,16,को,PSP,-50,-50,2, 
16,81,17,अपना,PRP,-50,-50,2, 
17,86,18,चार,QC,-50,-50,2, 
18,90,19,रोगी,NN,-50,-50,2, 
19,98,20,का,PSP,-50,-50,2, 
20,101,21,हत्या,NN,-50,-50,2, 
21,107,22,का,PSP,-50,-50,2, 
22,110,23,ले,PSP,-50,-50,2, 
23,114,24,आज,NN,-50,-50,2, 
24,117,25,का,PSP,-50,-50,2, 
25,120,26,ले,PSP,-50,-50,2, 
26,124,27,जेल,NN,-50,-50,2, 
27,128,28,भेज,VM,-50,-50,2, 
28,132,29,दे,VAUX,-50,-50,2, 
29,137,30,गया।,JJ,-50,-50,2, 
30,142,31,ग्लासगो,NN,-50,-50,3, 
31,150,32,का,PSP,-50,-50,3, 
32,153,33,32,QC,-50,-50,3, 
33,156,34,वर्षीय,JJ,-50,-50,3, 
34,163,35,नोरिस,NN,-50,-50,3, 
35,169,36,ने,PSP,-50,-50,3, 
36,172,37,सोना,NN,-50,-50,3, 
37,177,38,का,PSP,-50,-50,3, 
38,180,39,दवा,NN,-50,-50,3, 
39,184,40,का,PSP,-50,-50,3, 
40,187,41,अधिक,QF,-50,-50,3, 
41,192,42,मात्रा,NN,-50,-50,3, 
42,199,43,दे,VM,-50,-50,3, 
43,204,44,2002,QC,-50,-50,3, 
44,209,45,में,PSP,-50,-50,3, 
45,213,46,चार,QC,-50,-50,3, 
46,217,47,महिला,NN,-50,-50,3, 
47,225,48,का,PSP,-50,-50,3, 
48,228,49,जान,NN,-50,-50,3, 
49,232,50,ले,VM,-50,-50,3, 
50,235,51,ले,VAUX,-50,-50,3, 
51,238,52,थी।,JJ,-50,-50,3, 
52,242,53,कल,NN,-50,-50,4, 
53,244,54,",",SYM,-50,-50,4,
54,246,55,उसे,PRP,-50,-50,4, 
55,250,56,हत्या,NN,-50,-50,4, 
56,256,57,लंबा,JJ,-50,-50,4, 
57,261,58,मुकदमा,NN,-50,-50,4, 
58,268,59,का,PSP,-50,-50,4, 
59,271,60,बाद,NST,-50,-50,4, 
60,275,61,चार,QC,-50,-50,4, 
61,279,62,हत्या,NN,-50,-50,4, 
62,287,63,का,PSP,-50,-50,4, 
63,290,64,दोषी,JJ,-50,-50,4, 
64,295,65,पा,VM,-50,-50,4, 
65,300,66,गया,VAUX,-50,-50,4, 
66,304,67,|,SYM,-50,-50,4,
67,306,68,उसे,PRP,-50,-50,5, 
68,310,69,प्रत्येक,QF,-50,-50,5, 
69,319,70,हत्या,NN,-50,-50,5, 
70,325,71,का,PSP,-50,-50,5, 
71,328,72,ले,PSP,-50,-50,5, 
72,332,73,एक,QC,-50,-50,5, 
73,335,74,वर्ष,NN,-50,-50,5, 
74,339,75,",",SYM,-50,-50,5,
75,341,76,कुल,QF,-50,-50,5, 
76,345,77,चार,QC,-50,-50,5, 
77,349,78,वर्ष,NN,-50,-50,5, 
78,354,79,का,PSP,-50,-50,5, 
79,357,80,कैद,NN,-50,-50,5, 
80,361,81,का,PSP,-50,-50,5, 
81,364,82,सजा,NN,-50,-50,5, 
82,368,83,दे,VM,-50,-50,5, 
83,371,84,गई।,NN,-50,-50,5, 
84,375,85,उसे,PRP,-50,-50,6, 
85,379,86,कम,QF,-50,-50,6, 
86,382,87,से,PSP,-50,-50,6, 
87,385,88,कम,QF,-50,-50,6, 
88,388,89,30,QC,-50,-50,6, 
89,391,90,साल,NN,-50,-50,6, 
90,395,91,सेवा,NN,-50,-50,6, 
91,400,92,कर,VM,-50,-50,6, 
92,405,93,कर,VM,-50,-50,6, 
93,410,94,हो,VAUX,-50,-50,6, 
94,415,95,|,SYM,-50,-50,6,
95,417,96,पुलिस,NN,-50,-50,7, 
96,423,97,अधिकारी,JJ,-50,-50,7, 
97,431,98,च्रिस,XC,-50,-50,7, 
98,437,99,ग्रेग्ग,NN,-50,-50,7, 
99,445,100,ने,PSP,-50,-50,7, 
100,448,101,कह,VM,-50,-50,7, 
101,452,102,कि,CC,-50,-50,7, 
102,455,103,नोरिस,NN,-50,-50,7, 
103,461,104,चिकित्सालय,NN,-50,-50,7, 
104,472,105,का,PSP,-50,-50,7, 
105,475,106,आस,NST,-50,-50,7, 
106,477,107,-,SYM,-50,-50,7,
107,479,108,पास,NST,-50,-50,7, 
108,483,109,अजीब,JJ,-50,-50,7, 
109,488,110,हरकत,NN,-50,-50,7, 
110,495,111,कर,VM,-50,-50,7, 
111,498,112,रह,VAUX,-50,-50,7, 
112,502,113,था।,JJ,-50,-50,7, 
113,506,114,चिकित्सालय,NN,-50,-50,8, 
114,517,115,का,PSP,-50,-50,8, 
115,520,116,दूसरा,QO,-50,-50,8, 
116,526,117,कर्मचारी,NN,-50,-50,8, 
117,538,118,का,PSP,-50,-50,8, 
118,541,119,जागरूकता,NN,-50,-50,8, 
119,550,120,से,PSP,-50,-50,8, 
120,553,121,ही,RP,-50,-50,8, 
121,556,122,उस,DEM,-50,-50,8, 
122,559,123,पर,PSP,-50,-50,8, 
123,562,124,व,CC,-50,-50,8, 
124,564,125,हत्या,NN,-50,-50,8, 
