,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,खुनी,JJ,-50,-50,1,
1,5,2,नर्स,NN,-50,-50,1, 
2,10,3,को,PSP,-50,-50,1, 
3,13,4,चार,QC,-50,-50,1, 
4,17,5,आजीवन,JJ,-50,-50,1, 
5,23,6,कारावास,NN,-50,-50,1, 
6,31,7,का,PSP,-50,-50,1, 
7,34,8,सज़ा,NN,-50,-50,1, 
8,39,9,मिली।,JJ,-50,-50,1, 
9,45,10,अस्पताल,NN,-50,-50,2, 
10,53,11,का,PSP,-50,-50,2, 
11,56,12,नर्स,NN,-50,-50,2, 
12,61,13,कॉलिन,XC,-50,-50,2, 
13,67,14,नॉरिस,NNP,-50,-50,2, 
14,73,15,को,PSP,-50,-50,2, 
15,76,16,आज,NN,-50,-50,2, 
16,79,17,अपना,PRP,-50,-50,2, 
17,84,18,चार,QC,-50,-50,2, 
18,88,19,मरीज़ों,NN,-50,-50,2, 
19,96,20,का,PSP,-50,-50,2, 
20,99,21,हत्या,NN,-50,-50,2, 
21,105,22,कर,VM,-50,-50,2, 
22,110,23,का,PSP,-50,-50,2, 
23,113,24,जुर्म,NN,-50,-50,2, 
24,119,25,में,PSP,-50,-50,2, 
25,123,26,आजीवन,JJ,-50,-50,2, 
26,129,27,कारावास,NN,-50,-50,2, 
27,137,28,का,PSP,-50,-50,2, 
28,140,29,सज़ा,NN,-50,-50,2, 
29,145,30,दे,VM,-50,-50,2, 
30,148,31,गई।,JJ,-50,-50,2, 
31,152,32,ग्लासगॉव,NN,-50,-50,3, 
32,161,33,का,PSP,-50,-50,3, 
33,164,34,32,QC,-50,-50,3, 
34,167,35,साल,NN,-50,-50,3, 
35,171,36,का,PSP,-50,-50,3, 
36,174,37,नॉरिस,NN,-50,-50,3, 
37,180,38,ने,PSP,-50,-50,3, 
38,183,39,2002,QC,-50,-50,3, 
39,188,40,में,PSP,-50,-50,3, 
40,192,41,चार,QC,-50,-50,3, 
41,196,42,महिला,NN,-50,-50,3, 
42,204,43,का,PSP,-50,-50,3, 
43,207,44,अधीक,JJ,-50,-50,3, 
44,212,45,मात्रा,NN,-50,-50,3, 
45,219,46,में,PSP,-50,-50,3, 
46,223,47,नींद,NN,-50,-50,3, 
47,228,48,का,PSP,-50,-50,3, 
48,231,49,दवाई,NN,-50,-50,3, 
49,236,50,दे,VM,-50,-50,3, 
50,241,51,हत्या,VAUX,-50,-50,3, 
51,247,52,कर,VAUX,-50,-50,3, 
52,250,53,दी।,JJ,-50,-50,3, 
53,254,54,कल,NN,-50,-50,4, 
54,256,55,",",SYM,-50,-50,4,
55,258,56,लंबा,JJ,-50,-50,4, 
56,263,57,समय,NN,-50,-50,4, 
57,267,58,से,PSP,-50,-50,4, 
58,270,59,चल,VM,-50,-50,4, 
59,273,60,रह,VAUX,-50,-50,4, 
60,277,61,कार्रवाई,NN,-50,-50,4, 
61,286,62,का,PSP,-50,-50,4, 
62,289,63,बाद,NST,-50,-50,4, 
63,293,64,उसे,PRP,-50,-50,4, 
64,297,65,चार,QC,-50,-50,4, 
65,301,66,लोग,NN,-50,-50,4, 
66,307,67,का,PSP,-50,-50,4, 
67,310,68,हत्या,NN,-50,-50,4, 
68,316,69,का,PSP,-50,-50,4, 
69,319,70,आरोपी,NN,-50,-50,4, 
70,325,71,मान,VM,-50,-50,4, 
71,330,72,गया।,JJ,-50,-50,4, 
72,335,73,उसे,PRP,-50,-50,5, 
73,339,74,चार,QC,-50,-50,5, 
74,343,75,आजीवन,JJ,-50,-50,5, 
75,349,76,कारावास,NN,-50,-50,5, 
76,357,77,का,PSP,-50,-50,5, 
77,360,78,सज़ा,NN,-50,-50,5, 
78,365,79,सुना,VM,-50,-50,5, 
79,371,80,गई,VAUX,-50,-50,5, 
80,373,81,",",SYM,-50,-50,5,
81,375,82,प्रत्येक,QF,-50,-50,5, 
82,384,83,हत्या,NN,-50,-50,5, 
83,390,84,का,PSP,-50,-50,5, 
84,393,85,ले,PSP,-50,-50,5, 
85,397,86,एक।,NN,-50,-50,5, 
86,401,87,उसे,PRP,-50,-50,6, 
87,405,88,कम,QF,-50,-50,6, 
88,408,89,से,PSP,-50,-50,6, 
89,411,90,कम,QF,-50,-50,6, 
90,414,91,30,QC,-50,-50,6, 
91,417,92,साल,NN,-50,-50,6, 
92,421,93,तक,RP,-50,-50,6, 
93,424,94,कैद,NN,-50,-50,6, 
94,428,95,में,PSP,-50,-50,6, 
95,432,96,रह,VM,-50,-50,6, 
96,437,97,होगा।,JJ,-50,-50,6, 
97,443,98,पुलिस,NN,-50,-50,7, 
98,449,99,अधिकारी,JJ,-50,-50,7, 
99,457,100,क्रिस,XC,-50,-50,7, 
100,463,101,ग्रेग,NNP,-50,-50,7, 
101,469,102,ने,PSP,-50,-50,7, 
102,472,103,कह,VM,-50,-50,7, 
103,476,104,कि,CC,-50,-50,7, 
104,479,105,नॉरिस,NN,-50,-50,7, 
105,485,106,अस्पताल,NN,-50,-50,7, 
106,493,107,में,PSP,-50,-50,7, 
107,497,108,अजीब,JJ,-50,-50,7, 
108,502,109,तरह,NN,-50,-50,7, 
109,506,110,से,PSP,-50,-50,7, 
110,509,111,व्यवहार,NN,-50,-50,7, 
111,517,112,कर,VM,-50,-50,7, 
112,520,113,रह,VAUX,-50,-50,7, 
113,524,114,था।,JJ,-50,-50,7, 
114,528,115,अस्पताल,NN,-50,-50,8, 
115,536,116,का,PSP,-50,-50,8, 
116,539,117,कर्मचारी,NN,-50,-50,8, 
117,551,118,का,PSP,-50,-50,8, 
118,554,119,सतर्कता,NN,-50,-50,8, 
119,562,120,ने,PSP,-50,-50,8, 
120,565,121,उसे,PRP,-50,-50,8, 
121,569,122,और,CC,-50,-50,8, 
122,572,123,उसके,PRP,-50,-50,8, 
123,577,124,द्वारा,PSP,-50,-50,8, 
124,584,125,कर,VM,-50,-50,8, 
125,587,126,जा,VAUX,-50,-50,8, 
126,590,127,रह,VAUX,-50,-50,8, 
127,594,128,हत्या,NN,-50,-50,8, 
128,602,129,को,PSP,-50,-50,8, 
129,605,130,रोका।,JJ,-50,-50,8, 
130,611,131,पुलिस,NN,-50,-50,9, 
131,617,132,ने,PSP,-50,-50,9, 
132,620,133,बता,VM,-50,-50,9, 
133,626,134,कि,CC,-50,-50,9, 
134,629,135,हत्या,NN,-50,-50,9, 
135,635,136,का,PSP,-50,-50,9, 
136,638,137,पीछा,NST,-50,-50,9, 
137,643,138,कारण,NN,-50,-50,9, 
138,648,139,नॉरिस,NN,-50,-50,9, 
139,654,140,द्वारा,PSP,-50,-50,9, 
140,661,141,बुढ़े,XC,-50,-50,9, 
141,667,142,लोग,NN,-50,-50,9, 
142,673,143,का,PSP,-50,-50,9, 
143,676,144,साथ,NST,-50,-50,9, 
144,680,145,काम,NN,-50,-50,9, 
145,684,146,कर,VM,-50,-50,9, 
146,689,147,नापसंद,NN,-50,-50,9, 
147,696,148,कर,VM,-50,-50,9, 
148,701,149,था।,NN,-50,-50,9, 
149,705,150,उसकी,PRP,-50,-50,10, 
150,710,151,सभी,QF,-50,-50,10, 
151,714,152,शिकार,NN,-50,-50,10, 
152,720,153,हृदय,NN,-50,-50,10, 
153,725,154,का,PSP,-50,-50,10, 
