,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,स्पाइलबर्ग,NN,-50,-50,1,
1,11,2,दिखा,VM,-50,-50,1, 
2,18,3,है,VAUX,-50,-50,1, 
3,21,4,कि,CC,-50,-50,1, 
4,24,5,बीजिंग,NN,-50,-50,1, 
5,31,6,लाल,JJ,-50,-50,1, 
6,35,7,कार्ड,NN,-50,-50,1, 
7,41,8,डारफुर,NN,-50,-50,1, 
8,48,9,से,PSP,-50,-50,1, 
9,51,10,गेस्चर,NN,-50,-50,2,"
"
10,58,11,में,PSP,-50,-50,2, 
11,61,12,",",SYM,-50,-50,2,
12,63,13,चीन,NNP,-50,-50,2, 
13,67,14,सरकार,NN,-50,-50,2, 
14,73,15,विस्वस्त,JJ,-50,-50,2, 
15,82,16,है,VM,-50,-50,2, 
16,85,17,कि,CC,-50,-50,2, 
17,88,18,स्टीवन,XC,-50,-50,2, 
18,95,19,स्पाइलबर्ग,NNP,-50,-50,2, 
19,106,20,को,PSP,-50,-50,2, 
20,109,21,बाहर,NST,-50,-50,2, 
21,114,22,कर,VM,-50,-50,2, 
22,119,23,गया,VAUX,-50,-50,2, 
23,122,24,",",SYM,-50,-50,2,
24,124,25,बीजिंग,XC,-50,-50,2, 
25,131,26,ओलम्पिक,NNP,-50,-50,2, 
26,139,27,से,PSP,-50,-50,2, 
27,141,28,",",SYM,-50,-50,2,
28,143,29,डारफुर,NN,-50,-50,2, 
29,150,30,में,PSP,-50,-50,2, 
30,154,31,सूडान,NN,-50,-50,2, 
31,160,32,का,PSP,-50,-50,2, 
32,163,33,ले,PSP,-50,-50,2, 
33,168,34,चीन,NNP,-50,-50,2, 
34,172,35,का,PSP,-50,-50,2, 
35,175,36,वापसी,JJ,-50,-50,2, 
36,181,37,नीति,NN,-50,-50,2, 
37,186,38,का,PSP,-50,-50,2, 
38,189,39,विरुध।,NN,-50,-50,2, 
39,196,40,उसको,PRP,-50,-50,3, 
40,201,41,निकाल,VM,-50,-50,3, 
41,209,42,डारफुर,NN,-50,-50,3, 
42,216,43,में,PSP,-50,-50,3, 
43,220,44,पुनः,RB,-50,-50,3, 
44,225,45,लड़ाई,NNP,-50,-50,3, 
45,231,46,का,PSP,-50,-50,3, 
46,234,47,उदय,XC,-50,-50,3, 
47,238,48,चीन,NNP,-50,-50,3, 
48,242,49,को,PSP,-50,-50,3, 
49,245,50,प्रताड़ित,JJ,-50,-50,3, 
50,255,51,कर,VM,-50,-50,3, 
51,260,52,हेतु,VAUX,-50,-50,3, 
52,264,53,",",SYM,-50,-50,3,
53,266,54,जो,PRP,-50,-50,3, 
54,269,55,कि,RP,-50,-50,3, 
55,272,56,एक,QC,-50,-50,3, 
56,275,57,नकारात्मक,JJ,-50,-50,3, 
57,285,58,बराबरी,NN,-50,-50,3, 
58,292,59,पर,PSP,-50,-50,3, 
59,295,60,समाप्त,JJ,-50,-50,3, 
60,302,61,हो,VM,-50,-50,3, 
61,306,62,सूडान,NN,-50,-50,3, 
62,312,63,सरकार,NN,-50,-50,3, 
63,318,64,का,PSP,-50,-50,3, 
64,321,65,ओर,PSP,-50,-50,3, 
65,324,66,को।,XC,-50,-50,3, 
66,328,67,चीन,NNP,-50,-50,4, 
67,331,68,",",SYM,-50,-50,4,
68,333,69,जो,PRP,-50,-50,4, 
69,339,70,पास,NST,-50,-50,4, 
70,343,71,सूडान,NN,-50,-50,4, 
71,349,72,तेल,NN,-50,-50,4, 
72,353,73,उद्योग,NN,-50,-50,4, 
73,360,74,का,PSP,-50,-50,4, 
74,363,75,कीमती,JJ,-50,-50,4, 
75,369,76,शेयर,NN,-50,-50,4, 
76,374,77,है,VM,-50,-50,4, 
77,377,78,",",SYM,-50,-50,4,
78,379,79,सरकार,NN,-50,-50,4, 
