,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,स्पीलबर्ग,NNP,-50,-50,1,
1,10,2,ने,PSP,-50,-50,1, 
2,13,3,डराफ्र,NN,-50,-50,1, 
3,20,4,पर,PSP,-50,-50,1, 
4,23,5,बीजिंग,NN,-50,-50,1, 
5,30,6,लाल,JJ,-50,-50,1, 
6,34,7,कार्ड,NN,-50,-50,1, 
7,40,8,दिखा,VM,-50,-50,1, 
8,46,9,,SYM,-50,-50,1,
9,48,10,चीनी,XC,-50,-50,2,"
"
10,53,11,सरकार,NNP,-50,-50,2, 
11,59,12,को,PSP,-50,-50,2, 
12,62,13,हिला,VM,-50,-50,2, 
13,69,14,का,PSP,-50,-50,2, 
14,72,15,ले,PSP,-50,-50,2, 
15,75,16,",",SYM,-50,-50,2,
16,77,17,स्टीवन,XC,-50,-50,2, 
17,84,18,स्पीलबर्ग,NNP,-50,-50,2, 
18,94,19,बीजिंग,XC,-50,-50,2, 
19,101,20,ओलंपिक्स,NNP,-50,-50,2, 
20,110,21,से,PSP,-50,-50,2, 
21,113,22,डरफ्र,NN,-50,-50,2, 
22,119,23,में,PSP,-50,-50,2, 
23,123,24,चीन,NNP,-50,-50,2, 
24,127,25,का,PSP,-50,-50,2, 
25,130,26,सूडान,NN,-50,-50,2, 
26,136,27,नीति,NN,-50,-50,2, 
27,141,28,का,PSP,-50,-50,2, 
28,144,29,खिलाफ,PSP:?,-50,-50,2, 
29,150,30,प्रदर्शन,NN,-50,-50,2, 
30,159,31,का,PSP,-50,-50,2, 
31,162,32,ले,PSP,-50,-50,2, 
32,166,33,बाहर,NST,-50,-50,2, 
33,171,34,रह,VM,-50,-50,2, 
34,174,35,,SYM,-50,-50,2,
35,176,36,उनकी,PRP,-50,-50,3, 
36,181,37,वापसी,JJ,-50,-50,3, 
37,187,38,डराफ्र,NN,-50,-50,3, 
38,194,39,में,PSP,-50,-50,3, 
39,198,40,लड़ाई,NNP,-50,-50,3, 
40,204,41,का,PSP,-50,-50,3, 
41,207,42,ज्वाला,NN,-50,-50,3, 
42,214,43,को,PSP,-50,-50,3, 
43,217,44,फिर,RB,-50,-50,3, 
44,221,45,से,PSP,-50,-50,3, 
45,224,46,जला,VM,-50,-50,3, 
46,230,47,का,PSP,-50,-50,3, 
47,233,48,ले,PSP,-50,-50,3, 
48,237,49,और,CC,-50,-50,3, 
49,240,50,चीन,NNP,-50,-50,3, 
50,244,51,को,PSP,-50,-50,3, 
51,247,52,शर्मशार,NN,-50,-50,3, 
52,255,53,कर,VM,-50,-50,3, 
53,260,54,का,PSP,-50,-50,3, 
54,263,55,ले,PSP,-50,-50,3, 
55,267,56,हो,VM,-50,-50,3, 
56,270,57,,SYM,-50,-50,3,
57,272,58,जो,PRP,-50,-50,3, 
58,275,59,सूडान,NN,-50,-50,3, 
59,281,60,सरकार,NN,-50,-50,3, 
60,287,61,का,PSP,-50,-50,3, 
61,290,62,साथ,NST,-50,-50,3, 
62,294,63,निकट,NST,-50,-50,3, 
63,299,64,सम्बंधों,NN,-50,-50,3, 
64,308,65,का,PSP,-50,-50,3, 
65,311,66,बुरा,JJ,-50,-50,3, 
66,316,67,नतीजा,NN,-50,-50,3, 
67,323,68,को,PSP,-50,-50,3, 
68,326,69,रोक,VM,-50,-50,3, 
69,332,70,का,PSP,-50,-50,3, 
70,335,71,ले,PSP,-50,-50,3, 
71,339,72,था,VM,-50,-50,3, 
72,341,73,,SYM,-50,-50,3,
73,343,74,चीन,NNP,-50,-50,4, 
74,346,75,",",SYM,-50,-50,4,
75,349,76,जो,PRP,-50,-50,4,  
76,355,77,सूडान,NN,-50,-50,4, 
77,361,78,का,PSP,-50,-50,4, 
78,364,79,तेल,NN,-50,-50,4, 
79,368,80,उद्योग,NN,-50,-50,4, 
80,375,81,में,PSP,-50,-50,4, 
81,379,82,बहुत,QF,-50,-50,4, 
82,384,83,निवेश,NN,-50,-50,4, 
83,390,84,है,VM,-50,-50,4, 
84,392,85,",",SYM,-50,-50,4,
85,394,86,सरकार,NN,-50,-50,4, 
86,400,87,का,PSP,-50,-50,4, 
87,403,88,साथ,NST,-50,-50,4, 
88,407,89,निकट,NST,-50,-50,4, 
89,412,90,संबंध,NN,-50,-50,4, 
90,419,91,बना,VM,-50,-50,4, 
91,424,92,रख,VM,-50,-50,4, 
92,429,93,का,PSP,-50,-50,4, 
93,432,94,ले,PSP,-50,-50,4, 
94,436,95,हेग,NN,-50,-50,4, 
95,440,96,में,PSP,-50,-50,4, 
96,444,97,अंतरराष्ट्रीय,JJ,-50,-50,4, 
97,458,98,आपराधिक,JJ,-50,-50,4, 
98,466,99,न्यायालय,NN,-50,-50,4, 
99,475,100,ने,PSP,-50,-50,4, 
100,478,101,एक,QC,-50,-50,4, 
101,481,102,मंत्री,NN,-50,-50,4, 
102,488,103,को,PSP,-50,-50,4, 
103,491,104,मानवता,NN,-50,-50,4, 
104,498,105,का,PSP,-50,-50,4, 
105,501,106,विरूद्ध,JJ,-50,-50,4, 
106,509,107,अपराध,NN,-50,-50,4, 
107,515,108,का,PSP,-50,-50,4, 
108,518,109,ले,PSP,-50,-50,4, 
109,522,110,आरोपित,JJ,-50,-50,4, 
110,529,111,कर,VM,-50,-50,4, 
111,533,112,,SYM,-50,-50,4,
112,535,113,हालांकि,CC,-50,-50,5, 
113,543,114,इस,DEM,-50,-50,5, 
114,546,115,बात,NN,-50,-50,5, 
115,550,116,पर,PSP,-50,-50,5, 
116,553,117,जोर,NN,-50,-50,5, 
117,557,118,दे,VM,-50,-50,5, 
118,562,119,हो,VAUX,-50,-50,5, 
119,566,120,कि,CC,-50,-50,5, 
120,569,121,इन,DEM,-50,-50,5, 
121,572,122,सब,PRP,-50,-50,5, 
122,575,123,चल,VM,-50,-50,5, 
123,578,124,रह,VAUX,-50,-50,5, 
124,582,125,अत्याचार,NN,-50,-50,5, 
125,593,126,का,PSP,-50,-50,5, 
126,596,127,ले,PSP,-50,-50,5, 
127,600,128,खारर्तूम,JJ,-50,-50,5, 
128,609,129,जिम्मेदार,JJ,-50,-50,5, 
129,619,130,है,VM,-50,-50,5, 
130,622,131,स्पीलबर्ग,NNP,-50,-50,5, 
131,632,132,ने,PSP,-50,-50,5, 
132,635,133,यह,PRP,-50,-50,5, 
133,638,134,बना,VM,-50,-50,5, 
134,643,135,रखा,VAUX,-50,-50,5, 
135,647,136,कि,CC,-50,-50,5, 
136,650,137,अंतरराष्ट्रीय,JJ,-50,-50,5, 
137,664,138,समुदाय,NN,-50,-50,5, 
138,671,139,और,CC,-50,-50,5, 
139,674,140,खासकर,JJ,-50,-50,5, 
140,680,141,चीनी,XC,-50,-50,5, 
141,685,142,सरकार,NNP,-50,-50,5, 
142,691,143,को,PSP,-50,-50,5, 
143,694,144,इस,DEM,-50,-50,5, 
144,697,145,पीड़ा,NN,-50,-50,5, 
145,703,146,को,PSP,-50,-50,5, 
146,706,147,खत्म,JJ,-50,-50,5, 
147,711,148,कर,VM,-50,-50,5, 
148,716,149,का,PSP,-50,-50,5, 
149,719,150,ले,PSP,-50,-50,5, 
150,723,151,कुछ,QF,-50,-50,5, 
151,727,152,कर,VM,-50,-50,5, 
152,732,153,चाह,VAUX,-50,-50,5, 
153,737,154,,SYM,-50,-50,5,
