,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,समाजशास्त्र,NN,-50,-50,1,
1,12,2,अपेक्षाकृत,JJ,-50,-50,1, 
2,24,3,एक,QC,-50,-50,1,  
3,27,4,नया,JJ,-50,-50,1, 
4,31,5,शैक्षिक,JJ,-50,-50,1, 
5,39,6,अनुशासन,NN,-50,-50,1, 
6,47,7,है।,JJ,-50,-50,1, 
7,51,8,यह,DEM,-50,-50,2, 
8,54,9,आधुनिकता,NN,-50,-50,2, 
9,63,10,का,PSP,-50,-50,2, 
10,66,11,चुनौती,NN,-50,-50,2, 
11,76,12,का,PSP,-50,-50,2, 
12,79,13,जवाब,NN,-50,-50,2, 
13,84,14,में,PSP,-50,-50,2, 
14,87,15,",",SYM,-50,-50,2,
15,89,16,19,QC,-50,-50,2, 
16,92,17,वीं,XC,-50,-50,2, 
17,96,18,सदी,NNP,-50,-50,2, 
18,100,19,का,PSP,-50,-50,2, 
19,103,20,सुरुआत,NN,-50,-50,2, 
20,110,21,में,PSP,-50,-50,2, 
21,114,22,उभरा।,JJ,-50,-50,2, 
22,120,23,बढ़ती,NN,-50,-50,3, 
23,126,24,गतिशीलता,NN,-50,-50,3, 
24,135,25,और,CC,-50,-50,3, 
25,138,26,प्रौद्योगिकीय,JJ,-50,-50,3, 
26,152,27,अग्रिमों,NN,-50,-50,3, 
27,161,28,का,PSP,-50,-50,3, 
28,164,29,लोग,NN,-50,-50,3, 
29,170,30,का,PSP,-50,-50,3, 
30,173,31,बढ़ती,NN,-50,-50,3, 
31,179,32,संस्कृति,NN,-50,-50,3, 
32,188,33,और,CC,-50,-50,3, 
33,191,34,समाज,NN,-50,-50,3, 
34,196,35,अपना,PRP,-50,-50,3, 
35,201,36,से,PSP,-50,-50,3, 
36,204,37,अलग,JJ,-50,-50,3, 
37,208,38,कर,VM,-50,-50,3, 
38,213,39,का,PSP,-50,-50,3, 
39,216,40,ले,PSP,-50,-50,3, 
40,220,41,जोखिम,NN,-50,-50,3, 
41,226,42,में,PSP,-50,-50,3, 
42,230,43,हुई।,JJ,-50,-50,3, 
43,236,44,इस,DEM,-50,-50,4,  
44,239,45,जोखिम,NN,-50,-50,4, 
45,245,46,का,PSP,-50,-50,4, 
46,248,47,प्रभाव,NN,-50,-50,4, 
47,255,48,विविध,JJ,-50,-50,4, 
48,261,49,था,VM,-50,-50,4, 
49,263,50,",",SYM,-50,-50,4,
50,265,51,परंतु,CC,-50,-50,4, 
51,272,52,कुछ,QF,-50,-50,4, 
52,276,53,लोग,NN,-50,-50,4, 
53,282,54,का,PSP,-50,-50,4, 
54,285,55,ले,PSP,-50,-50,4, 
55,289,56,पारंपरिक,JJ,-50,-50,4, 
56,298,57,मानदंडों,NN,-50,-50,4, 
57,307,58,और,CC,-50,-50,4, 
58,310,59,सीमा,NN,-50,-50,4, 
59,315,60,शुल्क,NN,-50,-50,4, 
60,321,61,का,PSP,-50,-50,4, 
61,324,62,टूट,VM,-50,-50,4, 
62,330,63,शामिल,JJ,-50,-50,4, 
63,336,64,है,VM,-50,-50,4, 
64,339,65,और,CC,-50,-50,4, 
65,342,66,कैसे,WQ,-50,-50,4, 
66,347,67,काम,NN,-50,-50,4, 
67,351,68,कर,VM,-50,-50,4, 
68,356,69,है,VAUX,-50,-50,4, 
69,359,70,दुनिया,NN,-50,-50,4, 
70,366,71,का,PSP,-50,-50,4, 
71,369,72,एक,QC,-50,-50,4, 
72,372,73,संशोधित,JJ,-50,-50,4, 
73,380,74,समझ,NN,-50,-50,4, 
74,384,75,पत्र,NN,-50,-50,4, 
75,389,76,है।,JJ,-50,-50,4, 
76,394,77,समाजशास्त्री,NN,-50,-50,5,  
77,410,78,को,PSP,-50,-50,5, 
78,413,79,समझ,VM,-50,-50,5, 
79,419,80,का,PSP,-50,-50,5, 
80,422,81,ले,PSP,-50,-50,5, 
81,426,82,क्या,WQ,-50,-50,5, 
82,431,83,सामाजिक,JJ,-50,-50,5, 
83,439,84,समूह,NN,-50,-50,5, 
84,446,85,को,PSP,-50,-50,5, 
85,449,86,एक,QC,-50,-50,5, 
86,452,87,साथ,NST,-50,-50,5, 
87,456,88,धारण,NN,-50,-50,5, 
88,461,89,और,CC,-50,-50,5, 
89,464,90,भी,RP,-50,-50,5, 
90,467,91,सामाजिक,JJ,-50,-50,5, 
91,475,92,एकजुटता,NN,-50,-50,5, 
92,483,93,का,PSP,-50,-50,5, 
