,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,स्पेडलबर्ग,NN,-50,-50,1,
1,11,2,ने,PSP,-50,-50,1, 
2,14,3,बीजिंग,XC,-50,-50,1, 
3,21,4,रेड,XC,-50,-50,1, 
4,25,5,कार्ड,NN,-50,-50,1, 
5,31,6,को,PSP,-50,-50,1, 
6,34,7,डारफर,NN,-50,-50,1, 
7,40,8,पर,PSP,-50,-50,1, 
8,43,9,दर्शाया,VM,-50,-50,1, 
9,51,10,कि,CC,-50,-50,1, 
10,54,11,एक,QC,-50,-50,1,"
"
11,57,12,हावभाव,NN,-50,-50,1, 
12,64,13,में,PSP,-50,-50,1, 
13,68,14,चीन,NNP,-50,-50,1, 
14,72,15,सरकार,NN,-50,-50,1, 
15,78,16,ने,PSP,-50,-50,1, 
16,81,17,समस्या,NN,-50,-50,1, 
17,88,18,को,PSP,-50,-50,1, 
18,91,19,आश्वस्त,JJ,-50,-50,1, 
19,99,20,कर,VM,-50,-50,1, 
20,103,21,",",SYM,-50,-50,1,
21,105,22,स्टीवन,XC,-50,-50,1, 
22,112,23,स्पेडलबर्ग,NNP,-50,-50,1, 
23,123,24,को,PSP,-50,-50,1, 
24,126,25,बीजिंग,XC,-50,-50,1, 
25,133,26,ओलंपिक,NNP,-50,-50,1, 
26,140,27,से,PSP,-50,-50,1, 
27,143,28,निकाल,VM,-50,-50,1, 
28,150,29,गया,VAUX,-50,-50,1, 
29,154,30,कि,CC,-50,-50,1, 
30,157,31,डारफर,NN,-50,-50,1, 
31,163,32,में,PSP,-50,-50,1, 
32,167,33,सुडान,NN,-50,-50,1, 
33,173,34,का,PSP,-50,-50,1, 
34,176,35,नीति,NN,-50,-50,1, 
35,181,36,का,PSP,-50,-50,1, 
36,184,37,ले,PSP,-50,-50,1, 
37,188,38,चीन,NNP,-50,-50,1, 
38,192,39,का,PSP,-50,-50,1, 
39,195,40,सहायता,NN,-50,-50,1, 
40,202,41,से,PSP,-50,-50,1, 
41,205,42,बचाव,NN,-50,-50,1, 
42,210,43,कर,VM,-50,-50,1, 
43,215,44,जा,VAUX,-50,-50,1, 
44,218,45,सके।,JJ,-50,-50,1, 
45,223,46,उनका,PRP,-50,-50,2, 
