,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,समाज,XC,-50,-50,1,
1,4,2,-,SYM,-50,-50,1,
2,6,3,विज्ञान,NN,-50,-50,1, 
3,14,4,अपेक्षाकृत,JJ,-50,-50,1, 
4,25,5,नयी,JJ,-50,-50,1, 
5,29,6,शैक्षणिक,JJ,-50,-50,1, 
6,38,7,विधा,NN,-50,-50,1, 
7,43,8,है।,JJ,-50,-50,1, 
8,47,9,यह,DEM,-50,-50,2, 
9,50,10,आधुनिकता,NN,-50,-50,2, 
10,59,11,का,PSP,-50,-50,2, 
11,62,12,चुनौती,NN,-50,-50,2, 
12,72,13,का,PSP,-50,-50,2, 
13,75,14,प्रतिक्रिया,NN,-50,-50,2, 
14,87,15,में,PSP,-50,-50,2, 
15,91,16,19,QC,-50,-50,2, 
16,94,17,वीं,XC,-50,-50,2, 
17,98,18,शताब्दी,NNP,-50,-50,2, 
18,106,19,का,PSP,-50,-50,2, 
19,109,20,आरम्भ,NN,-50,-50,2, 
20,114,21,में,PSP,-50,-50,2, 
21,118,22,प्रकट,JJ,-50,-50,2, 
22,124,23,हुआ।,NN,-50,-50,2, 
23,129,24,बढ़ती,XC,-50,-50,3, 
24,135,25,गतिशीलता,NN,-50,-50,3, 
25,144,26,और,CC,-50,-50,3, 
26,147,27,तकनीकी,JJ,-50,-50,3, 
27,154,28,उन्नति,NN,-50,-50,3, 
28,161,29,का,PSP,-50,-50,3, 
29,164,30,परिणामस्वरूप,NN,-50,-50,3, 
30,177,31,लोग,NN,-50,-50,3, 
31,183,32,का,PSP,-50,-50,3, 
32,186,33,भिन्न,JJ,-50,-50,3, 
33,192,34,संस्कृति,NN,-50,-50,3, 
34,204,35,व,CC,-50,-50,3, 
35,206,36,समाजों,NN,-50,-50,3, 
36,213,37,से,PSP,-50,-50,3, 
37,216,38,संपर्क,NN,-50,-50,3, 
38,223,39,हो,VM,-50,-50,3, 
39,227,40,है।,JJ,-50,-50,3, 
40,231,41,इस,DEM,-50,-50,4, 
41,234,42,संपर्क,NN,-50,-50,4, 
42,241,43,का,PSP,-50,-50,4, 
43,244,44,प्रभाव,NN,-50,-50,4, 
44,251,45,काफी,QF,-50,-50,4, 
45,256,46,था,VM,-50,-50,4, 
46,259,47,किंतु,CC,-50,-50,4, 
47,265,48,कुछ,QF,-50,-50,4, 
48,269,49,लोग,NN,-50,-50,4, 
49,275,50,का,PSP,-50,-50,4, 
50,278,51,ले,PSP,-50,-50,4, 
51,282,52,इसमें,PRP,-50,-50,4, 
52,288,53,पारंपरिक,JJ,-50,-50,4, 
53,298,54,मान्यताओं,NN,-50,-50,4, 
54,308,55,और,CC,-50,-50,4, 
55,311,56,प्रथा,NN,-50,-50,4, 
56,319,57,का,PSP,-50,-50,4, 
57,322,58,टूट,NN,-50,-50,4, 
58,328,59,शामिल,JJ,-50,-50,4, 
59,334,60,था,VM,-50,-50,4, 
60,337,61,और,CC,-50,-50,4, 
61,340,62,इससे,PRP,-50,-50,4, 
62,345,63,नई,JJ,-50,-50,4, 
63,348,64,समझ,NN,-50,-50,4, 
64,352,65,का,PSP,-50,-50,4, 
65,355,66,जरूरत,NN,-50,-50,4, 
66,361,67,हो,VM,-50,-50,4, 
67,365,68,का,PSP,-50,-50,4, 
68,368,69,दुनिया,NN,-50,-50,4, 
69,375,70,कार्य,NN,-50,-50,4, 
70,381,71,कैसे,WQ,-50,-50,4, 
71,386,72,कर,VM,-50,-50,4, 
72,391,73,है।,JJ,-50,-50,4, 
73,395,74,समाज,NN,-50,-50,5, 
74,399,75,-,SYM,-50,-50,5,
75,401,76,वैग्यानिकों,NN,-50,-50,5, 
76,413,77,ने,PSP,-50,-50,5, 
77,416,78,इन,DEM,-50,-50,5, 
78,419,79,परिवर्तन,NN,-50,-50,5, 
79,428,80,का,PSP,-50,-50,5, 
80,431,81,प्रतिक्रिया,NN,-50,-50,5, 
81,443,82,में,PSP,-50,-50,5, 
82,447,83,यह,PRP,-50,-50,5, 
83,450,84,समझ,VM,-50,-50,5, 
84,456,85,का,PSP,-50,-50,5, 
85,459,86,कोशिश,NN,-50,-50,5, 
86,465,87,कर,VM,-50,-50,5, 
87,468,88,कि,CC,-50,-50,5, 
88,471,89,सामाजिक,JJ,-50,-50,5, 
89,479,90,समूह,NN,-50,-50,5, 
90,484,91,किस,WQ,-50,-50,5, 
91,488,92,प्रकार,NN,-50,-50,5, 
92,495,93,एक,QC,-50,-50,5, 
93,498,94,साथ,NST,-50,-50,5, 
94,502,95,रह,VM,-50,-50,5, 
95,507,96,है,VAUX,-50,-50,5, 
96,511,97,और,CC,-50,-50,5, 
97,514,98,सामाजिक,JJ,-50,-50,5, 
98,522,99,एकता,NN,-50,-50,5, 
99,527,100,का,PSP,-50,-50,5, 
100,530,101,विखंडन,NN,-50,-50,5, 
101,537,102,का,PSP,-50,-50,5, 
102,540,103,समाधान,NN,-50,-50,5, 
103,547,104,को,PSP,-50,-50,5, 
104,550,105,संभावित,JJ,-50,-50,5, 
105,558,106,समाधान,NN,-50,-50,5, 
106,565,107,खोज,VM,-50,-50,5, 
107,571,108,का,PSP,-50,-50,5, 
108,574,109,प्रयास,NN,-50,-50,5, 
109,581,110,भी,RP,-50,-50,5, 
110,584,111,किया।,JJ,-50,-50,5, 
111,590,112,शब्द,NN,-50,-50,6, 
112,595,113,समाज,NN,-50,-50,6, 
113,600,114,विज्ञान,NN,-50,-50,6, 
114,608,115,का,PSP,-50,-50,6, 
115,611,116,व्युत्पत्ति,NN,-50,-50,6, 
116,623,117,लातिन,XC,-50,-50,6, 
117,629,118,शब्द,NN,-50,-50,6, 
118,635,119,से,PSP,-50,-50,6,  
119,638,120,1838,QC,-50,-50,6, 
120,643,121,में,PSP,-50,-50,6, 
121,647,122,ऑगस्ट,NNP,-50,-50,6, 
122,653,123,कॉम्टे,NN,-50,-50,6, 
123,660,124,का,PSP,-50,-50,6, 
124,663,125,द्वारा,PSP,-50,-50,6, 
125,670,126,टर्म,XC,-50,-50,6, 
126,675,127,सोसिउस,NN,-50,-50,6, 
127,682,128,socius,VM,-50,-50,6, 
128,689,129,(,SYM,-50,-50,6,
129,690,130,साथी,NN,-50,-50,6,
130,695,131,",",SYM,-50,-50,6,
131,697,132,सहायक,NN,-50,-50,6, 
132,702,133,),SYM,-50,-50,6,
133,704,134,और,CC,-50,-50,6, 
134,707,135,यूनानी,JJ,-50,-50,6, 
135,714,136,शब्द,NN,-50,-50,6, 
136,719,137,logia,NN,-50,-50,6, 
137,725,138,(,SYM,-50,-50,6,
138,726,139,वाक्,NN,-50,-50,6,
139,731,140,का,PSP,-50,-50,6, 
140,734,141,अध्ययन,NN,-50,-50,6, 
141,740,142,),SYM,-50,-50,6,
142,742,143,कर,VM,-50,-50,6, 
143,745,144,गई,VAUX,-50,-50,6, 
144,748,145,थी।,JJ,-50,-50,6, 
