,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,लोग,NN,-50,-50,1,
1,6,2,ने,PSP,-50,-50,1, 
2,9,3,जीवनयापन,NN,-50,-50,1, 
3,18,4,का,PSP,-50,-50,1, 
4,21,5,लागत,NN,-50,-50,1, 
5,26,6,में,PSP,-50,-50,1, 
6,30,7,वृद्धि,NN,-50,-50,1, 
7,37,8,का,PSP,-50,-50,1, 
8,40,9,सामना,NN,-50,-50,1, 
9,46,10,कर,VM,-50,-50,1, 
10,51,11,ब्रिटिश,JJ,-50,-50,2,"
"
11,59,12,परिवार,NN,-50,-50,2, 
12,68,13,ने,PSP,-50,-50,2, 
13,71,14,भोजन,NN,-50,-50,2, 
14,76,15,का,PSP,-50,-50,2, 
15,79,16,रूप,NN,-50,-50,2, 
16,83,17,में,PSP,-50,-50,2, 
17,87,18,अतिरिक्त,JJ,-50,-50,2, 
18,96,19,"31,300",QC,-50,-50,2, 
19,103,20,£,NN,-50,-50,2,
20,105,21,प्रति,PSP,-50,-50,2, 
21,111,22,वर्ष,NN,-50,-50,2, 
22,116,23,का,PSP,-50,-50,2, 
23,119,24,भुगतान,NN,-50,-50,2, 
24,126,25,कर,VM,-50,-50,2, 
25,131,26,और,CC,-50,-50,2, 
26,134,27,ईंधन,NN,-50,-50,2, 
27,139,28,का,PSP,-50,-50,2, 
28,142,29,कीमत,NN,-50,-50,2, 
29,149,30,में,PSP,-50,-50,2, 
30,153,31,17,QC,-50,-50,2, 
31,156,32,वर्ष,NN,-50,-50,2, 
32,163,33,में,PSP,-50,-50,2, 
33,167,34,सबसे,INTF,-50,-50,2, 
34,172,35,तेज़,NNP,-50,-50,2, 
35,177,36,दर,NN,-50,-50,2, 
36,180,37,से,PSP,-50,-50,2, 
37,183,38,वृद्धि,NN,-50,-50,2, 
38,190,39,हुई।,JJ,-50,-50,2, 
39,195,40,पिछला,JJ,-50,-50,3, 
40,201,41,वर्ष,NN,-50,-50,3, 
41,206,42,सुपरमार्केट,NN,-50,-50,3, 
42,218,43,का,PSP,-50,-50,3, 
43,221,44,कीमत,NN,-50,-50,3, 
44,228,45,एक,QC,-50,-50,3, 
45,231,46,चौंका,VM,-50,-50,3, 
46,239,47,वाली,PSP,-50,-50,3, 
47,244,48,दर,NN,-50,-50,3, 
48,247,49,पर,PSP,-50,-50,3, 
49,250,50,पहुँच,VM,-50,-50,3, 
50,256,51,गईं।,JJ,-50,-50,3, 
