,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,कातिल,JJ,-50,-50,1,
1,6,2,नर्स,NN,-50,-50,1, 
2,11,3,जीवन,NN,-50,-50,1, 
3,16,4,का,PSP,-50,-50,1, 
4,19,5,चार,QC,-50,-50,1, 
5,23,6,वाक्य,NN,-50,-50,1, 
6,29,7,ग्रहण,NN,-50,-50,1, 
7,35,8,कर,VM,-50,-50,1, 
8,40,9,है।,JJ,-50,-50,1, 
9,44,10,आज,NN,-50,-50,2, 
10,47,11,चिकित्सालय,NN,-50,-50,2, 
11,58,12,नर्स,NN,-50,-50,2, 
12,62,13,",",SYM,-50,-50,2,
13,64,14,कॉलिन,XC,-50,-50,2, 
14,70,15,नोरिस,NN,-50,-50,2, 
15,76,16,अपना,PRP,-50,-50,2, 
16,81,17,चार,QC,-50,-50,2, 
17,85,18,मरीज,NN,-50,-50,2, 
18,92,19,का,PSP,-50,-50,2, 
19,95,20,हत्या,NN,-50,-50,2, 
20,101,21,का,PSP,-50,-50,2, 
21,104,22,कारन,NN,-50,-50,2, 
22,109,23,आजीवन,JJ,-50,-50,2, 
23,115,24,कारावास,NN,-50,-50,2, 
24,123,25,में,PSP,-50,-50,2, 
25,127,26,हैं।,JJ,-50,-50,2, 
26,132,27,ग्लासगो,NN,-50,-50,3, 
27,140,28,का,PSP,-50,-50,3, 
28,143,29,32,QC,-50,-50,3, 
29,146,30,वर्षीय,JJ,-50,-50,3, 
30,153,31,नोरिस,NN,-50,-50,3, 
31,159,32,ने,PSP,-50,-50,3, 
32,162,33,मारा,XC,-50,-50,3, 
33,167,34,चार,QC,-50,-50,3, 
34,171,35,महिला,NN,-50,-50,3, 
35,179,36,को,PSP,-50,-50,3, 
36,182,37,2002,QC,-50,-50,3, 
37,187,38,में,PSP,-50,-50,3, 
38,190,39,",",SYM,-50,-50,3,
39,192,40,विशाल,JJ,-50,-50,3, 
40,197,41,-,SYM,-50,-50,3,
41,198,42,राशि,NN,-50,-50,3,
42,203,43,का,PSP,-50,-50,3, 
43,206,44,नींद,NN,-50,-50,3, 
44,211,45,का,PSP,-50,-50,3, 
45,214,46,दवा,NN,-50,-50,3, 
46,218,47,देकर।,JJ,-50,-50,3, 
47,224,48,कल,NN,-50,-50,4, 
48,226,49,",",SYM,-50,-50,4,
49,228,50,उसे,PRP,-50,-50,4, 
50,232,51,हत्या,NN,-50,-50,4, 
51,238,52,लंबा,JJ,-50,-50,4, 
52,243,53,परीक्षण,NN,-50,-50,4, 
53,251,54,का,PSP,-50,-50,4, 
54,254,55,अनुसरण,NN,-50,-50,4, 
55,261,56,कर,VM,-50,-50,4, 
56,266,57,का,PSP,-50,-50,4, 
57,269,58,चार,QC,-50,-50,4, 
58,273,59,गणना,NN,-50,-50,4, 
59,278,60,का,PSP,-50,-50,4, 
60,281,61,अपराधी,NN,-50,-50,4, 
61,288,62,खोज,VM,-50,-50,4, 
62,293,63,गया,VAUX,-50,-50,4, 
63,297,64,था।,NN,-50,-50,4, 
64,301,65,उसे,PRP,-50,-50,5, 
65,305,66,प्रत्येक,QF,-50,-50,5, 
66,314,67,हत्या,NN,-50,-50,5, 
67,320,68,का,PSP,-50,-50,5, 
68,323,69,ले,PSP,-50,-50,5, 
69,328,70,चार,QC,-50,-50,5, 
70,332,71,वाक्य,NN,-50,-50,5, 
71,338,72,का,PSP,-50,-50,5, 
72,341,73,एक,QC,-50,-50,5, 
73,344,74,जीवन,NN,-50,-50,5, 
74,349,75,दे,VM,-50,-50,5, 
75,354,76,गया,VAUX,-50,-50,5, 
76,358,77,था।,NN,-50,-50,5, 
77,362,78,उसे,PRP,-50,-50,6, 
78,366,79,कम,QF,-50,-50,6, 
79,369,80,से,PSP,-50,-50,6, 
80,372,81,कम,QF,-50,-50,6, 
81,375,82,30,QC,-50,-50,6, 
82,378,83,साल,NN,-50,-50,6, 
83,382,84,सेवा,NN,-50,-50,6, 
84,387,85,कर,VM,-50,-50,6, 
85,392,86,होगी।,JJ,-50,-50,6, 
86,398,87,पुलिस,NN,-50,-50,7, 
87,404,88,अधिकारी,JJ,-50,-50,7, 
88,412,89,च्रिस,XC,-50,-50,7, 
89,418,90,ग्रेग्ग,NN,-50,-50,7, 
90,426,91,ने,PSP,-50,-50,7, 
91,429,92,कह,VM,-50,-50,7, 
92,433,93,कि,CC,-50,-50,7, 
93,436,94,नोरिस,NN,-50,-50,7, 
94,442,95,आश्चर्यजनक,JJ,-50,-50,7, 
95,453,96,रूप,NN,-50,-50,7, 
96,457,97,से,PSP,-50,-50,7, 
97,460,98,आस,NST,-50,-50,7, 
98,462,99,-,SYM,-50,-50,7,
99,463,100,पास,NST,-50,-50,7,
100,467,101,चिकित्सालय,NN,-50,-50,7, 
101,478,102,का,PSP,-50,-50,7, 
102,481,103,अभिनय,NN,-50,-50,7, 
103,487,104,कर,VM,-50,-50,7, 
104,492,105,रह,VAUX,-50,-50,7, 
105,496,106,थीं।,JJ,-50,-50,7, 
106,501,107,केवल,RB,-50,-50,8, 
107,506,108,दूसरा,QO,-50,-50,8, 
108,512,109,चिकित्सालय,NN,-50,-50,8, 
109,523,110,कर्मचारीयों,NN,-50,-50,8, 
110,535,111,का,PSP,-50,-50,8, 
111,538,112,जागरूकता,NN,-50,-50,8, 
112,547,113,ही,RP,-50,-50,8, 
113,550,114,उसको,PRP,-50,-50,8, 
114,555,115,और,CC,-50,-50,8, 
115,558,116,हत्या,NN,-50,-50,8, 
116,566,117,को,PSP,-50,-50,8, 
117,569,118,रोक,VM,-50,-50,8, 
118,573,119,सक,VAUX,-50,-50,8, 
119,578,120,है।,JJ,-50,-50,8, 
120,582,121,पुलिस,NN,-50,-50,9, 
121,588,122,ने,PSP,-50,-50,9, 
122,591,123,जान,VM,-50,-50,9, 
123,596,124,कि,CC,-50,-50,9, 
