,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,जीवनयापन,NN,-50,-50,1,
1,9,2,का,PSP,-50,-50,1, 
2,12,3,खर्च,NN,-50,-50,1, 
3,17,4,में,PSP,-50,-50,1, 
4,21,5,वृद्धि,NN,-50,-50,1, 
5,28,6,से,PSP,-50,-50,1, 
6,31,7,परिवार,NN,-50,-50,1, 
7,38,8,प्रभावित,JJ,-50,-50,1, 
8,47,9,ब्रिटिश,JJ,-50,-50,2,"
"
9,55,10,परिवार,NN,-50,-50,2, 
10,64,11,को,PSP,-50,-50,2, 
11,67,12,इस,DEM,-50,-50,2, 
12,70,13,वर्ष,NN,-50,-50,2, 
13,75,14,31300,QC,-50,-50,2, 
14,81,15,पाउंड,NN,-50,-50,2, 
15,87,16,अतिरिक्त,JJ,-50,-50,2, 
16,96,17,खर्च,NN,-50,-50,2, 
17,101,18,कर,VM,-50,-50,2, 
18,106,19,पड़े,JJ,-50,-50,2, 
19,111,20,क्योंकि,CC,-50,-50,2, 
20,119,21,खाद्य,NN,-50,-50,2, 
21,125,22,और,CC,-50,-50,2, 
22,128,23,ईंधन,NN,-50,-50,2, 
23,133,24,का,PSP,-50,-50,2, 
24,136,25,कीमत,NN,-50,-50,2, 
25,143,26,17,QC,-50,-50,2, 
26,146,27,में,PSP,-50,-50,2, 
27,150,28,सबसे,INTF,-50,-50,2, 
28,155,29,तेज,JJ,-50,-50,2, 
29,159,30,दर,NN,-50,-50,2, 
30,162,31,से,PSP,-50,-50,2, 
31,165,32,बढ़ीं।,JJ,-50,-50,2, 
32,172,33,पिछला,JJ,-50,-50,3, 
33,178,34,साल,NN,-50,-50,3, 
34,182,35,में,PSP,-50,-50,3, 
35,186,36,सुपरमार्केट्स,NN,-50,-50,3, 
36,200,37,में,PSP,-50,-50,3, 
37,204,38,कीमत,NN,-50,-50,3, 
38,211,39,चौंका,VM,-50,-50,3, 
39,219,40,वाला,PSP,-50,-50,3, 
40,224,41,दर,NN,-50,-50,3, 
