,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,शिकारी,NN,-50,-50,1,
1,6,2,-,SYM,-50,-50,1,
2,7,3,समूह,NN,-50,-50,1,
3,12,4,का,PSP,-50,-50,1, 
4,15,5,अधिकांश,JJ,-50,-50,1, 
5,23,6,समाज,NN,-50,-50,1, 
6,28,7,बंजारे,JJ,-50,-50,1, 
7,35,8,है,VM,-50,-50,1, 
8,38,9,,SYM,-50,-50,1,
9,40,10,ऐसे,DEM,-50,-50,2, 
10,44,11,अनुवर्ती,NN,-50,-50,2, 
11,53,12,समाज,NN,-50,-50,2, 
12,58,13,में,PSP,-50,-50,2, 
13,62,14,निर्वाह,NN,-50,-50,2, 
14,70,15,कर,VM,-50,-50,2, 
15,75,16,मुश्किल,JJ,-50,-50,2, 
16,83,17,है,VM,-50,-50,2, 
17,86,18,क्योंकि,CC,-50,-50,2, 
18,94,19,एक,QC,-50,-50,2, 
19,97,20,क्षेत्र,NN,-50,-50,2, 
20,105,21,का,PSP,-50,-50,2, 
21,108,22,संसाधन,NN,-50,-50,2, 
22,115,23,तेजी,RB,-50,-50,2, 
23,120,24,से,PSP,-50,-50,2, 
24,123,25,समाप्त,JJ,-50,-50,2, 
25,130,26,हो,VM,-50,-50,2, 
26,133,27,सक,VAUX,-50,-50,2, 
27,138,28,है,VAUX,-50,-50,2, 
28,141,29,,SYM,-50,-50,2,
29,143,30,शिकारी,NN,-50,-50,3, 
30,149,31,-,SYM,-50,-50,3,
31,150,32,समूह,NN,-50,-50,3,
32,155,33,समाज,NN,-50,-50,3, 
33,160,34,का,PSP,-50,-50,3, 
34,163,35,निर्वाह,NN,-50,-50,3, 
35,171,36,प्रणाली,NN,-50,-50,3, 
36,179,37,का,PSP,-50,-50,3, 
37,182,38,परिणामस्वरूप,NN,-50,-50,3, 
38,195,39,इनका,PRP,-50,-50,3, 
39,200,40,कम,QF,-50,-50,3, 
40,203,41,जनसंख्या,NN,-50,-50,3, 
41,212,42,घनत्व,NN,-50,-50,3, 
42,218,43,है,VM,-50,-50,3, 
43,220,44,,SYM,-50,-50,3,
44,222,45,कृषि,XC,-50,-50,4, 
45,227,46,निर्वाह,NN,-50,-50,4, 
46,235,47,प्रणाली,NN,-50,-50,4, 
47,243,48,जनसंख्या,NN,-50,-50,4, 
48,252,49,बंजर,JJ,-50,-50,4, 
49,257,50,छोड़ी,XC,-50,-50,4, 
50,263,51,गई,VAUX,-50,-50,4, 
51,266,52,भूमि,NN,-50,-50,4, 
52,271,53,का,PSP,-50,-50,4, 
53,274,54,तुल,NN,-50,-50,4, 
54,280,55,में,PSP,-50,-50,4, 
55,284,56,60,QC,-50,-50,4, 
56,287,57,से,PSP,-50,-50,4, 
57,290,58,100,QC,-50,-50,4, 
58,294,59,गुना,VM,-50,-50,4, 
59,299,60,अधिक,QF,-50,-50,4, 
60,304,61,से,PSP,-50,-50,4, 
61,307,62,अधिक,QF,-50,-50,4, 
62,312,63,घनत्व,NN,-50,-50,4, 
63,318,64,का,PSP,-50,-50,4, 
64,321,65,समर्थन,NN,-50,-50,4, 
65,328,66,कर,VM,-50,-50,4, 
66,331,67,सक,VAUX,-50,-50,4, 
67,336,68,है,VAUX,-50,-50,4, 
68,339,69,,SYM,-50,-50,4,
69,341,70,शिकारी,JJ,-50,-50,5, 
70,348,71,समाज,NN,-50,-50,5, 
71,353,72,भी,RP,-50,-50,5, 
72,356,73,गैर,XC,-50,-50,5, 
73,359,74,-,SYM,-50,-50,5,
74,360,75,पदानुक्रमिक,JJ,-50,-50,5,
75,372,76,सामाजिक,JJ,-50,-50,5, 
76,380,77,संरचना,NN,-50,-50,5, 
77,389,78,हो,VM,-50,-50,5, 
78,392,79,जा,VAUX,-50,-50,5, 
79,397,80,है,VAUX,-50,-50,5, 
80,400,81,",",SYM,-50,-50,5,
81,402,82,हालांकि,CC,-50,-50,5, 
82,410,83,यह,DEM,-50,-50,5, 
83,413,84,हमेशा,NN,-50,-50,5, 
84,419,85,का,PSP,-50,-50,5, 
85,422,86,स्थिति,NN,-50,-50,5, 
86,429,87,नहीं,NEG,-50,-50,5, 
87,434,88,है,VM,-50,-50,5, 
88,436,89,,SYM,-50,-50,5,
89,438,90,क्योंकि,CC,-50,-50,6, 
90,446,91,शिकारी,NN,-50,-50,6, 
91,452,92,-,SYM,-50,-50,6,
92,453,93,समूह,NN,-50,-50,6,
93,458,94,बंजारे,JJ,-50,-50,6, 
94,465,95,हो,VM,-50,-50,6, 
95,468,96,जा,VAUX,-50,-50,6, 
96,473,97,है,VAUX,-50,-50,6, 
97,476,98,",",SYM,-50,-50,6,
98,478,99,वह,PRP,-50,-50,6, 
99,481,100,आम,JJ,-50,-50,6, 
100,484,101,तौर,NN,-50,-50,6, 
101,488,102,पर,PSP,-50,-50,6, 
102,491,103,अधिशेष,JJ,-50,-50,6, 
103,498,104,भोजन,NN,-50,-50,6, 
104,503,105,संग्रहीत,JJ,-50,-50,6, 
105,512,106,कर,VM,-50,-50,6, 
106,516,107,इसकी,PRP,-50,-50,6, 
107,521,108,संभावना,NN,-50,-50,6, 
108,529,109,नहीं,NEG,-50,-50,6, 
109,534,110,हो,VM,-50,-50,6, 
110,538,111,,SYM,-50,-50,6,
111,540,112,परिणामस्वरूप,NN,-50,-50,7, 
112,552,113,",",SYM,-50,-50,7,
113,554,114,पूर्णकालिक,JJ,-50,-50,7, 
114,565,115,नेता,NN,-50,-50,7, 
115,571,116,",",SYM,-50,-50,7,
116,573,117,नौकरशाहों,NN,-50,-50,7, 
117,582,118,",",SYM,-50,-50,7,
118,584,119,या,CC,-50,-50,7, 
119,587,120,कारीगर,NN,-50,-50,7, 
120,596,121,को,PSP,-50,-50,7, 
121,599,122,शायद,RB,-50,-50,7, 
122,604,123,ही,RP,-50,-50,7, 
123,607,124,कभी,PRP,-50,-50,7, 
124,611,125,शिकारी,NN,-50,-50,7, 
125,617,126,-,SYM,-50,-50,7,
126,618,127,समूह,NN,-50,-50,7,
127,623,128,समाजों,NN,-50,-50,7, 
128,630,129,द्वारा,PSP,-50,-50,7, 
129,637,130,समर्थित,JJ,-50,-50,7, 
130,645,131,हो,VM,-50,-50,7, 
131,647,132,,SYM,-50,-50,7,
