,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,समाज,NN,-50,-50,1,
1,5,2,विज्ञान,NN,-50,-50,1, 
2,13,3,एक,QC,-50,-50,1, 
3,16,4,अपेक्षाकृत,JJ,-50,-50,1, 
4,27,5,नया,JJ,-50,-50,1, 
5,31,6,शैक्षणिक,JJ,-50,-50,1, 
6,40,7,अनुशासन,NN,-50,-50,1, 
7,48,8,है।,JJ,-50,-50,1, 
8,52,9,यह,DEM,-50,-50,2, 
9,55,10,आधुनिकता,NN,-50,-50,2, 
10,64,11,का,PSP,-50,-50,2, 
11,67,12,चुनौती,NN,-50,-50,2, 
12,77,13,का,PSP,-50,-50,2, 
13,80,14,प्रतिक्रिया,NN,-50,-50,2, 
14,92,15,में,PSP,-50,-50,2, 
15,96,16,19,QC,-50,-50,2, 
16,99,17,शताब्दी,NNP,-50,-50,2, 
17,107,18,का,PSP,-50,-50,2, 
18,110,19,शुरुआत,NN,-50,-50,2, 
19,117,20,में,PSP,-50,-50,2, 
20,121,21,प्रकट,JJ,-50,-50,2, 
21,127,22,हुआ।,JJ,-50,-50,2, 
22,132,23,बढ़ती,NN,-50,-50,3, 
23,138,24,हो,VM,-50,-50,3, 
24,142,25,गतिशीलता,NN,-50,-50,3, 
25,151,26,और,CC,-50,-50,3, 
26,154,27,तकनीकी,NN,-50,-50,3, 
27,161,28,का,PSP,-50,-50,3, 
28,164,29,परिनामस्वरूप,JJ,-50,-50,3, 
29,177,30,लोग,NN,-50,-50,3, 
30,183,31,में,PSP,-50,-50,3, 
31,187,32,बढ़ता,XC,-50,-50,3, 
32,193,33,एवं,CC,-50,-50,3, 
33,197,34,बदल,VM,-50,-50,3, 
34,202,35,हो,VAUX,-50,-50,3, 
35,206,36,संस्कृति,NN,-50,-50,3, 
36,215,37,और,CC,-50,-50,3, 
37,218,38,समाज,NN,-50,-50,3, 
38,223,39,का,PSP,-50,-50,3, 
39,226,40,प्रदर्शन,NN,-50,-50,3, 
40,234,41,",",SYM,-50,-50,3,
41,236,42,जो,PRP,-50,-50,3, 
42,239,43,उनका,PRP,-50,-50,3, 
43,244,44,अपना,PRP,-50,-50,3, 
44,249,45,नहीं,NEG,-50,-50,3, 
45,254,46,है।,NN,-50,-50,3, 
46,258,47,इस,DEM,-50,-50,4, 
47,261,48,प्रदर्शन,NN,-50,-50,4, 
48,270,49,का,PSP,-50,-50,4, 
49,273,50,प्रभाव,NN,-50,-50,4, 
50,280,51,बिल्कुल,RB,-50,-50,4, 
51,288,52,अलग,JJ,-50,-50,4, 
52,292,53,था,VM,-50,-50,4, 
53,294,54,",",SYM,-50,-50,4,
54,296,55,कुछ,QF,-50,-50,4, 
55,300,56,लोग,NN,-50,-50,4, 
56,306,57,का,PSP,-50,-50,4, 
57,309,58,ले,PSP,-50,-50,4, 
58,314,59,पारंपरिक,JJ,-50,-50,4, 
59,324,60,मानकों,NN,-50,-50,4, 
60,331,61,एवं,CC,-50,-50,4, 
61,335,62,प्रथा,NN,-50,-50,4, 
62,343,63,का,PSP,-50,-50,4, 
63,346,64,खराबी,NN,-50,-50,4, 
64,352,65,और,CC,-50,-50,4, 
65,355,66,दुनिया,NN,-50,-50,4, 
66,362,67,कैसे,WQ,-50,-50,4, 
67,367,68,काम,NN,-50,-50,4, 
68,371,69,कर,VM,-50,-50,4, 
69,376,70,है,VAUX,-50,-50,4, 
70,379,71,इसको,PRP,-50,-50,4, 
71,384,72,दोहरा,JJ,-50,-50,4, 
72,392,73,था।,JJ,-50,-50,4, 
73,396,74,समाजसुधारकों,NN,-50,-50,5, 
74,409,75,ने,PSP,-50,-50,5, 
75,412,76,कोशिश,NN,-50,-50,5, 
76,418,77,कर,VM,-50,-50,5, 
77,423,78,हल,NN,-50,-50,5, 
78,426,79,निकाल,VM,-50,-50,5, 
79,433,80,कि,CC,-50,-50,5, 
80,436,81,क्या,WQ,-50,-50,5, 
81,441,82,है,VM,-50,-50,5, 
82,444,83,जो,PRP,-50,-50,5, 
83,447,84,सामाजिक,JJ,-50,-50,5, 
84,455,85,समूह,NN,-50,-50,5, 
85,462,86,को,PSP,-50,-50,5, 
86,465,87,एक,QC,-50,-50,5, 
87,468,88,साथ,NST,-50,-50,5, 
88,472,89,रख,VM,-50,-50,5, 
89,477,90,है,VAUX,-50,-50,5, 
90,480,91,और,CC,-50,-50,5, 
91,483,92,सामाजिक,JJ,-50,-50,5, 
92,491,93,भाईचारा,NN,-50,-50,5, 
93,499,94,का,PSP,-50,-50,5, 
94,502,95,खराबी,NN,-50,-50,5, 
95,508,96,का,PSP,-50,-50,5, 
