,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,जी,VM,-50,-50,1,
1,5,2,का,PSP,-50,-50,1, 
2,8,3,खर्चा,NN,-50,-50,1, 
3,14,4,में,PSP,-50,-50,1, 
4,18,5,हो,VM,-50,-50,1, 
5,21,6,रह,VAUX,-50,-50,1, 
6,25,7,वृद्धि,NN,-50,-50,1, 
7,32,8,से,PSP,-50,-50,1, 
8,35,9,मुश्किल,NN,-50,-50,1, 
9,43,10,में,PSP,-50,-50,1, 
10,47,11,परिवार,NN,-50,-50,1, 
11,54,12,पिछला,JJ,-50,-50,2,"
"
12,60,13,17,QC,-50,-50,2, 
13,63,14,वर्ष,NN,-50,-50,2, 
14,70,15,में,PSP,-50,-50,2, 
15,74,16,सबसे,INTF,-50,-50,2, 
16,79,17,तेजी,RB,-50,-50,2, 
17,84,18,से,PSP,-50,-50,2, 
18,87,19,बढ़ी,NN,-50,-50,2, 
19,92,20,भोजन,NN,-50,-50,2, 
20,97,21,और,CC,-50,-50,2, 
21,100,22,ईंधन,NN,-50,-50,2, 
22,105,23,का,PSP,-50,-50,2, 
23,108,24,कीमत,NN,-50,-50,2, 
24,115,25,का,PSP,-50,-50,2, 
25,118,26,वजह,NN,-50,-50,2, 
26,122,27,से,PSP,-50,-50,2, 
27,125,28,ब्रितानी,JJ,-50,-50,2, 
28,134,29,परिवार,NN,-50,-50,2, 
29,143,30,को,PSP,-50,-50,2, 
30,146,31,सालाना,NN,-50,-50,2, 
31,153,32,"31,300",QC,-50,-50,2, 
32,160,33,पाउंड,NN,-50,-50,2, 
33,166,34,अधिक,QF,-50,-50,2, 
34,171,35,खर्च,NN,-50,-50,2, 
35,176,36,कर,VM,-50,-50,2, 
36,181,37,पड़,NN,-50,-50,2, 
37,185,38,रह,VM,-50,-50,2, 
38,189,39,है,VAUX,-50,-50,2, 
39,191,40,,SYM,-50,-50,2,
40,193,41,पिछला,JJ,-50,-50,3, 
41,199,42,एक,QC,-50,-50,3, 
42,202,43,साल,NN,-50,-50,3, 
43,206,44,का,PSP,-50,-50,3, 
44,209,45,दौरान,NST,-50,-50,3, 
45,215,46,सुपरमार्केट्स,NN,-50,-50,3, 
46,229,47,में,PSP,-50,-50,3, 
47,233,48,कीमत,NN,-50,-50,3, 
48,240,49,बहुत,QF,-50,-50,3, 
49,245,50,तेजी,RB,-50,-50,3, 
50,250,51,से,PSP,-50,-50,3, 
51,253,52,बढ़ीं,VM,-50,-50,3, 
52,259,53,है,VAUX,-50,-50,3, 
53,262,54,,SYM,-50,-50,3,
54,264,55,विश्लेषकों,NN,-50,-50,4, 
55,275,56,ने,PSP,-50,-50,4, 
56,278,57,चेतावनी,NN,-50,-50,4, 
57,286,58,दे,VM,-50,-50,4, 
58,289,59,है,VAUX,-50,-50,4, 
59,292,60,कि,CC,-50,-50,4, 
60,295,61,कीमत,NN,-50,-50,4, 
61,302,62,अभी,PRP,-50,-50,4, 
62,306,63,आगा,NST,-50,-50,4, 
63,310,64,और,INTF,-50,-50,4, 
64,313,65,भी,RP,-50,-50,4, 
65,316,66,बढ़ेंगीं,VM,-50,-50,4, 
66,324,67,",",SYM,-50,-50,4,
67,326,68,जो,PRP,-50,-50,4, 
68,332,69,बैंक,NN,-50,-50,4, 
69,337,70,ऑफ,XC,-50,-50,4, 
70,340,71,इंग्लैंड,NNP,-50,-50,4, 
71,349,72,को,PSP,-50,-50,4, 
72,352,73,ब्याज,XC,-50,-50,4, 
73,358,74,दर,NN,-50,-50,4, 
74,361,75,घटा,VM,-50,-50,4, 
75,367,76,में,PSP,-50,-50,4, 
76,371,77,मुश्किल,JJ,-50,-50,4, 
77,379,78,हो,VM,-50,-50,4, 
78,382,79,रह,VAUX,-50,-50,4, 
79,386,80,है,VAUX,-50,-50,4, 
80,389,81,क्योंकि,CC,-50,-50,4, 
81,397,82,यह,PRP,-50,-50,4, 
82,400,83,खुद,PRP,-50,-50,4, 
83,404,84,मुद्रास्फीति,NN,-50,-50,4, 
84,417,85,और,CC,-50,-50,4, 
85,420,86,अर्थव्यवस्था,NN,-50,-50,4, 
86,433,87,पर,PSP,-50,-50,4, 
87,436,88,नियंत्रण,NN,-50,-50,4, 
88,445,89,रख,VM,-50,-50,4, 
89,450,90,में,PSP,-50,-50,4, 
90,454,91,जूझ,VM,-50,-50,4, 
91,458,92,रह,VAUX,-50,-50,4, 
92,462,93,है,VAUX,-50,-50,4, 
93,464,94,,SYM,-50,-50,4,
94,466,95,वेतन,NN,-50,-50,5, 
95,471,96,वृद्धि,NN,-50,-50,5, 
96,478,97,से,PSP,-50,-50,5, 
97,481,98,पहले,NST,-50,-50,5, 
98,486,99,बढ़ती,XC,-50,-50,5, 
99,492,100,कीमत,NN,-50,-50,5, 
