,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,अधिकतर,JJ,-50,-50,1,
1,7,2,शिकारी,NN,-50,-50,1, 
2,17,3,का,PSP,-50,-50,1, 
3,20,4,समाज,NN,-50,-50,1, 
4,25,5,यायावर,NN,-50,-50,1, 
5,32,6,है,VM,-50,-50,1, 
6,36,7,,SYM,-50,-50,1,
7,38,8,ऐसी,DEM,-50,-50,2, 
8,42,9,प्रणाली,NN,-50,-50,2, 
9,50,10,में,PSP,-50,-50,2, 
10,54,11,निर्वाह,NN,-50,-50,2, 
11,62,12,कर,VM,-50,-50,2, 
12,67,13,कठिन,JJ,-50,-50,2, 
13,72,14,है,VM,-50,-50,2, 
14,75,15,जो,PRP,-50,-50,2, 
15,82,16,एक,QC,-50,-50,2, 
16,85,17,संसाधन,NN,-50,-50,2, 
17,92,18,का,PSP,-50,-50,2, 
18,95,19,सूत्र,NN,-50,-50,2, 
19,101,20,जल्दी,RB,-50,-50,2, 
20,107,21,समाप्त,JJ,-50,-50,2, 
21,114,22,हो,VM,-50,-50,2, 
22,117,23,जा,VAUX,-50,-50,2, 
23,121,24,,SYM,-50,-50,2,
24,124,25,शिकारी,JJ,-50,-50,3,  
25,131,26,समुदाय,NN,-50,-50,3, 
26,138,27,का,PSP,-50,-50,3, 
27,141,28,कम,QF,-50,-50,3, 
28,144,29,जनसंख्या,NN,-50,-50,3, 
29,153,30,घनत्व,NN,-50,-50,3, 
30,159,31,उनकी,PRP,-50,-50,3, 
31,164,32,निर्वाह,NN,-50,-50,3, 
32,172,33,प्रणाली,NN,-50,-50,3, 
33,180,34,का,PSP,-50,-50,3, 
34,183,35,कारण,NN,-50,-50,3, 
35,188,36,है,VM,-50,-50,3, 
36,190,37,,SYM,-50,-50,3,
37,193,38,कृषि,XC,-50,-50,4,  
38,198,39,निर्वाह,NN,-50,-50,4, 
39,206,40,का,PSP,-50,-50,4, 
40,209,41,प्रणालियाँ,NN,-50,-50,4, 
41,220,42,जनसंख्या,NN,-50,-50,4, 
42,229,43,घनत्व,NN,-50,-50,4, 
43,235,44,को,PSP,-50,-50,4, 
44,238,45,60,QC,-50,-50,4, 
45,241,46,से,PSP,-50,-50,4, 
46,244,47,100,QC,-50,-50,4, 
47,249,48,गुना,QF,-50,-50,4,  
48,254,49,तक,RP,-50,-50,4, 
49,257,50,कर,VM,-50,-50,4, 
50,260,51,सक,VAUX,-50,-50,4, 
51,265,52,है,VAUX,-50,-50,4, 
52,269,53,जो,PRP,-50,-50,4, 
53,272,54,कि,CC,-50,-50,4, 
54,275,55,अनुपजाऊ,JJ,-50,-50,4, 
55,283,56,भूमि,NN,-50,-50,4, 
56,288,57,को,PSP,-50,-50,4, 
57,291,58,छोड़े,NN,-50,-50,4, 
58,297,59,जान,VM,-50,-50,4, 
59,302,60,से,PSP,-50,-50,4, 
60,305,61,कहीं,PRP,-50,-50,4, 
61,310,62,ज्यादा,QF,-50,-50,4, 
62,317,63,है,VM,-50,-50,4, 
63,319,64,,NN,-50,-50,4,
