,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,समाजशास्त्र,NN,-50,-50,1,
1,12,2,एक,QC,-50,-50,1, 
2,15,3,अपेक्षाकृत,JJ,-50,-50,1, 
3,26,4,नया,JJ,-50,-50,1, 
4,30,5,शैक्षिक,JJ,-50,-50,1, 
5,38,6,क्षेत्र,NN,-50,-50,1, 
6,46,7,है,VM,-50,-50,1, 
7,48,8,,SYM,-50,-50,1,
8,50,9,यह,DEM,-50,-50,2, 
9,53,10,आधुनिकता,NN,-50,-50,2, 
10,62,11,का,PSP,-50,-50,2, 
11,65,12,चुनौती,NN,-50,-50,2, 
12,75,13,का,PSP,-50,-50,2, 
13,78,14,जवाब,NN,-50,-50,2, 
14,83,15,में,PSP,-50,-50,2, 
15,87,16,19,QC,-50,-50,2, 
16,89,17,वीं,XC,-50,-50,2,
17,93,18,सदी,NNP,-50,-50,2, 
18,97,19,का,PSP,-50,-50,2, 
19,100,20,प्रारंभ,NN,-50,-50,2, 
20,108,21,में,PSP,-50,-50,2, 
21,112,22,उभर,VM,-50,-50,2, 
22,116,23,,SYM,-50,-50,2,
23,118,24,बढ़ती,XC,-50,-50,3, 
24,124,25,गतिशीलता,NN,-50,-50,3, 
25,133,26,और,CC,-50,-50,3, 
26,136,27,प्रौद्योगिकीय,JJ,-50,-50,3, 
27,150,28,उन्नति,NN,-50,-50,3, 
28,157,29,का,PSP,-50,-50,3, 
29,160,30,परिणामस्वरूप,NN,-50,-50,3, 
30,173,31,लोग,NN,-50,-50,3, 
31,179,32,का,PSP,-50,-50,3, 
32,182,33,अपना,PRP,-50,-50,3, 
33,187,34,से,PSP,-50,-50,3, 
34,190,35,अलग,JJ,-50,-50,3, 
35,194,36,संस्कृति,NN,-50,-50,3, 
36,206,37,और,CC,-50,-50,3, 
37,209,38,समाजों,NN,-50,-50,3, 
38,216,39,से,PSP,-50,-50,3, 
39,219,40,सामना,NN,-50,-50,3, 
40,225,41,बढ़ा,XC,-50,-50,3, 
41,229,42,,SYM,-50,-50,3,
42,231,43,इसका,PRP,-50,-50,4, 
43,236,44,प्रभाव,NN,-50,-50,4, 
44,243,45,विविध,JJ,-50,-50,4, 
45,249,46,था,VM,-50,-50,4, 
46,251,47,",",SYM,-50,-50,4,
47,253,48,लेकिन,CC,-50,-50,4, 
48,259,49,कुछ,QF,-50,-50,4, 
49,263,50,लोग,NN,-50,-50,4, 
50,269,51,का,PSP,-50,-50,4, 
51,272,52,ले,PSP,-50,-50,4, 
52,276,53,इसका,PRP,-50,-50,4, 
53,281,54,मतलब,NN,-50,-50,4, 
54,286,55,पारंपरिक,JJ,-50,-50,4, 
55,295,56,मानदंडों,NN,-50,-50,4, 
56,304,57,और,CC,-50,-50,4, 
57,307,58,परंपरा,NN,-50,-50,4, 
58,316,59,का,PSP,-50,-50,4, 
59,319,60,टूट,NN,-50,-50,4, 
60,325,61,और,CC,-50,-50,4, 
61,328,62,दुनिया,NN,-50,-50,4, 
62,335,63,का,PSP,-50,-50,4, 
63,338,64,काम,NN,-50,-50,4, 
64,342,65,कर,VM,-50,-50,4, 
65,347,66,का,PSP,-50,-50,4, 
66,350,67,एक,QC,-50,-50,4, 
67,353,68,संशोधित,JJ,-50,-50,4, 
68,361,69,समझ,VM,-50,-50,4, 
69,365,70,था,VAUX,-50,-50,4, 
70,367,71,,SYM,-50,-50,4,
71,369,72,समाजशास्त्री,NN,-50,-50,5, 
72,385,73,ने,PSP,-50,-50,5, 
73,388,74,इस,DEM,-50,-50,5, 
74,391,75,बदलाव,NN,-50,-50,5, 
75,397,76,का,PSP,-50,-50,5, 
76,400,77,उत्तर,NN,-50,-50,5, 
77,406,78,में,PSP,-50,-50,5, 
78,410,79,यह,PRP,-50,-50,5, 
79,413,80,समझ,VM,-50,-50,5, 
80,419,81,का,PSP,-50,-50,5, 
81,422,82,कोशिश,NN,-50,-50,5, 
82,428,83,कर,VM,-50,-50,5, 
83,431,84,कि,CC,-50,-50,5, 
84,434,85,क्या,WQ,-50,-50,5, 
85,439,86,सामाजिक,JJ,-50,-50,5, 
86,447,87,समूह,NN,-50,-50,5, 
87,454,88,को,PSP,-50,-50,5, 
88,457,89,एक,QC,-50,-50,5, 
89,460,90,साथ,NST,-50,-50,5, 
90,464,91,जोड़े,NN,-50,-50,5, 
91,470,92,रख,VM,-50,-50,5, 
92,475,93,है,VAUX,-50,-50,5, 
93,477,94,",",SYM,-50,-50,5,
94,479,95,साथ,NST,-50,-50,5, 
95,483,96,ही,RP,-50,-50,5, 
96,486,97,उन्होंने,PRP,-50,-50,5, 
97,495,98,सामाजिक,JJ,-50,-50,5, 
98,503,99,एकजुटता,NN,-50,-50,5, 
99,511,100,का,PSP,-50,-50,5, 
100,514,101,टूट,VM,-50,-50,5, 
101,520,102,का,PSP,-50,-50,5, 
102,523,103,संभावित,JJ,-50,-50,5, 
103,531,104,समाधानों,NN,-50,-50,5, 
104,540,105,का,PSP,-50,-50,5, 
105,543,106,खोज,NN,-50,-50,5, 
106,547,107,कर,VM,-50,-50,5, 
107,552,108,का,PSP,-50,-50,5, 
108,555,109,भी,RP,-50,-50,5, 
109,558,110,कोशिश,NN,-50,-50,5, 
110,564,111,का,PSP,-50,-50,5, 
111,566,112,,SYM,-50,-50,5,
112,569,113,समाजशास्त्र,NN,-50,-50,6,  
113,581,114,यानी,CC,-50,-50,6, 
114,586,115,सोशियोलॉजी,JJ,-50,-50,6, 
