,cur,id,lemma,pos,Prob1,Prob2,segId,space
0,0,1,समाज,NN,-50,-50,1,
1,5,2,विज्ञान,NN,-50,-50,1, 
2,13,3,एक,QC,-50,-50,1, 
3,16,4,अपेक्षाकृत,JJ,-50,-50,1, 
4,27,5,नया,JJ,-50,-50,1, 
5,31,6,शैक्षणिक,JJ,-50,-50,1, 
6,40,7,अनुशासन,NN,-50,-50,1, 
7,48,8,है,VM,-50,-50,1, 
8,50,9,,SYM,-50,-50,1,
9,52,10,यह,PRP,-50,-50,2, 
10,55,11,19,QC,-50,-50,2, 
11,57,12,वीं,XC,-50,-50,2,
12,61,13,शदाब्दी,NNP,-50,-50,2, 
13,69,14,का,PSP,-50,-50,2, 
14,72,15,शुरुआत,NN,-50,-50,2, 
15,79,16,में,PSP,-50,-50,2, 
16,83,17,आधुनिकता,NN,-50,-50,2, 
17,92,18,का,PSP,-50,-50,2, 
18,95,19,चुनौती,NN,-50,-50,2, 
19,105,20,का,PSP,-50,-50,2, 
20,108,21,जवाब,NN,-50,-50,2, 
21,113,22,में,PSP,-50,-50,2, 
22,117,23,उभर,VM,-50,-50,2, 
23,123,24,सामना,NST,-50,-50,2, 
24,129,25,आ,VM,-50,-50,2, 
25,132,26,,SYM,-50,-50,2,
26,134,27,बढ़ती,XC,-50,-50,3, 
27,140,28,गतिशीलता,NN,-50,-50,3, 
28,149,29,और,CC,-50,-50,3, 
29,152,30,तकनीकी,JJ,-50,-50,3, 
30,159,31,प्रगति,NN,-50,-50,3, 
31,166,32,का,PSP,-50,-50,3, 
32,169,33,कारण,NN,-50,-50,3, 
33,174,34,लोग,NN,-50,-50,3, 
34,180,35,का,PSP,-50,-50,3, 
35,183,36,अपना,PRP,-50,-50,3, 
36,188,37,से,PSP,-50,-50,3, 
37,191,38,अलग,JJ,-50,-50,3, 
38,195,39,संस्कृति,NN,-50,-50,3, 
39,204,40,और,CC,-50,-50,3, 
40,207,41,समाज,NN,-50,-50,3, 
41,212,42,से,PSP,-50,-50,3, 
42,215,43,संपर्क,NN,-50,-50,3, 
43,222,44,संभव,JJ,-50,-50,3, 
44,227,45,हो,VM,-50,-50,3, 
45,232,46,लगा,VAUX,-50,-50,3, 
46,235,47,,SYM,-50,-50,3,
47,237,48,इस,DEM,-50,-50,4, 
48,240,49,संपर्क,NN,-50,-50,4, 
49,247,50,का,PSP,-50,-50,4, 
50,250,51,प्रभाव,NN,-50,-50,4, 
51,257,52,भिन्न,JJ,-50,-50,4, 
52,262,53,-,SYM,-50,-50,4,
53,263,54,भिन्न,RDP,-50,-50,4,
54,269,55,था,VAUX,-50,-50,4, 
55,271,56,",",SYM,-50,-50,4,
56,273,57,लेकिन,CC,-50,-50,4, 
57,279,58,कुछ,QF,-50,-50,4, 
58,283,59,लोग,NN,-50,-50,4, 
59,289,60,का,PSP,-50,-50,4, 
60,292,61,ले,PSP,-50,-50,4, 
61,296,62,सम्मिलित,JJ,-50,-50,4, 
62,305,63,खराबी,NN,-50,-50,4, 
63,311,64,का,PSP,-50,-50,4, 
64,314,65,पारंपरिक,JJ,-50,-50,4, 
65,324,66,मानक,NN,-50,-50,4, 
66,329,67,व,CC,-50,-50,4, 
67,331,68,प्रथा,NN,-50,-50,4, 
68,337,69,और,CC,-50,-50,4, 
69,340,70,संशोधित,JJ,-50,-50,4, 
70,348,71,समझ,NN,-50,-50,4, 
71,352,72,का,PSP,-50,-50,4, 
72,355,73,जरूरत,NN,-50,-50,4, 
73,361,74,हो,VM,-50,-50,4, 
74,365,75,कि,CC,-50,-50,4, 
75,368,76,यह,DEM,-50,-50,4, 
76,371,77,दुनिया,NN,-50,-50,4, 
77,378,78,कैसे,WQ,-50,-50,4, 
78,383,79,चल,VM,-50,-50,4, 
79,388,80,है,VAUX,-50,-50,4, 
80,390,81,,SYM,-50,-50,4,
81,392,82,समाजशास्त्री,NN,-50,-50,5, 
82,408,83,ने,PSP,-50,-50,5, 
83,411,84,इन,DEM,-50,-50,5, 
84,414,85,बदलाव,NN,-50,-50,5, 
85,422,86,को,PSP,-50,-50,5, 
86,425,87,समझ,VM,-50,-50,5, 
87,431,88,का,PSP,-50,-50,5, 
88,434,89,कोशिश,NN,-50,-50,5, 
89,440,90,कर,VM,-50,-50,5, 
90,443,91,कि,CC,-50,-50,5, 
91,446,92,सामाजिक,JJ,-50,-50,5, 
92,454,93,समूह,NN,-50,-50,5, 
93,461,94,को,PSP,-50,-50,5, 
94,464,95,एकजुट,NN,-50,-50,5, 
95,470,96,रख,VM,-50,-50,5, 
96,475,97,में,PSP,-50,-50,5, 
97,479,98,किसका,WQ,-50,-50,5, 
